,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial crypt,Epithelial other,Epithelial villi,Glial,Macrophage,Malignancy epithelial A,Malignancy epithelial B,Mast cell,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,Smooth muscle,Stroma A,Stroma B.1,Stroma B.2,Stroma C,Stroma D,T cell CD4,T cell CD8,T cell regulatory
DYNC1I2,0.039644128113879,0.0287451923076923,0.0493526275704494,0.0844202898550725,0.0464201111916848,0.0286135693215339,0.0429469993813157,0.0564902646030953,0.0556206530304588,0.245704401306938,0.258494855228524,0.0254007553503987,0.0128676470588235,0.00882940681531342,0.000509461426491994,0.0548050677241592,0.0262976208215368,0.0165743538100034,0.0103107344632768,0.0278545157335513,0.0109001406469761,0.0161756607929515,0.0559266130694702,0.0387608252674478,0.034827638342909,0.00277777777777778,0.0339228295819936,0.0251850716194314
DYNC1LI1,0.0147330960854093,0.0147708333333333,0.0173648134044174,0.0227355072463768,0.0105003625815809,0.00894788593903638,0.0105691895236131,0.0251622566150774,0.0232774865522322,0.0860627744348675,0.0793451383903645,0.0140704993705413,0.0080422794117647,0.0118794699200673,0.00196506550218341,0.0205567286398517,0.00866487855759201,0.0110355824102048,0,0.0105680425010217,0.00949367088607595,0.00791574889867841,0.0165532879818594,0.014308456444218,0.0110901118838827,0.00277777777777778,0.019989281886388,0.0136208331508169
DYNC1LI2,0.0802135231316726,0.0619182692307692,0.116374714394516,0.210326086956522,0.156499879139473,0.0994100294985251,0.16967415962054,0.135538359127975,0.103587213485456,0.38321382634279,0.396207226609237,0.0533487201007134,0.0356158088235294,0.018926167437947,0.00342066957787482,0.124589277437297,0.0699076143644762,0.0634021483719369,0.013135593220339,0.0740335104209236,0.0305907172995781,0.0847329295154185,0.115295815295815,0.069071574121243,0.0741381917145449,0,0.0912647374062165,0.0578190021463928
DYNC2H1,0.00903914590747331,0.0117580128205128,0.0177456207159177,0.0228260869565217,0.00837321730722746,0.00304818092428712,0.00953804908228501,0.0243717756698286,0.011457155582965,0.0554591286092343,0.0543790380473798,0.00861519093579522,0.00597426470588235,0.00946045435422802,0.000509461426491994,0.0186511819539579,0.0100556300601003,0.00700738502853307,0.00183615819209039,0.0103228442991418,0.00386779184247539,0.0172769823788546,0.0134611420325706,0.0248790117167601,0.0135092228605987,0.00277777777777778,0.0127545551982851,0.0105107538656971
DYNLL1,0.0937366548042705,0.0934246794871795,0.129322162985529,0.308333333333333,0.106415276770607,0.134808259587021,0.151010517632502,0.347220835413546,0.219289409668688,1.02575732935141,1.0071189279732,0.0799538396978598,0.0438878676470588,0.0276556583929323,0.00196506550218341,0.193034454344131,0.099461083792778,0.0707871769050017,0.0442090395480226,0.106685737637924,0.0291842475386779,0.0954708149779736,0.261038961038961,0.115556546102904,0.0947006350166314,0,0.092604501607717,0.0629878663103947
DYNLL2,0.0104626334519573,0.00961057692307692,0.00708301599390708,0.0190217391304348,0.00943678994440416,0.00698131760078663,0.0146937512889256,0.0252870693959061,0.0114914174118614,0.102783896864235,0.0913894871181303,0.00886697440201427,0.0078125,0.00378102650399663,0,0.0118530153988773,0.00757214523419262,0.00683954347096341,0,0.00754393134450347,0.00246132208157525,0.0070897577092511,0.0177901463615749,0.00857743250127356,0.00821741759903235,0.00277777777777778,0.0146302250803859,0.0106859696000701
DYNLT1,0.0531672597864769,0.0564375,0.0474485910129474,0.0901268115942029,0.0536717428087986,0.052212389380531,0.0561455970303155,0.101963721085039,0.096529276732792,0.244152042460711,0.290440296721704,0.0497398237515736,0.0291819852941176,0.0236590239798065,0.0121542940320233,0.0647448112478756,0.0444767297471812,0.0306730446458543,0.0442090395480226,0.0344748671843073,0.0151195499296765,0.0398540748898678,0.0851989280560709,0.0348127865511971,0.0423873601451467,0,0.0907288317256163,0.0546213149940865
DYRK1A,0.0496085409252669,0.0176875,0.0265041888804265,0.0429347826086957,0.0308532753202804,0.027630285152409,0.0261394101876676,0.0309452487934765,0.0276287388220783,0.135294726415234,0.127083831857701,0.0170079731430969,0.00988051470588235,0.00798801009676062,0.000509461426491994,0.0280759128598651,0.0191451845229226,0.0209382343068144,0.0244350282485876,0.0102819779321618,0.00527426160337553,0.012045704845815,0.027891156462585,0.0233507386653082,0.0184986392500756,0,0.0465166130760986,0.0233891103421087
DYSF,0.00761565836298932,0.0286490384615385,0.123990860624524,0.27518115942029,0.00518249939569736,0,0.0028356362136523,0.00976868031286404,0.0741563024634255,0.00511834888156242,0.0123035813990588,0.0179311791859001,0.0243566176470588,0.0278660075725705,0,0.0351830869856311,0.013482839119853,0.00734306814367237,0.0103107344632768,0.0185778504290969,0,0.00791574889867841,0.0132549989692847,0.0171102903718798,0.013358028424554,0,0.00873526259378349,0.013445617416444
DZIP1,0.00903914590747331,0.00957852564102564,0.0103198781416603,0.0128623188405797,0.00851824993956974,0.00501474926253687,0.00592905753763662,0.0159261108337494,0.00957275499366156,0.0261712917104038,0.0204793810321449,0.00844733529164918,0.00528492647058824,0.00535864535128313,0.00633187772925764,0.018548179430396,0.0097576118809914,0.00448976166498825,0.00748587570621469,0.0121618308132407,0.0165260196905767,0.0109443832599119,0.0122242836528551,0.025388436067244,0.016381917145449,0.00277777777777778,0.00364415862808146,0.0114306364711551
DZIP3,0.0467615658362989,0.0215336538461538,0.0265041888804265,0.0254528985507246,0.0216678752719362,0.0138643067846608,0.0159311198185193,0.0254950906972874,0.026635145784082,0.0948151214535993,0.0797040759352317,0.0198615190935795,0.0119485294117647,0.0118794699200673,0,0.0234407992995828,0.0174067451447872,0.0143924135615979,0.00466101694915254,0.0131834899877401,0.0123066104078762,0.0117703744493392,0.0184085755514327,0.0320109526235354,0.0197081947384336,0,0.0486602357984995,0.0264991896272285
E2F1,0.035373665480427,0.0205080128205128,0.0232673267326733,0.022463768115942,0.0175102731447909,0.00108161258603736,0.0028356362136523,0.0283241803960726,0.0170418336930825,0.15364212954065,0.0816184095078567,0.0188543852287033,0.00988051470588235,0.0138777871266302,0.00924308588064046,0.0157671112942267,0.0124894451894899,0.00986069150721719,0,0.0079934613812832,0.0109001406469761,0.0090170704845815,0.0146980004122861,0.0228413143148243,0.0175914726338071,0.00277777777777778,0.0304394426580922,0.0261049542248894
E2F3,0.0303914590747331,0.0324951923076923,0.0255521706016756,0.0557971014492754,0.0264539521392313,0.01976401179941,0.0169622602598474,0.0452571143285072,0.0411621612361668,0.157722615650734,0.137253728962272,0.0215400755350399,0.0170036764705882,0.0173485485906605,0.00778748180494905,0.0287969305247979,0.0197412208811404,0.0143924135615979,0.0187853107344633,0.0136330200245198,0.00808720112517581,0.00846640969162995,0.0328385899814471,0.025133723892002,0.0228832778953734,0.00277777777777778,0.0317792068595927,0.0226006395374305
E2F4,0.0239857651245552,0.0169503205128205,0.020982482863671,0.0431159420289855,0.0194440415760213,0.00993117010816126,0.0136626108475974,0.0281993676152438,0.0269777640730462,0.127503363444167,0.101758793969849,0.0178472513638271,0.0126378676470588,0.0118794699200673,0,0.0229257866817737,0.0149232603188795,0.0105320577374958,0.00748587570621469,0.010077646097262,0.00527426160337553,0.000206497797356826,0.0237682951968666,0.0173650025471218,0.0103341397036589,0,0.0331189710610932,0.0189649130491918
E2F5,0.0467615658362989,0.0123349358974359,0.0105102817974105,0.0148550724637681,0.00687454677302393,0.0109144542772861,0.00448546091977727,0.0190464303544683,0.0107033953472436,0.0885317642188678,0.0807808885698333,0.00995803608896349,0.00275735294117647,0.00767248632730332,0,0.00953545861873616,0.0207346148115035,0.035204766700235,0.00183615819209039,0.00484675112382509,0.0137130801687764,0.00461178414096916,0.0196454339311482,0.0134169638308711,0.00988055639552464,0.0166666666666667,0.0154340836012862,0.0165556967015638
EBI3,0.041779359430605,0.0366298076923077,0.0236481340441736,0.0172101449275362,0.0196857626299251,0.0158308751229105,0.0146937512889256,0.0217091030121484,0.025196148970432,0.0332530049231952,0.0366315705511685,0.0266596726814939,0.0080422794117647,0.0131415649978965,0.0208879184861718,0.0164366276973786,0.0165623603039785,0.0157351460221551,0.0442090395480226,0.0129791581528402,0.00386779184247539,0.0150743392070485,0.0206761492475778,0.0196574121242995,0.0200105836105231,0.00277777777777778,0.0221329046087889,0.0228196592053966
EBP,0.040355871886121,0.0153477564102564,0.02003046458492,0.0291666666666667,0.0383949722020788,0.0286135693215339,0.0374819550422768,0.0669329339324347,0.0259841710350498,0.356040154348822,0.333034218712611,0.0126437263953,0.0119485294117647,0.00935527976440892,0,0.00907194726270794,0.0133338300302985,0.00717522658610272,0.00748587570621469,0.0038250919493257,0.0137130801687764,0.0106690528634361,0.0367553081838796,0.0104877738155884,0.0122996673722407,0,0.02508038585209,0.0176507950413947
ECHS1,0.0488967971530249,0.0362451923076923,0.0394516374714395,0.0563405797101449,0.0611650954798163,0.0492625368731563,0.0656320890905341,0.0888999833582959,0.0614451639428513,0.254708082615059,0.240667623833453,0.0328703315148972,0.0114889705882353,0.015770929743374,0.00487627365356623,0.0419297522789308,0.0334003874236328,0.0249664316884861,0.0187853107344633,0.0215610952186351,0.0193389592123769,0.0304928414096916,0.0643784786641929,0.036341059602649,0.036641971575446,0,0.0382100750267953,0.0303977397170266
ECI1,0.00832740213523132,0.012911858974359,0.0272658035034273,0.0239130434782609,0.0320618805897994,0.0207472959685349,0.0273767787172613,0.0314861041770677,0.0180696885599753,0.123733349103328,0.0945401611230757,0.0133990767939572,0.00942095588235294,0.00988115271350442,0.0106986899563319,0.0207627336869753,0.0160159936422788,0.0174135615978516,0.0187853107344633,0.00811606048222313,0.00527426160337553,0.0244355726872247,0.0250051535765821,0.014690524707081,0.014567583912912,0.00972222222222222,0.0191854233654877,0.0130513820141049
ECI2,0.0332384341637011,0.0347067307692308,0.052018278750952,0.0676630434782609,0.0661445491902345,0.0217305801376598,0.0458341926170344,0.0522050257946414,0.0424298489053346,0.15284377356259,0.113284677355029,0.0342971044901385,0.0252757352941176,0.017874421539756,0.0136098981077147,0.0420842560642736,0.100007450454478,0.0900889560255119,0.032909604519774,0.0225418880261545,0.0179324894514768,0.0332461453744493,0.0470624613481756,0.0425815078960774,0.0423873601451467,0,0.0508038585209003,0.0320184852599763
ECSIT,0.036085409252669,0.0243862179487179,0.0268849961919269,0.0388586956521739,0.02891950688905,0.00993117010816126,0.00830068055269128,0.0444250291229822,0.0344125809435708,0.173970638241251,0.124172449549334,0.0263239613932018,0.0167738970588235,0.0205037862852335,0,0.0366251223154967,0.0224233844931207,0.0100285330647868,0.00466101694915254,0.0134695545565999,0.0137130801687764,0.0136976872246696,0.0307771593485879,0.0331571574121243,0.0148699727850015,0.0236111111111111,0.0438370846730975,0.0289522099084498
EDA,0.00903914590747331,0.0213092948717949,0.0234577303884235,0.0258152173913043,0.0326903553299492,0.0079646017699115,0.0131470406269334,0.023456481943751,0.0266694076129784,0.0914886382116826,0.0754367073462551,0.0109651699538397,0.0137867647058824,0.0124053428691628,0.0194323144104803,0.0264793737446567,0.0157179754631699,0.0138888888888889,0.0216101694915254,0.00876992235390274,0.0151195499296765,0.0164509911894273,0.0177901463615749,0.0309921039225675,0.014567583912912,0.00277777777777778,0.012486602357985,0.0157672258968855
EDEM1,0.0908896797153025,0.049963141025641,0.0238385376999238,0.0542572463768116,0.0319168479574571,0.00993117010816126,0.0238709012167457,0.0397653519720419,0.0874156302463426,0.123762917843256,0.147184334370264,0.0420184641208561,0.0326286764705882,0.018926167437947,0.00196506550218341,0.0280759128598651,0.0767123627874634,0.107040953340047,0.0216101694915254,0.0114262362076011,0.00668073136427567,0.0178276431718062,0.0472686044114616,0.0274261334691798,0.0239416389476867,0.0166666666666667,0.077599142550911,0.0457729204082527
EDEM2,0.0574377224199288,0.058713141025641,0.0577303884234577,0.0740942028985507,0.0465651438240271,0.0354965585054081,0.039544235924933,0.0528706939590614,0.0982423681776133,0.163385029346974,0.184314429289304,0.0651825430130088,0.0427389705882353,0.0481647034076567,0.0136098981077147,0.0489339238811351,0.0548080266229573,0.0560171198388721,0.0385593220338983,0.0235635472006539,0.0165260196905767,0.0247109030837004,0.046031746031746,0.0455106979113602,0.0395146658602963,0,0.0623258306538049,0.0568991195409348
EDIL3,0.00832740213523132,0.00493108974358974,0.00289413556740289,0.0329710144927536,0.0192023205221175,0.00501474926253687,0.00809445246442565,0.0109752038608754,0.00840785281118306,0,0,0.00987410826689047,0,0.00104648716870004,0,0.0961605809342329,0.0272910147518999,0.0110355824102048,0.00748587570621469,0.0369268492031058,0.0334036568213783,0.0178276431718062,0.0161410018552876,0.0172376464595008,0.0219761112791049,0,0.000696677384780277,0.00674361557667879
EDN1,0,0,0.0583015993907083,0.0844202898550725,0,0.00403146509341199,0,0.00827092694291896,0,0.0254468575821641,0.259212730318258,0,0,0,0.000509461426491994,0,0,0,0,0,0.00527426160337553,0,0.0404658833230262,0,0,0.00277777777777778,0,0
EDN3,0,0,0,0,0,0.00501474926253687,0.000360899154464836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277777777777778,0,0
EDNRA,0.0168683274021352,0.0182003205128205,0.0272658035034273,0.0463768115942029,0.0144645878656031,0.00403146509341199,0.0134563827593318,0.0360209685471792,0.0206050638983109,0.0421088425316755,0.0379476748823483,0.0266596726814939,0.0326286764705882,0.0245004206983593,0.0179767103347889,0.078186640572694,0.0195425420950678,0.016238670694864,0.00748587570621469,0.0124070290151206,0.0151195499296765,0.0167263215859031,0.0307771593485879,0.0239875191034131,0.0212201390988812,0.00972222222222222,0.00632368703108253,0.0141464803539358
EDNRB,0.0168683274021352,0.0225913461538462,0.0619192688499619,0.0973731884057971,0.0109354604786077,0.0079646017699115,0.0118065580532068,0.0165501747378932,0.0249220543392606,0.0103224471089165,0.0220347770599027,0.0245614771296685,0.0183823529411765,0.0107225494320572,0,0.0578951434310141,0.0317612874385338,0.0132175226586103,0.00183615819209039,0.0178013894564773,0.0418424753867792,0.0739950440528634,0.0311894454751598,0.047675751400917,0.0399682491684306,0.00972222222222222,0.0165058949624866,0.0196219720530904
EEA1,0.0232740213523132,0.0113092948717949,0.016031987814166,0.0368659420289855,0.0160116026105874,0.00501474926253687,0.00799133842029284,0.0204193709435846,0.0226607736320965,0.120096394092166,0.0868429448831459,0.00794376835921108,0.00275735294117647,0,0,0.0218957614461554,0.0097576118809914,0.00213997985901309,0.00183615819209039,0.0101593788312219,0.0137130801687764,0.00516244493392071,0.0140795712224284,0.0177470708099847,0.0171378893256728,0.00277777777777778,0.00685959271168274,0.00626177230715318
EED,0.0481850533807829,0.0324310897435897,0.0295506473724295,0.0440217391304348,0.0380565627266135,0.0177974434611603,0.0277892348937925,0.0439673822599434,0.0413334703806489,0.236212835790003,0.162419239052405,0.0285060847671003,0.0078125,0.0116691207404291,0.000509461426491994,0.026942885100685,0.0261486117319823,0.0197633434038268,0.00183615819209039,0.0152676747037188,0.0179324894514768,0.0128716960352423,0.0365491651205937,0.0294638308711156,0.0253023888720895,0,0.0607181136120043,0.0379758202286565
EEF2K,0.0467615658362989,0.045411858974359,0.0710586443259711,0.113858695652174,0.0467101764563694,0.0708947885939036,0.0749123530624871,0.054285238808454,0.0760064412238325,0.202755806561303,0.183795963946718,0.0473059169114562,0.0213694852941176,0.021029659234329,0.00342066957787482,0.066856362980893,0.0439303630854816,0.0382259147364888,0.032909604519774,0.0410952186350633,0.00527426160337553,0.021682268722467,0.0414965986394558,0.080024197656648,0.0346764439068642,0.00277777777777778,0.0408896034297964,0.033989662271672
EFEMP2,0.041067615658363,0.0559567307692308,0.0527798933739528,0.102989130434783,0.0136910804931109,0.0177974434611603,0.0113941018766756,0.0688467299051423,0.108692225991023,0.0301039341208474,0.0596833373215283,0.0606504406210659,0.0259650735294118,0.040066259991586,0.00487627365356623,0.0963665859813565,0.0574405205384195,0.0278197381671702,0.0244350282485876,0.0681487535758071,0.0291842475386779,0.0434333700440529,0.0742733457019171,0.103330361691289,0.0623450257030541,0,0.0502679528403001,0.0431884883262517
