,Astrocyte A,Astrocyte B,Endothelial,Inhibitory neuron A,Inhibitory neuron B,Inhibitory neuron C,L2/3 neuron,L4 neuron,L6 neuron,Microglia A,Microglia B,Oligodendrocyte,Oligodendrocyte precursor cell
KANSL1,0.114974660123884,0.258842873291542,0.096650039678041,0.438232044198895,0.552464403066813,0.350821371610845,0.549159111357187,0.519367117373026,0.528623997897227,0.171246458923513,0.0731129943502825,0.107490647966609,0.184296154515399
KANSL2,0.0620424744590138,0.0663652245401295,0.0367361977100102,0.123683241252302,0.163636363636364,0.113341307814992,0.121863104713129,0.120662424724463,0.138822447102116,0.0437677053824363,0.0395536723163842,0.0503199538111791,0.0591874021228467
KANSL3,0.0830383718124045,0.110040078100915,0.0545913161773042,0.240073664825046,0.247973713033954,0.15640350877193,0.24443214063257,0.225536870810135,0.321106584308056,0.0607648725212465,0.0386497175141243,0.0647299036530065,0.0748477466504263
KAT2A,0.170400611374789,0.231713081903196,0.0605430223330688,0.369355432780847,0.344359255202629,0.251140350877193,0.313917918195031,0.350181797523009,0.367761860954133,0.136622599937048,0.0717570621468927,0.0898089899803938,0.185514181311989
KAT2B,0.137740326602848,0.254218477032165,0.0382666364357783,0.0879558011049724,0.0782037239868565,0.0870255183413078,0.0907190809052529,0.0689637541188501,0.10622946510711,0.04817437834435,0.0298361581920904,0.0996000577360261,0.336201496432922
KAT5,0.0361394899847156,0.0600965984996403,0.019107810905793,0.118895027624309,0.0990142387732749,0.0619856459330144,0.120202090110042,0.121685035791387,0.126731502168485,0.019845766446333,0.0133389830508475,0.0355010404513033,0.0445710805637724
KAT6A,0.086819242217038,0.136861576405303,0.0889978460492008,0.204346224677716,0.168017524644031,0.147950558213716,0.188165270953007,0.174860811271446,0.189420423183073,0.0903525338369531,0.0501751412429379,0.0818823147335122,0.0863319993039847
KAT6B,0.0474821011986164,0.0842462234097215,0.0380399047727015,0.171565377532228,0.129682365826944,0.131682615629984,0.220139802062426,0.159408021815703,0.209922460244447,0.0286591123701605,0.0161638418079096,0.0388088336119898,0.0569253523577519
KAT7,0.0118453865336658,0.0361525023121981,0.01094547103503,0.0949539594843462,0.0968236582694414,0.0723524720893142,0.137711952384248,0.108618338825134,0.135931134183204,0.0201605288007554,0.00362146892655367,0.0172179655267811,0.0275187054115191
KAT8,0.048769206017215,0.0989415270784092,0.0432547330234667,0.254438305709024,0.212924424972618,0.137902711323764,0.209896878676725,0.195881149869333,0.216625049283743,0.0519515265974189,0.0336779661016949,0.0371850078785619,0.0600574212632678
KBTBD2,0.0916458852867831,0.146315897646696,0.0944960888788119,0.258489871086556,0.237020810514786,0.151140350877193,0.218271160633954,0.26076014089308,0.274977000919963,0.0673748819641171,0.0454293785310734,0.0698299192898469,0.0906820950060901
KBTBD8,0.035254605421929,0.0266981810708046,0.0196179571477157,0.0474401473296501,0.0552026286966046,0.0394976076555024,0.0619281611184165,0.0498750142029315,0.0668024707583125,0.0217343405728675,0.0198926553672316,0.0199363700879272,0.0296067513485297
KCNA2,0.109745796798327,0.279087452471483,0.0184276159165628,0.892375690607735,0.429791894852136,0.285909090909091,0.632832721987681,0.604811953187138,0.50588776448942,0.0336953100409191,0.0119830508474576,0.0270330899599456,0.126004872107186
KCNA3,0.00862762448716917,0.00953653273044908,0.00505044779503458,0.13878453038674,0.0913472070098576,0.160390749601276,0.0600595196899439,0.0406715146006136,0.0476146668418978,0.00725527226943658,0.0104011299435028,0.00783586128919735,0.0229946058813294
KCNAB1,0.00452497787788592,0.0172438598294112,0.00901825189887768,0.753149171270718,0.580941949616648,0.139497607655502,0.0860820818049692,0.245080104533576,0.123445919306085,0.00536669814290211,0.000909604519774013,0.0181802326280717,0.0543152949364886
KCNAB2,0.0486083179148902,0.257609700955709,0.0719362884026754,1.10158379373849,0.591894852135816,0.413500797448166,1.56929891341961,1.22462788319509,1.52836115126823,0.169672647151401,0.0217005649717514,0.0350680202557225,0.144623281712198
KCNB2,0.00524897433834767,0.00635083752954475,0.00743113025734044,0.032707182320442,0.044249726177437,0.0431658692185008,0.0980552287355526,0.0946426542438359,0.0770534892889999,0.00819955933270381,0.00452542372881356,0.00547830689103528,0.00733426135374978
KCNC2,0.00372053736626176,0.0540335011817902,0.0132127876657975,2.96604051565378,1.70361445783133,0.640295055821372,0.577396359609662,0.743432564481309,0.384189775266132,0.0296033994334278,0.00565536723163842,0.011059456078521,0.034652862362972
KCND2,0.0311519588126458,0.0137498715445483,0.00323659449042059,0.344677716390424,0.127491785323111,0.144760765550239,0.214187833068032,0.0937336666287922,0.10294388224471,0.00536669814290211,0.000231638418079098,0.00559859027869661,0.0964242213328693
KCNE1,0.00902984474298125,0.0121056417634364,0.00442693572157352,0.00471454880294659,0.00920043811610077,0.00696172248803827,0.00898332064502733,0.00760709010339734,0.0169930345643317,0.00442241107963488,0.0101751412429379,0.00469646487123663,0.0101183226030973
KCNH7,0,0.00665913061350323,0,0.0629097605893186,0.0376779846659365,0.0390191387559809,0.0929337670427019,0.116231110101125,0.0795505322644237,0,0,0,0.00037410823038107
KCNH8,0.00581208269648459,0.0144692220737848,0.000685863280807164,0.00434622467771639,0.0135815991237678,0.0138197767145136,0.0116824693750433,0.0185149414839223,0.0568142988566172,0,0.00203954802259887,0.119699411814234,0.0511832260309727
KCNJ11,0.0559287265706701,0.0678039255986024,0.0277802970184786,0.191086556169429,0.132968236582694,0.0991467304625199,0.174323482593951,0.134297238950119,0.176146668418978,0.0302329241422726,0.0237344632768362,0.0240019485908801,0.0906820950060901
KCNJ2,0.00267476470115034,0,0.00425688697426596,0,0.0541073384446878,0.0394976076555024,0.0322375250882414,0.0134018861493012,0.027769746353003,0.00914384639597104,0.016954802259887,0.08621251668932,0.00698625369758135
KCNJ3,0.0473212130962915,0.0417017778234508,0.00550391112118807,0.656648250460405,0.499890470974808,0.31700956937799,0.595529102360025,0.450170435177821,0.54032067288737,0.0148095687755744,0.0010225988700565,0.00729458604472136,0.0363929006438142
KCNJ4,0.0305084064033465,0.117644640838557,0.0322015644484752,0.874696132596685,0.43855421686747,0.237264752791069,1.10352273513738,0.706732189523918,0.934327769746353,0.0761882278879446,0.0180847457627119,0.0217646775803794,0.0711936662606577
KCNJ6,0.0107996138685544,0.0321446922207378,0.0187677134111779,0.261804788213628,0.204162102957284,0.151778309409888,0.349422105336009,0.248943301897512,0.325837823629912,0.0214195782184451,0.00441242937853107,0.0096401121041173,0.0525752566556464
KCNJ8,0.0318759552731076,0.0227931353406639,0.0319181498696293,0,0,0.00185805422647527,0,0.0524883535961823,0.0581285320015771,0.00568146049732452,0.00452542372881356,0.0036259427210508,0.00368018096398121
KCNMA1,0.197832032821173,0.490268214983044,0.035772588141934,1.00766114180479,0.545892661555312,0.618444976076555,1.25363692989134,1.22996818543347,1.4213825732685,0.182263141328297,0.0978587570621469,0.021909017645573,0.336375500261006
KCNMB4,0.0877041267798246,0.0761278388654815,0.0559517061557647,0.340626151012891,0.194304490690033,0.160231259968102,0.506734030036681,0.661964549483013,0.919476935208306,0.0576172489770223,0.0470112994350283,0.366280356519961,0.0941621715677745
KCNN2,0.117387981658756,0.0282396464905971,0.00601405736311076,0.161620626151013,0.223877327491785,0.0709170653907496,0.203045193438992,0.0938472900806726,0.123314495991589,0.0166981429021089,0.0057683615819209,0.00748703946497949,0.0233426135374978
KCNQ1,0.0235902180033786,0.0182715034426061,0.0188810792427162,0.0209208103130755,0.0387732749178532,0.0257814992025518,0.0158350058827601,0.0201056698102488,0.028426862925483,0.0900377714825307,0.0461073446327684,0.0186493378399509,0.017078475726466
KCNQ3,0,0.0305004624396259,0,0.128103130755064,0.255640744797371,0.131044657097289,0.183389853969133,0.273826837859334,0.23081876724931,0.0352691218130312,0.00396045197740113,0,0.0174264833826344
KCNQ5,0,0,0,0.0971639042357274,0.0530120481927711,0.0806459330143541,0.317516783168385,0.309959095557323,0.25605204363254,0,0,0,0
KCNT2,0.00452497787788592,0.0072757167814202,0.0142330801496429,0.0061878453038674,0.0880613362541073,0.110311004784689,0.0692643089487162,0.105891375980002,0.109777894598502,0.0050519357884797,0.000909604519774013,0.00296438408891348,0.0273447015834348
KCTD12,0.123099509291288,0.100174699414243,0.553174243283075,0.149834254143646,0.388170865279299,0.321475279106858,0.227752785659907,0.131229405749347,0.390892364305428,0.901180358829084,0.532209039548023,0.0608567785703117,0.0931181485992692
KCTD7,0.109584908696002,0.160805672592745,0.0490363904319238,0.286850828729282,0.247973713033954,0.180007974481659,0.255228735552633,0.243148505851608,0.29245630174793,0.117107333962858,0.0849774011299435,0.0979160903087675,0.0800678614929528
KDM1A,0.0906001126216716,0.175295447538794,0.0573120961342251,0.412817679558011,0.426506024096386,0.282081339712919,0.471160633953907,0.390745369844336,0.452661322118544,0.0582467736858672,0.0328870056497175,0.0535796336168012,0.125482860622934
KDM1B,0.0856125814496018,0.120522042955503,0.0298775649019386,0.108581952117864,0.0858707557502738,0.082719298245614,0.202837566613606,0.125093739347801,0.178906558023393,0.0595058231035568,0.0442994350282486,0.0469520189566619,0.0631894901687837
KDM2A,0.0353350494730915,0.0623574144486692,0.034242149416166,0.12036832412523,0.12420591456736,0.0951594896331738,0.167333379472628,0.157930916941257,0.180615061111841,0.0362134088762984,0.0297231638418079,0.0265760130868326,0.0423090307986776
KDM2B,0.0544002895985842,0.0695509197410338,0.0352624419000113,0.19255985267035,0.208543263964951,0.132320574162679,0.177576302858329,0.177019656857175,0.196780128794848,0.0739848914069877,0.0541299435028249,0.0529902450172607,0.0725856968853315
KDM3A,0.0143391521197007,0.0279313534066386,0,0.0176058931860037,0.0190580503833516,0.00552631578947368,0.021025676517406,0.0130610157936598,0.00700486266263636,0,0,0,0.00124412737080216
KDM3B,0.0862561338589011,0.130798479087452,0.0467123908853871,0.159779005524862,0.174589266155531,0.123389154704944,0.176261332964219,0.168952391773662,0.205322644237088,0.0635977337110482,0.0344689265536723,0.0636232964865222,0.0840699495388899
KDM4A,0.0797401657147454,0.114253416915014,0.0424611722026981,0.2102394106814,0.170208105147864,0.146196172248804,0.303398159042148,0.208266106124304,0.253555000657117,0.0506924771797293,0.0357118644067797,0.0521843463199297,0.0790238385244475
KDM4B,0.0505389751427882,0.0762306032268009,0.0410440993084684,0.135101289134438,0.217305585980285,0.112224880382775,0.20249152190463,0.168952391773662,0.208608227099487,0.0689486937362292,0.0350338983050847,0.0477699459927589,0.0887680528971637
KDM4C,0.0507803072962754,0.083732401603124,0.0316914182065525,0.21171270718232,0.244687842278204,0.152735247208931,0.216748563914458,0.194404044994887,0.214916546195295,0.0459710418633931,0.0287062146892655,0.0631181062583447,0.0764137811031843
KDM5A,0.0014681039337141,0.0186825608878841,0.00646752068926425,0.0378637200736648,0.044249726177437,0.0195614035087719,0.0465637760398643,0.0287410521531644,0.0359179918517545,0.00819955933270381,0.00554237288135593,0.00511745672805129,0.0108143379154341
KDM5B,0.058422492156705,0.114356181276333,0.031521369459245,0.132523020257827,0.174589266155531,0.100741626794258,0.241179320368192,0.170543120099989,0.228321724273886,0.0387315077116777,0.0181977401129944,0.0306536199285517,0.0553593179049939
KDM5C,0.0587442683613547,0.0846572808549995,0.0393436118353928,0.223499079189687,0.165826944140197,0.135988835725678,0.224569174337324,0.209402340643109,0.242909712182941,0.0324362606232295,0.024638418079096,0.0456168733536211,0.0671915782147207
KDM6A,0.00339876116161209,0.0257733018189292,0.00607074027887994,0.0201841620626151,0.03986856516977,0.0257814992025518,0.0426188663575334,0.0436257243495057,0.0541858325666973,0.00882908404154863,0.00237853107344633,0.0258302560833323,0.0129023838524448
KDM6B,0.0358981578312284,0.0533141506525537,0.0406473188980841,0.0783793738489871,0.0957283680175246,0.0589553429027113,0.0708561146100076,0.0727133280309056,0.0787619923774478,0.0283443500157381,0.0198926553672316,0.0186613661787171,0.0376109274404037
KDM7A,0.0576180516450808,0.0834241085191656,0.0561217549030722,0.145782688766114,0.12420591456736,0.0798484848484848,0.114596165824625,0.146341324849449,0.106360888421606,0.0595058231035568,0.0308531073446328,0.0237252967992591,0.0461371150165304
KDR,0,0.000184975850375087,0.0462022446434645,0,0.0519167579408543,0.000103668261562995,0,0,0,0.00190431224425559,0,0.00516557008311582,2.61005742126334e-05
KDSR,0.0311519588126458,0.0346110368924057,0.0133828364131051,0.0470718232044199,0.0376779846659365,0.0348724082934609,0.0355595542944148,0.0339677309396659,0.0523459061637534,0,0.00429943502824859,0.045243994851871,0.0146424221332869
KIAA1217,0,0,0,0.2297605893186,0.00481927710843373,0.129928229665072,0.0580524603778808,0.00624360868083172,0.140925220134052,0,0,0,0.0179484948668871
KIDINS220,0.14980693427721,0.240242523892714,0.0720496542342138,0.650018416206262,0.814238773274918,0.487982456140351,0.597466952730293,0.678780820361323,0.852976738073334,0.0853163361661945,0.0421525423728814,0.156782780230222,0.174203932486515
KIF11,0,0.00480937210975234,0,0.0135543278084715,0,0.00393141945773524,0.00351581424320022,0.00113055334621066,0,0,0,4.14977687431574e-05,0
KIF16B,0.0859343576542515,0.103668687699106,0.0459755129803877,0.144677716390424,0.111062431544359,0.0934051036682616,0.124977507093917,0.160544256334507,0.141713760021028,0.064227258419893,0.0333389830508475,0.0453883349170646,0.0443970767356882
KIF1B,0.465791167243182,0.849429657794677,0.104528964969958,1.03528545119705,0.923767798466594,0.67841307814992,1.31239532147553,1.28837063970003,1.54978315153108,0.131901164620711,0.0536779661016949,0.405841562721773,0.326283278232121
KIF22,0.0104778376639047,0.0236152502312198,0.000459131617730417,0.0301289134438306,0.0705366922234392,0.04188995215311,0.0359748079451865,0.0316952619020566,0.0480089367853857,0.0110324205225055,0.00486440677966102,0.0129238485872716,0.0181224986949713
KIF23,0.0208551202638565,0.0166272736614942,0.0115689831084911,0.00729281767955801,0.0212486308871851,0.0109489633173844,0.0134819018617205,0.0211282808771731,0.0192272309107636,0.0119767075857727,0.0188757062146893,0.0110474277397549,0.0209065599443188
KIF2A,0.186006757300298,0.237776179221046,0.0770944337376715,0.449650092081031,0.47579408543264,0.31908293460925,0.483479825593467,0.444602886035678,0.557668550400841,0.0972773056342462,0.068819209039548,0.196740921611316,0.221532973725422
KIF2C,0.00267476470115034,0.00902271092385161,0,0,0,0,0.00164717281472766,0,0,0.000330500472143534,0,0,0.00281016182356012
KIF3A,0.0978400772262891,0.209310451135546,0.0393436118353928,1.06585635359116,0.945673603504929,0.58048644338118,1.02220222852793,0.955453925690262,0.992942568011565,0.0576172489770223,0.0212485875706215,0.0825318450268833,0.184644162171568
KIF3B,0.038150591263776,0.0890761483917377,0.0414975626346219,0.517421731123389,0.313691128148959,0.255446570972887,0.466108381202851,0.396881036245881,0.479208831646734,0.0557286748504879,0.0229435028248588,0.0241102036397753,0.0619714633721942
KIF5B,0.0443447832032821,0.0616380639194327,0.0600328760911461,0.125156537753223,0.134063526834611,0.0946810207336523,0.123870164025192,0.0925974321099875,0.11280063083191,0.0475448536355052,0.0342429378531073,0.0414791248180714,0.0445710805637724
KIF5C,0.0541589574450969,0.123502209433768,0.033335222763859,0.746887661141805,0.573274917853231,0.405845295055821,0.827655893141394,0.70252812180434,0.779248258641083,0.0802801384954359,0.0236214689265537,0.0819063714110444,0.120088741952323
KIFAP3,0.0946223151797924,0.161936080567259,0.0433114159392359,0.770460405156538,0.657612267250821,0.361666666666667,0.864267423351097,0.842512214521077,1.10373242213169,0.0462858042178155,0.0174067796610169,0.0597742280813597,0.110170523751523
KIFC3,0.087382350575175,0.140150035967526,0.0435381476023127,0.345414364640884,0.0836801752464403,0.105526315789474,0.293501280365423,0.20735711850926,0.253817847286109,0.0365281712307208,0.0273502824858757,0.0794405619639872,0.13975117452584
KIR2DL1/3,0.00774273992438259,0.00696742369746172,0.00476703321618864,0.0260773480662983,0.012486308871851,0.0119059011164274,0.020264378157658,0.0182876945801613,0.0146274149034039,0.00757003462385899,0.00915819209039548,0.00666911242888244,0.00542021924482339
KIR3DL1,0.0223835572359424,0.0264926523481657,0.0155934701281034,0.0293922651933702,0.0376779846659365,0.0300877192982456,0.0455948508547304,0.0402170207930917,0.0544486791956893,0.0277148253068933,0.016954802259887,0.017386362269507,0.0139464068209501
KIR3DL2,0.00717963156624567,0.00501490083239133,0.00164947284888335,0.0194475138121547,0,0.013341307814992,0.00607654508962557,0.00635723213271219,0.0116046786699961,0.00694050991501417,0.00599435028248588,0.00603161047427739,0.00716025752566557
KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0,0
KIRREL3,0,0,0,0.104530386740331,0.200876232201533,0.0771371610845295,0.155983113018202,0.0999829564822179,0.0646996977263767,0,0.000683615819209039,0.0405890277493775,0.00333217330781277
KIT,0.0946223151797924,0.0280341177679581,0.0174640063484866,0.0500184162062615,3.3750273822563,0.174106858054226,0.0386047477334072,0.0369219406885581,0.0560257589696412,0.0214195782184451,0.0195536723163842,0.0188297629214429,0.0381329389246563
KITLG,0.00436408977556109,0.00583701572294728,0.00034576578619204,0.0415469613259668,0.166922234392114,0.0243460925039872,0.0849055297944494,0.0462390637427565,0.0173873045078197,0,0,0,0.00124412737080216
KLF2,0.0170742498592229,0.0119001130407975,0.55419453576692,0.0393370165745856,0.0234392113910186,0.0288118022328549,0.0156965879991695,0.0137427565049426,0.00647916940465238,0.0651715454831602,0.0431694915254237,0.00148489842067912,0.0240386288498347
KLF3,0.0248773228219773,0.0375912033706711,0.0315780523750142,0.0883241252302026,0.0771084337349398,0.0399760765550239,0.0186725724963665,0.0374900579479605,0.0556314890261532,0.0333805476864967,0.020683615819209,0.0375218013640136,0.0503132068905516
