,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial,Fibroblast,Lung cell,Macrophage,Malignancy,Monocyte,Myeloid,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
NDUFA7,0.0347359257109692,0.0236559139784946,0.0287206266318538,0.0346191889218595,0.024849204898556,0.0266399939608968,0.0564030924678506,0.0276406035665295,0.106772430981595,0,0.0451088454119592,0.00909937888198758,0.0403959708232025,0.0206801528151813,0.0342857142857143,0.0283018867924528,0.0312113279390766,0.042075145756856,0.0432091346153846
NDUFA8,0.0256432578835365,0.0218637992831541,0.0391644908616188,0.0465710517639301,0.0225644306342533,0.0269419491205556,0.0351232394366197,0.0303840877914952,0.0565423696319018,0.0341379310344828,0.0381805298586781,0.0072360248447205,0.0232025008683571,0.0229974322039206,0.0203484320557491,0.0125786163522013,0.0228819609709662,0.0284711725329303,0.0251802884615385
NDUFAB1,0.0436351325207971,0.0362007168458781,0.0391644908616188,0.0436861193537751,0.0380095046609395,0.0406054200951159,0.0506621249234538,0.0422725194330133,0.238674271472393,0.0410344827586207,0.0540054324292406,0.0140683229813665,0.050295241403265,0.0373395127450366,0.0266202090592335,0.0314465408805031,0.0335911470728225,0.0453141870006478,0.03359375
NDUFAF2,0.0312536273940801,0.0406810035842294,0.031331592689295,0.0250576986482031,0.0295101443977335,0.0387182003472484,0.0322144825474587,0.0386145404663923,0.125560774539877,0.0272413793103448,0.0272369405188364,0.0109627329192547,0.0263285863146926,0.0282582827080854,0.0301045296167247,0.00628930817610063,0.0452522608281771,0.0435866983372922,0.04140625
NDUFAF5,0.0442155155736119,0.0406810035842294,0.0469973890339426,0.0409660402242005,0.0474227746298666,0.0522306937419793,0.045456981016534,0.0331275720164609,0.165629792944785,0.0272413793103448,0.0530212966972405,0.0134472049689441,0.0464744703021883,0.0340827957662679,0.0342857142857143,0.020440251572327,0.0502498810090433,0.053951630317426,0.0552283653846154
NDUFAF6,0.00300831882375701,0.0129032258064516,0.0182767624020888,0.000576986482030993,0,0.00354042424699932,0.00833205756276791,0,0.0862586273006135,0,0.000389717749872062,0,0.00809308787773532,0.00759065572743784,0.0182578397212544,0.0125786163522013,0.0155045216563541,0.00752537248974304,0
NDUFAF7,0.0447958986264268,0.0344086021505376,0.0156657963446475,0.0272007912957468,0.0190915737525133,0.025583150902091,0.0299180955296999,0.016209419295839,0.0451351610429448,0.00655172413793103,0.0200724323898752,0.00847826086956522,0.0343174713442167,0.0536230976388802,0.049616724738676,0.020440251572327,0.0412065683008091,0.0388361045130641,0.01796875
NDUFB1,0.0933546140452699,0.0980286738351254,0.0887728459530026,0.0855588526211672,0.0623195028331201,0.098505321959689,0.102330832823025,0.102171925011431,0.493563075153374,0.013448275862069,0.136790930205094,0.0314596273291925,0.0843348384855853,0.0739775787561846,0.0600696864111498,0.0314465408805031,0.0857091861018563,0.0975707190671561,0.0852764423076923
NDUFB10,0.0993519055910234,0.0818996415770609,0.135770234986945,0.0986646884272997,0.072463900566624,0.0932965954555748,0.0931452847519902,0.112231367169639,0.496247124233129,0.0617241379310345,0.130453096091013,0.0345652173913043,0.0902396665508857,0.0826204045844554,0.0858536585365854,0.0345911949685535,0.0897548786292242,0.104264737637659,0.0858774038461538
NDUFB11,0.102834203907913,0.0738351254480287,0.0731070496083551,0.0934718100890208,0.0763937123012246,0.0884653129010342,0.122003214941825,0.0911979881115684,0.292834547546012,0.0272413793103448,0.117580600716451,0.0277329192546584,0.0942341090656478,0.0904490511680341,0.0865505226480836,0.0424528301886792,0.0826154212279867,0.109879075793565,0.0930889423076923
NDUFB2,0.108831495453666,0.128494623655914,0.14621409921671,0.090092317837125,0.0728294644489124,0.113074658413226,0.141599050826699,0.13509373571102,0.536316142638037,0.0893103448275862,0.152340274770696,0.0283540372670807,0.104654393886766,0.0779858458069769,0.0705226480836237,0.0534591194968553,0.102605901951452,0.109663139710646,0.0888822115384615
NDUFB3,0.0420874443799574,0.0442652329749104,0.0365535248041775,0.0347016155621497,0.0220160848108207,0.0323016532044991,0.0433136864666258,0.0431870141746685,0.153935007668712,0.0203448275862069,0.0640436168956423,0.0140683229813665,0.0397012851684613,0.0287593160894345,0.0245296167247387,0.0125786163522013,0.0376368396001904,0.0433707622543727,0.0341947115384615
NDUFB4,0.142493712516928,0.141039426523297,0.0809399477806788,0.159577975601714,0.12172363370499,0.134966407488488,0.160352878138396,0.171216278006401,0.388693443251534,0.0410344827586207,0.185485966224462,0.0463664596273292,0.11264327891629,0.138360368259535,0.135331010452962,0.0660377358490566,0.122120418848168,0.153498164543295,0.132151442307692
NDUFB6,0.0693654478622557,0.0612903225806452,0.0809399477806788,0.0727827233761952,0.0671632242734418,0.07329206612818,0.0797496938150643,0.0788523090992227,0.146553872699386,0.0272413793103448,0.0779002480022045,0.0463664596273292,0.0560263980548802,0.0680904365253335,0.055191637630662,0.0424528301886792,0.05215373631604,0.0675556035413518,0.0522235576923077
NDUFB7,0.181959760108338,0.177777777777778,0.185378590078329,0.191064952192549,0.163123743374155,0.218381520344229,0.209265921616656,0.228372199359854,0.514172737730061,0.123793103448276,0.233354328228949,0.0507142857142857,0.175686002084057,0.198484374021419,0.159024390243902,0.0974842767295598,0.145442646358877,0.161703735694234,0.140564903846154
NDUFB8,0.154488295608435,0.152688172043011,0.164490861618799,0.136580942960765,0.113864010235789,0.142968219219446,0.13784828536436,0.16390032007316,0.246151265337423,0.0617241379310345,0.195563516120143,0.0333229813664596,0.165439388676624,0.116440157825515,0.103275261324042,0.0833333333333333,0.188755354593051,0.211800906931548,0.186838942307692
NDUFB9,0.0691719868446508,0.0594982078853047,0.0652741514360313,0.0786350148367952,0.0593036008042405,0.0760096625651091,0.0969725964482547,0.0861682670324646,0.513214148773006,0,0.11096720859741,0.011583850931677,0.0591524835012157,0.0551888269555959,0.0363763066202091,0.0172955974842767,0.0904688243693479,0.0774886633556467,0.0546274038461538
NDUFC1,0.0248694138131167,0.0254480286738351,0.0287206266318538,0.0350313221233103,0.0253975507219887,0.025583150902091,0.0418593080220453,0.0276406035665295,0.154989455521472,0.00655172413793103,0.0321576191788371,0.0215217391304348,0.0258075720736367,0.0241247573119559,0.0210452961672474,0.0125786163522013,0.0288315088053308,0.0235046426257828,0.0353966346153846
NDUFS1,0.0556297156123041,0.0657706093189964,0.0913838120104439,0.0630563798219585,0.0564704807165052,0.0628746131199517,0.0554079914268218,0.0660493827160494,0.20790356595092,0.0272413793103448,0.0628232885879621,0.0202795031055901,0.0499478985758944,0.0523705141855076,0.049616724738676,0.0283018867924528,0.0688124702522608,0.0805117685165191,0.0522235576923077
NDUFS2,0.0322209324821048,0.0442652329749104,0.0574412532637076,0.0374216946917244,0.0421220983366843,0.0446063259605948,0.0366541641151255,0.0454732510288066,0.120767829754601,0,0.0505412746526001,0.00350931677018634,0.0414379993053143,0.0275067326360619,0.0189547038327526,0.0172955974842767,0.0445383150880533,0.0349492550205139,0.0384014423076923
NDUFS3,0.0794254207777133,0.0899641577060932,0.0835509138381201,0.0701450708869107,0.0567446536282215,0.0924662187665132,0.0860264849969382,0.108573388203018,0.297148197852761,0.0686206896551724,0.130964846671653,0.0258695652173913,0.0801667245571379,0.0702198283960669,0.0670383275261324,0.0644654088050314,0.0754759638267492,0.0902288922478946,0.0822716346153846
NDUFS4,0.044022054556007,0.0612903225806452,0.0626631853785901,0.0508572370590175,0.0444982635715591,0.0610628821619989,0.0519634109001837,0.0710791037951532,0.195346050613497,0.0203448275862069,0.0711293941660434,0.00847826086956522,0.0449114275790205,0.0415356673138348,0.0273170731707317,0.0172955974842767,0.0462041884816754,0.0455301230835673,0.0480168269230769
NDUFS6,0.104575353066357,0.110573476702509,0.133159268929504,0.0979228486646884,0.076667885212941,0.103034649354571,0.115726423759951,0.125948788294467,0.779701878834356,0.0341379310344828,0.131122308388773,0.0370496894409938,0.108301493574158,0.100281831277009,0.10397212543554,0.0691823899371069,0.103319847691575,0.136007341826819,0.113521634615385
NDUFS7,0.0925807699748501,0.0962365591397849,0.10443864229765,0.0871249587866799,0.0770334490952294,0.105676757001585,0.116109154929577,0.113603109282122,0.200522430981595,0.0203448275862069,0.139822068259654,0.0382919254658385,0.0867662382771796,0.081179933613077,0.0698257839721254,0.0377358490566038,0.0938005711565921,0.0984344633988339,0.105108173076923
NDUFS8,0.113861481911395,0.14910394265233,0.0992167101827676,0.0994889548302011,0.0784957046243831,0.127493017286933,0.144048530312309,0.150640146319159,0.621342983128834,0.013448275862069,0.152419005629256,0.049472049689441,0.127579020493227,0.116628045343521,0.128362369337979,0.0440251572327044,0.102367920038077,0.134279853163464,0.107512019230769
NDUFV1,0.0625943122460824,0.0720430107526882,0.0574412532637076,0.0595944609297725,0.0636903673917017,0.0787272590020382,0.0583932945499081,0.0637631458619113,0.271074578220859,0.0617241379310345,0.0713655867417234,0.0159316770186335,0.0803403959708232,0.0536857268115488,0.0489198606271777,0.0251572327044025,0.0728581627796287,0.0774886633556467,0.0600360576923077
NDUFV2,0.109024956471271,0.134767025089606,0.117493472584856,0.107566765578635,0.0826082983001279,0.101524873556277,0.154458818126148,0.121833561957019,0.576289302147239,0.0479310344827586,0.145687517222375,0.0308385093167702,0.118721778395276,0.133913697000063,0.138815331010453,0.0770440251572327,0.103319847691575,0.100593824228029,0.102704326923077
NDUFV3,0.015389823950474,0.0263440860215054,0.0130548302872063,0.0115397296406198,0.0125114238713215,0.0159960745829244,0.0122359154929577,0.0130086877000457,0.0598015720858896,0,0.0192063929457151,0,0.00913511635984717,0.0130393937496086,0.0112891986062718,0.00314465408805031,0.0233579247977154,0.0159468797236018,0.0113581730769231
NEAT1,2.01113368156317,1.74229390681004,2.2976501305483,1.29418067919552,1.49039480899287,2.74204725598249,4.60378521126761,2.17441700960219,13.4218606211656,1.37206896551724,3.71144746683463,1.49419254658385,1.55168461271275,4.14186760192898,5.93393728222996,0.751572327044025,2.3315445026178,2.12110775210538,2.94525240384615
NECAP1,0.0403462952215129,0.0335125448028674,0.0339425587467363,0.0323112429937356,0.0317949186620362,0.0393975994564807,0.0379554500918555,0.0372427983539095,0.0882716641104294,0.0203448275862069,0.0465260008660394,0.0240062111801242,0.0506425842306356,0.0449802718106094,0.049616724738676,0.029874213836478,0.0678605425987625,0.0502807169077953,0.0462139423076923
NECAP2,0.0774908106016638,0.0908602150537634,0.0757180156657963,0.0769040553907023,0.0348108206909157,0.0464180569185476,0.0423185854255971,0.112231367169639,0.0626773389570552,0.0203448275862069,0.142931937172775,0.0165527950310559,0.0648836401528309,0.0285087993987599,0.02801393728223,0.0157232704402516,0.0907068062827225,0.0727380695314187,0.0996995192307692
NECTIN1,0.01132714258077,0.0200716845878136,0.0339425587467363,0.00939663699307616,0.0118716870773168,0.0195440477089152,0.019660900183711,0.00935070873342478,0.0765768788343558,0,0.0115301342361138,0.011583850931677,0.0120875303924974,0.0124131020229223,0.00641114982578397,0.0518867924528302,0.0114588291289862,0.00990066940185705,0.0173677884615385
NECTIN2,0.0190655832849681,0.0451612903225806,0.120104438642298,0.0781404549950544,0.0370955949552184,0.0413603079942629,0.0678084813227189,0.0491312299954275,0.239537001533742,0,0.0527457386922804,0.0122049689440994,0.0136505731156652,0.0101584518068516,0.00222996515679443,0.00628930817610063,0.00336744407425036,0.00687756424098467,0.0155649038461538
NECTIN3,0.00146063068291739,0.00663082437275985,0.0339425587467363,0.0323112429937356,0.0240266861634071,0.0241488638937118,0.0209621861604409,0.000205761316872426,0.0279764187116564,0,0.0018856040625123,0.00413043478260869,0.0131295588746092,0.0119120686415732,0.00641114982578397,0,0.0164564493098525,0.0176743683869575,0.0167668269230769
NECTIN4,0.000299864577287676,0,0,0,0,0,0.00802587262706675,0.00112025605852766,0.0561589340490798,0.0272413793103448,3.54288863520062e-05,0.00413043478260869,0.00131990274400834,0,0,0,0.00693717277486911,0,0.00114182692307692
NEDD4L,0.00204101373573225,0.0173835125448029,0,0.0426145730300033,0.0219246938402486,0.00384237940665811,0.173059552969994,0.00432098765432099,0.322359087423313,0.0203448275862069,0.0153485808762745,0.00537267080745341,0.00861410211879125,0.0027682094319534,0,0.00314465408805031,0.00955497382198953,0,0
NEFL,0.0018475527181273,0.0146953405017921,0.00261096605744125,0.0055225848994395,0.00812465728386035,0.00165320449913188,0.0134606552357624,0.00660722450845908,0.041492523006135,0,0.00326339408731252,0.00350931677018634,0.00618270232719694,0.00157825515124945,0,0.00628930817610063,0.00931699190861494,0.0023429064996761,0.0113581730769231
NEGR1,0.00629715612304121,0.0469534050179211,0.00783289817232376,0.013353115727003,0.0699963443611771,0.0467200120782064,0.00940370483772198,0.0189529035208048,0.0103383819018405,0.0203448275862069,0.00255481636027241,0.00226708074534161,0.0098298020145884,0.0132899104402831,0,0.00943396226415094,0.00550928129462161,0,0.00715144230769231
NEIL1,0.0121009866511898,0.0137992831541219,0.02088772845953,0.0273656445763271,0.0181776640467922,0.0162225409526685,0.0331330373545622,0.00752171925011431,0.0361244248466258,0,0.00381451009723261,0.0103416149068323,0.00791941646405002,0.0153566731383478,0.0126829268292683,0.0110062893081761,0.0126487386958591,0.00471820341179011,0.00234375
NEK6,0.211172373766686,0.131182795698925,0.0731070496083551,0.067424991757336,0.0686254798025955,0.247822148410961,0.120701928965095,0.226085962505716,0.33462902607362,0.116896551724138,0.221662795732787,0.0364285714285714,0.0723515109412991,0.107358927788564,0.0733101045296167,0.0864779874213837,0.0854712041884817,0.0744655581947744,0.07265625
NEK7,0.080779647900948,0.102508960573477,0.0652741514360313,0.109132871744148,0.116422957411808,0.0738204876575828,0.0926094611145132,0.097599451303155,0.269828412576687,0.0479310344827586,0.104117623902689,0.0525776397515528,0.118895449808961,0.0630174735391745,0.0468292682926829,0.0377358490566038,0.102367920038077,0.140541999568128,0.11953125
NEK9,0.0533081834010447,0.0693548387096774,0.0678851174934726,0.0502802505769865,0.0449552184244197,0.0609873933720842,0.0355059706062462,0.0706218564243256,0.149142062883436,0.0479310344827586,0.0664842735110026,0.0295962732919255,0.046300798888503,0.0343959416296111,0.0259233449477352,0.0188679245283019,0.0619109947643979,0.0517922694882315,0.0600360576923077
NELFE,0.0391855291158831,0.0415770609318996,0.0626631853785901,0.0511045169798879,0.040111496984098,0.0499660300445384,0.0479064605021433,0.0381572930955647,0.153359854294479,0.0203448275862069,0.0540054324292406,0.0240062111801242,0.0452587704063911,0.035084862528966,0.0224390243902439,0.0267295597484277,0.0388267491670633,0.0500647808248758,0.0269831730769231
NELL2,0.0424743664151673,0.00573476702508961,0.00783289817232376,0.00164853280580284,0.00821604825443246,0.0109383256586397,0.0139199326393141,0.013923182441701,0.000752492331288337,0,0.0112939416604338,0.0103416149068323,0.0937130948245919,0.0124757311955909,0.00710801393728223,0.00628930817610063,0.124738219895288,0.123051176851652,0.0918870192307692
NEO1,0.0105532985103502,0.0209677419354839,0.0156657963446475,0.0221727662380481,0.0422134893072564,0.0615913036914018,0.0368838028169014,0.0299268404206676,0.192853719325153,0,0.0043656261071527,0.0128260869565217,0.0133032302882945,0.0213064445418676,0.0147735191637631,0.00943396226415094,0.0205021418372204,0.00126322608507882,0.00775240384615384
NES,0.0198394273553879,0.0281362007168459,0.12532637075718,0.158176722716782,0.0998811917382563,0.0589491960443874,0.0358121555419473,0.0431870141746685,0.0365078604294478,0.0410344827586207,0.018497815218675,0.0295962732919255,0.0459534560611323,0.026128890837352,0.0328919860627178,0.00943396226415094,0.0188362684435983,0.0224249622111855,0.0305889423076923
