,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Macrophage,Malignancy,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
ACER2,0.0377053824362606,0.0293418259023355,0.0707104745857905,0.0247896540978498,0.0197568083609687,0.0186961033384621,0.0234325665313487,0.0387742338961851,0.0360161546228184,0.029720457433291,0.0392546245919478,0.0732447171097478,0.0311865902073225,0.0322416354247719,0.0286151960784314,0.0366796779702366
ACER3,0.0139093484419263,0.0535456475583864,0.0465599550688009,0.0240625324607874,0.0523163501155663,0.0535477868823129,0.0437302661253947,0.034396497811132,0.0207269580268282,0.0246378653113088,0.0109630032644178,0.00882753919563736,0.0280988089986767,0.0217019169555068,0.0162071078431373,0.0259453525250061
ACHE,0.0547025495750708,0.110870488322718,0.0530188149396237,0.0493040407188117,0.0561350618028339,0.0575195906537374,0.0356111862877763,0.08317698561601,0.0598153757392182,0.0741931385006353,0.0354461371055495,0.0330265848670757,0.0532421702690781,0.063860790832567,0.0434742647058824,0.0561966333252013
ACIN1,0.300878186968839,0.335498938428875,0.609042403819152,0.463659499324816,0.475288915686866,0.951962643575339,0.344136220117276,0.32520325203252,0.316702726092601,0.385247776365947,0.284630032644178,0.275017041581459,0.304234671371857,0.26305439626512,0.271109068627451,0.305769699926811
ACKR3,0.0413881019830028,0.0573673036093418,0.283852850322943,0.092827464422977,0.0484976384282987,0.0758399828246323,0.0419260261614795,0.0662914321450907,0.0635655560363479,0.17584498094028,0.041974972796518,0.0452965235173824,0.0536832818703132,0.0460352267100516,0.0405637254901961,0.0457062698219078
ACKR4,0.0345892351274788,0.0233970276008493,0.0361696152766077,0.0229199127454035,0.0170435132147523,0.0613482663613268,0.0202751465944971,0.0306441525953721,0.0207269580268282,0.0172681067344346,0.0256528835690968,0.029959100204499,0.0197176885752095,0.0263705170828323,0.0280024509803922,0.0369236399121737
ACLY,0.129206798866856,0.129978768577495,0.298174670036507,0.167617118520827,0.185368304692996,0.767756825419544,0.1393549842129,0.136335209505941,0.143184768498486,0.147636594663278,0.135010881392818,0.103237900477164,0.105734450816056,0.101280328216736,0.115012254901961,0.117431080751403
ACO2,0.0818980169971671,0.0853927813163482,0.112833473743331,0.0776617845642464,0.121957592201789,0.321555086413569,0.0924447451511051,0.0856785490931832,0.0743833838165296,0.0866454891994917,0.0708106637649619,0.0589297886843899,0.0664755183061314,0.0627290089835184,0.060171568627451,0.0691266162478653
ACOT11,0.0226912181303116,0.0259447983014862,0.0193204156135917,0.0162719434922614,0.0487991156667672,0.046248255626722,0.0306495263870095,0.0206378986866792,0.0153901629886052,0.00964421855146124,0.0158596300326442,0.0139400136332652,0.0210410233789149,0.0156185895168706,0.012530637254902,0.0200902659185167
ACOT12,0.00569405099150141,0.00768577494692144,0.00471777590564448,0.00131401267269139,0,0.00198590188571224,0.00268380694632386,0.00250156347717323,0.00514928602336651,0.00151207115628971,8.16104461371023e-05,0.00405589638718473,0.00604322893692104,0.00423003466081913,0.00594362745098039,0.00667235911197853
ACOT13,0.123824362606232,0.106624203821656,0.125470373490593,0.0885686091201828,0.157330921515426,0.256825419544137,0.117704104645918,0.0856785490931832,0.0716428674455503,0.0719059720457433,0.19594668117519,0.202419904567144,0.0867666519629466,0.0748249274952253,0.0715073529411765,0.0810807514027812
ACOT7,0.117592067988669,0.165647558386412,0.297051390058972,0.161073023787265,0.191297357049543,0.499821089920206,0.17724402345512,0.128830519074422,0.151839030722631,0.147382465057179,0.103998911860718,0.10494205862304,0.128231142479047,0.108495437504421,0.109191176470588,0.1325567211515
ACOT8,0.0481869688385269,0.0391082802547771,0.0589160348216793,0.0433831931027319,0.038749874384484,0.106934554692811,0.0342580063148399,0.032520325203252,0.0341410644742536,0.0330241423125794,0.0490478781284004,0.0405248807089298,0.0510366122629025,0.040022635636981,0.0471507352941177,0.0418028787509149
ACOT9,0.0572521246458924,0.107048832271762,0.162538612749228,0.102072296665628,0.136629484473922,0.301910759652199,0.114997744700045,0.0712945590994371,0.0648636953699697,0.0975730622617535,0.0544885745375408,0.0418882072256305,0.0700044111160124,0.0582726179528896,0.0557291666666667,0.08034886557697
ACOX1,0.026657223796034,0.028067940552017,0.0406627351867453,0.0472265503272047,0.0388503667973068,0.0513650839088274,0.0297474064050519,0.0156347717323327,0.020871195730564,0.0220965692503177,0.0354461371055495,0.0395023858214042,0.0126599029554477,0.0133550258187734,0.0128370098039216,0.008624054647475
ACOX2,0.0391218130311615,0.0378343949044586,0.0566694748666105,0.059587618157266,0.0399557833383579,0.0682541954413712,0.0396707262065855,0.0512820512820513,0.0414971873647772,0.0492884371029225,0.0321817192600653,0.0442740286298569,0.0386854874283194,0.0406592629270708,0.0384191176470588,0.0481458892412784
ACOX3,0.0507365439093484,0.0446284501061571,0.0805391743892165,0.0609379869118105,0.0570394935182394,0.139102587039754,0.0423770861524583,0.0737961225766104,0.0489975479590365,0.0480177890724269,0.0599292709466812,0.0504089979550102,0.0457432730480812,0.0451863903232652,0.0451593137254902,0.0608319102220054
ACP3,0.0269405099150142,0.0599150743099788,0.0277450154450997,0.0255167757349122,0.0305094965330118,0.0380183919562028,0.0581641858367163,0.0306441525953721,0.0246213760276936,0.0134561626429479,0.0349020674646355,0.029959100204499,0.0329510366122629,0.0227629624389899,0.0189644607843137,0.0210661136862649
ACP5,0.211926345609065,0.156305732484076,0.0532996349340073,0.0937623350992002,0.70220078384082,0.0636740973986474,0.329251240414975,0.0662914321450907,0.0912591951536132,0.0508132147395172,0.0822361262241567,0.0514314928425358,0.144552271724746,0.092296809789913,0.0849877450980392,0.114991461332032
ACSBG1,0.0311898016997167,0.0301910828025478,0.0330805953383881,0.0238547834216267,0.022570595920008,0.0283214656313737,0.0261389264772215,0.0387742338961851,0.0263522284725227,0.0170139771283354,0.0294613710554951,0.039161554192229,0.0258932509925011,0.0294829171677159,0.0269301470588235,0.029848743595999
ACSF3,0.11957507082153,0.112993630573248,0.165627632687447,0.11464111353485,0.142659029243292,0.328675707589366,0.119959404600812,0.101938711694809,0.111885186787826,0.0912198221092757,0.107807399347116,0.0950579413769598,0.0947066607851786,0.111820046686001,0.114859068627451,0.104013173944865
ACSL1,0.0464872521246459,0.12828025477707,0.0350463352990733,0.0789082787992106,0.155522058084615,0.119708734390096,0.179048263419035,0.050656660412758,0.049286023366508,0.0327700127064803,0.0294613710554951,0.0156441717791411,0.048831054256727,0.0456815448822239,0.0373468137254902,0.0483898511832154
ACSL3,0.0470538243626062,0.0459023354564756,0.100477393990452,0.0991638101173782,0.117636418450407,0.234855261745447,0.0793640054127199,0.0975609756097561,0.0504399249963941,0.0652986022871665,0.056664853101197,0.0381390593047035,0.0505955006616674,0.0468133267312726,0.046078431372549,0.0388753354476702
ACSL4,0.146487252124646,0.163949044585987,0.222914911541702,0.185068037810325,0.229283489096573,0.520324185064587,0.197090663058187,0.108192620387742,0.127895571902495,0.132388818297332,0.117600652883569,0.11278118609407,0.125584472871637,0.0959751007993209,0.103523284313725,0.141583313003172
ACSL5,0.0861473087818697,0.0726539278131635,0.163100252737995,0.0756881686922198,0.0822630891367702,0.0546570293770351,0.0689896256202075,0.0419011882426517,0.0893841050050483,0.0337865311308767,0.0582970620239391,0.0493865030674847,0.0505955006616674,0.0925797552521752,0.100612745098039,0.0849841424737741
ACSM2A,0.00767705382436261,0.00980891719745223,0.0176354956472901,0,0.00759722640940609,0.00724585823165277,0.00178168696436626,0.0100062539086929,0.00413962209721621,0.00202033036848793,0.00606637649619151,0.00950920245398773,0.0011910013233348,0.00423003466081913,0.00625,0.00374481580873384
ACSM3,0.0464872521246459,0.0454777070063694,0.0693063746138725,0.0479536719642672,0.0503065018591096,0.0888288546176692,0.0468876860622463,0.0475297060662914,0.0399105726236838,0.0327700127064803,0.0490478781284004,0.0510906612133606,0.0391265990295545,0.0418617811416849,0.0396446078431373,0.0469260795315931
ACSS1,0.101728045325779,0.0675583864118896,0.115080033698399,0.0664433364495689,0.0996482765551201,0.239685833899882,0.0680875056382499,0.0931832395247029,0.0880859656714265,0.0655527318932656,0.149156692056583,0.151635991820041,0.0858844287604764,0.0901039824573813,0.0796262254901961,0.104257135886802
ACSS2,0.0374220963172805,0.0684076433121019,0.0937377141252457,0.0441103147397943,0.0593508190131645,0.123430064049809,0.0622237257555255,0.0875547217010632,0.0425068512909274,0.0569123252858958,0.0474156692056583,0.0483640081799591,0.0347154830172033,0.0414373629482917,0.0286151960784314,0.042290802634789
ACSS3,0.0348725212464589,0.0293418259023355,0.0370120752597585,0.0954243274124857,0.0435735101999799,0.461784806956024,0.0288452864230943,0.0675422138836773,0.0373142939564402,0.0858831003811944,0.0501360174102285,0.0357532379004772,0.0355977062196736,0.023045907901252,0.035968137254902,0.0266772383508173
ACTA2,0.209660056657224,0.392823779193206,0.734849761303005,0.750872545964475,0.47579137775098,0.605378036998605,0.333761840324763,0.417135709818637,0.479258618202798,5.25081321473952,0.34284548422198,0.126755282890252,0.305116894574327,0.247350923109571,0.244761029411765,0.348707001707734
ACTG2,0.024957507082153,0.0233970276008493,0.0330805953383881,0.0275942661265192,0.033323284092051,0.129942390954306,0.0238836265223275,0.0556597873671044,0.0293812202509736,0.562630241423126,0.0349020674646355,0.0193933197000682,0.0289810322011469,0.0202164532786305,0.021109068627451,0.0347279824347402
ACTL6A,0.0377053824362606,0.0357112526539278,0.0872788542544229,0.0525241508258024,0.0460858205205507,0.175922281461338,0.0437302661253947,0.0644152595372108,0.0482763594403577,0.0518297331639136,0.0479597388465724,0.0507498295841854,0.0475077194530216,0.0454693357855273,0.0431678921568627,0.0579043669187607
ACTN1,0.0527195467422096,0.135923566878981,0.498680146026397,0.310963955541706,0.199839212139483,0.464933624360396,0.132589084348218,0.157598499061914,0.140876965238713,0.597191867852605,0.112159956474429,0.0412065439672802,0.0819144243493604,0.0538869632878263,0.0457720588235294,0.0779092461575994
ACTN4,0.113909348441926,0.12828025477707,0.641898343162033,0.184237041653682,0.171098382072154,0.59614627688124,0.159201623815968,0.186366479049406,0.194677628732151,0.466823379923761,0.131746463547334,0.0919904567143831,0.114556682840759,0.122006083327439,0.150091911764706,0.15744083922908
ACTR10,0.0986118980169972,0.105350318471338,0.227969671440607,0.138428378518749,0.153009747764044,0.335903674813039,0.119959404600812,0.116948092557849,0.129914899754796,0.160088945362135,0.0909412404787813,0.0793796864349012,0.10176444640494,0.10375610101153,0.109497549019608,0.116699194925592
ACTR1A,0.130056657223796,0.15927813163482,0.364167368716653,0.192235379661369,0.218128831273239,0.231921136436827,0.191226883175462,0.131957473420888,0.141453916053656,0.205578144853875,0.10835146898803,0.0950579413769598,0.126025584472872,0.125967319799109,0.124969362745098,0.124505977067577
ACTR1B,0.111359773371105,0.129978768577495,0.243695591126088,0.138428378518749,0.134820621043111,0.213529180234014,0.121763644564727,0.135084427767355,0.133953555459397,0.137217280813215,0.0980141458106638,0.0810838445807771,0.0792677547419497,0.142307420244748,0.1234375,0.156464991461332
ACTR2,0.618725212464589,0.801740976645435,0.886211738275765,0.603786226238704,1.07924831675209,1.35279278634558,0.873680649526387,0.33458411507192,0.610082215491129,0.584993646759847,0.438057671381937,0.367041581458759,0.637715041905602,0.612845723986702,0.54561887254902,0.541924859721883
ACTR3,0.194645892351275,0.271380042462845,0.233024431339511,0.189950140230601,0.292493216762134,0.203152395605968,0.285498421290032,0.0950594121325829,0.187177268137891,0.150432020330368,0.130658324265506,0.0994887525562372,0.149845610939568,0.189842257904789,0.168474264705882,0.172078555745304
ACTR3B,0.0331728045325779,0.0289171974522293,0.0474024150519517,0.0369429728887504,0.0306099889458346,0.182863992557341,0.0365133062697339,0.0556597873671044,0.0426510889946632,0.0269250317662008,0.0180359085963003,0.0224608043626449,0.0272165857962064,0.0373346537454906,0.038265931372549,0.0354598682605514
ACVR1,0.0946458923512748,0.0858174097664544,0.186969952260601,0.214672275890724,0.142860014068938,0.247879915554442,0.103270184934596,0.129455909943715,0.112317899899034,0.145857687420584,0.127937976060936,0.1219836400818,0.0986766651962946,0.0928627007144373,0.0908088235294118,0.133776530861186
ACVR1B,0.0501699716713881,0.0565180467091295,0.101600673967987,0.08472525189571,0.0780424077982112,0.248309299745948,0.0906405051871899,0.102564102564103,0.0560651954420886,0.0703811944091487,0.0485038084874864,0.0309815950920245,0.0470666078517865,0.0519770814175568,0.053890931372549,0.046438155647719
ACVR1C,0.0388385269121813,0.0242462845010616,0.0173546756529065,0.0226082891866625,0.0278966937996181,0.0265681468493935,0.0157645466847091,0.0300187617260788,0.0239001875090149,0.0165057179161372,0.0680903155603917,0.0677914110429448,0.0289810322011469,0.0324538445214685,0.0253982843137255,0.0293608197121249
ACVR2A,0.0263739376770538,0.0582165605095541,0.0676214546475709,0.0797392749558533,0.0462868053461964,0.0678248112498658,0.0473387460532251,0.042526579111945,0.0401990480311553,0.0472554002541296,0.027829162132753,0.0302999318336742,0.0303043670048522,0.032383108155903,0.0241727941176471,0.0222859233959502
ACVR2B,0.0357223796033994,0.0492993630573248,0.0709912945801741,0.0372545964474914,0.035132147522862,0.157208287114896,0.0288452864230943,0.0606629143214509,0.0461127938843214,0.0467471410419314,0.0349020674646355,0.0412065439672802,0.0492721658579621,0.0380420174011459,0.0373468137254902,0.0461941937057819
ACVRL1,0.0677337110481586,0.0637367303609342,0.692165122156698,0.172187597382362,0.0797507788161994,0.0834615522238523,0.0608705457825891,0.0525328330206379,0.0876532525602192,0.192617534942821,0.10835146898803,0.0861963190184049,0.064711071901191,0.0379005446700149,0.0307598039215686,0.0374115637960478
ACY1,0.0640509915014164,0.0480254777070064,0.0715529345689413,0.0552248883348914,0.0692995678826249,0.339446094392958,0.0441813261163735,0.0981863664790494,0.0507284004038656,0.0457306226175349,0.057208922742111,0.044614860259032,0.0580943978826643,0.0499257268161562,0.0503676470588235,0.0632715296413759
ADA,0.079915014164306,0.0616135881104034,0.103847233923055,0.0816090163082996,0.0788463471007939,0.440387161412674,0.0568110058637799,0.0619136960600375,0.0746718592240012,0.0919822109275731,0.0697225244831338,0.0756305385139741,0.0708866343184826,0.0565042088137511,0.0678308823529412,0.0701024640156136
ADA2,0.249886685552408,0.33932059447983,0.134456613310868,0.115679858730653,0.625927042508291,0.0628868930475543,0.52681551646369,0.0687929956222639,0.150829366796481,0.0703811944091487,0.254706202393906,0.223551465576005,0.228804587560653,0.169894602815307,0.148713235294118,0.0862039521834594
ADAM10,0.116458923512748,0.0968577494692144,0.318674529626509,0.147153838163498,0.164365390413024,0.276004580098043,0.103270184934596,0.107567229518449,0.105394490119717,0.116378653113088,0.113792165397171,0.0807430129516019,0.113233348037053,0.106797764730848,0.0865196078431373,0.126945596486948
ADAM12,0.0309065155807365,0.0769002123142251,0.0591968548160629,0.348670406149372,0.0687971058185107,0.0347622285039539,0.0283942264321155,0.0450281425891182,0.0413529496610414,0.0579288437102922,0.0931175190424374,0.0234832992501704,0.0523599470666079,0.0265119898139634,0.0240196078431373,0.0476579653574042
ADAM15,0.0603682719546742,0.093036093418259,1.29003089019938,0.0880492365222811,0.132107325896895,0.670537088059541,0.133491204330176,0.171357098186366,0.133088129236983,0.203799237611182,0.0822361262241567,0.066428084526244,0.0691221879135421,0.0557261087925302,0.0572610294117647,0.0786411319834106
ADAM17,0.0575354107648725,0.0586411889596603,0.119292333614153,0.0819206398670406,0.085981308411215,0.267989408523276,0.0707938655841227,0.0781738586616635,0.0495744987739795,0.0569123252858958,0.0523122959738847,0.0452965235173824,0.048831054256727,0.0451156539576997,0.0448529411764706,0.0476579653574042
ADAM19,0.229490084985836,0.409384288747346,0.1681550126369,0.184964163290745,0.0948246407396242,0.0303252585250653,0.125372124492558,0.0756722951844903,0.13929035049762,0.166950444726811,0.187241566920566,0.19560327198364,0.170577856197618,0.199108721793874,0.124816176470588,0.194279092461576
ADAM22,0.0164589235127479,0.00853503184713376,0.0260600954787981,0.0313337488314117,0.0132248015274847,0.166296919168426,0.0121560667568787,0.0187617260787992,0.0162555892110198,0.00634053367217281,0.013683351468988,0.0197341513292434,0.0148654609616233,0.0107377802928486,0.0243259803921569,0.0115515979507197
ADAM28,0.147620396600567,0.156730360934183,0.0266217354675653,0.0476420484055261,0.175319063410713,0.0686835796328765,0.127627424447452,0.0356472795497186,0.0339968267705178,0.0119313850063532,0.0985582154515778,0.113122017723245,0.106616674018527,0.0365565537242696,0.0224877450980392,0.0357038302024884
ADAM8,0.230056657223796,0.43656050955414,0.0993541140129177,0.164085384855095,0.204461863129334,0.114520342076073,0.287302661253947,0.154471544715447,0.286557046011828,0.0591994917407878,0.157861806311208,0.140047716428085,0.167490074988972,0.264539859941996,0.282291666666667,0.237948280068309
ADAM9,0.113342776203966,0.104501061571125,0.231058691378826,0.185691284927807,0.339925635614511,0.247879915554442,0.188971583220568,0.0963101938711695,0.0802971296696957,0.221080050825921,0.0942056583242655,0.0521131561008862,0.165284516982797,0.048581735870411,0.0422487745098039,0.0669309587704318
ADAMTS17,0.0365722379603399,0.0297664543524416,0.0645324347093513,0.0533551469824452,0.0498040397949955,0.207124199377393,0.0437302661253947,0.066916823014384,0.043949228328285,0.0358195679796696,0.0332698585418934,0.0323449216087253,0.04133215703573,0.0417910447761194,0.0402573529411765,0.0427787265186631
ADAMTS5,0.0161756373937677,0.0225477707006369,0.31249648975007,0.046395554170562,0.0190533614712089,0.0289655419186317,0.0229815065403699,0.0306441525953721,0.0228905235828646,0.0808005082592122,0.0256528835690968,0.0101908657123381,0.0210410233789149,0.0119402985074627,0.0140625,0.017162722615272
ADAMTS9,0.0190084985835694,0.00641188959660297,0.600056163998877,0.0434870676223122,0.0159380966737011,0.212097899595663,0.0139603067207939,0.0512820512820513,0.0308235972883312,0.159326556543837,0.0403427638737758,0.0231424676209952,0.0311865902073225,0.0105963075617175,0.0128370098039216,0.0164308367894608
ADAR,0.251303116147309,0.223821656050955,0.431283347374333,0.323013399813026,0.339121696311928,0.608204816259348,0.257532701849346,0.188868042526579,0.266652242896293,0.233278271918679,0.27538084874864,0.265814587593729,0.231892368769299,0.248199759496357,0.250735294117647,0.25526957794584
ADCY1,0.0147592067988669,0.0233970276008493,0.0577927548441449,0.0282175132440012,0.0104110139684454,0.0239202776684438,0.0225304465493911,0.0218886804252658,0.0198615318044137,0.0589453621346887,0.01259521218716,0.00678254942058623,0.0144243493603882,0.0122939803352904,0.0165134803921569,0.0203342278604538
ADCY2,0.0235410764872521,0.0238216560509554,0.0327997753440045,0.044006440220214,0.0287006331022008,0.0697570401116399,0.0329048263419035,0.058786741713571,0.036881580845233,0.0360736975857687,0.0289173014145811,0.028254942058623,0.033392148213498,0.0337270991016482,0.0295343137254902,0.0393632593315443
ADCY3,0.0411048158640227,0.0467515923566879,0.0704296545914069,0.0832710086215851,0.0618631293337353,0.245554084517122,0.0536535859269283,0.0556597873671044,0.0697677772969854,0.16415501905972,0.0555767138193689,0.0521131561008862,0.0497132774591972,0.0441253448397821,0.0649203431372549,0.0891314954867041
ADCY5,0.00739376770538244,0.00980891719745223,0.0176354956472901,0.0139867040614937,0.00900412018892573,0.0123626865137582,0.00539016689219666,0.0225140712945591,0.00962065483917496,0.0635196950444727,0.0158596300326442,0.0105316973415133,0.0148654609616233,0.0098889439060621,0.0114583333333333,0.0105757501829715
ADCY7,0.189546742209632,0.347813163481953,0.0532996349340073,0.164708631972577,0.423334338257462,0.307564318173686,0.37255299954894,0.107567229518449,0.207370546660897,0.0345489199491741,0.0942056583242655,0.10426039536469,0.23806793118659,0.22358350427955,0.222855392156863,0.189887777506709
ADCY8,0,0,0,0,0,0,0,0.00312695434646654,0,0,0,0,0,0,0,0
ADCY9,0.0158923512747875,0.0263694267515924,0.0577927548441449,0.0447335618572764,0.0248819214149332,0.124753998640283,0.0301984663960307,0.0462789243277048,0.0338525890667821,0.0447141041931385,0.013139281828074,0.00916837082481254,0.0113365681517424,0.0267949352762255,0.0267769607843137,0.0225298853378873
ADD1,0.176798866855524,0.13932059447983,0.468070766638585,0.231188324503999,0.202351522460054,0.302197015779869,0.132589084348218,0.127579737335835,0.182273186210876,0.342045743329098,0.167110990206746,0.135616905248807,0.153374503749449,0.130918865388696,0.153308823529412,0.138899731641864
ADD2,0.0311898016997167,0.0140552016985138,0.0614434147711317,0.0252051521761712,0.0468897598231334,0.0279636454717859,0.0180198466396031,0.0150093808630394,0.0207269580268282,0.0124396442185515,0.0534004352557127,0.0309815950920245,0.0364799294221438,0.00904010751927566,0.0113051470588235,0.0149670651378385
ADD3,0.101444759206799,0.102802547770701,0.218421791631564,0.214464526851563,0.0877901718420259,0.0491465989193831,0.0883852052322959,0.0656660412757974,0.150685129092745,0.113329097839898,0.0697225244831338,0.0619972733469666,0.114997794441994,0.150442102284785,0.126041666666667,0.132312759209563
ADGRA2,0.0340226628895184,0.0433545647558386,0.220387531592249,0.148919704996364,0.0681941513415737,0.312108634200451,0.0432792061344159,0.0562851782363978,0.0627001298139334,0.336963151207116,0.0702665941240479,0.0326857532379005,0.045302161446846,0.0246728443092594,0.0318321078431373,0.0278970480605026
ADGRA3,0,0.00641188959660297,0.00415613591687728,0.0139867040614937,0.00729574917093759,0.357408666404265,0.00133062697338746,0.0362726704190119,0.00269724505985865,0.00964421855146124,0,0.00610088616223586,0.000308778120864578,5.65890924524269e-05,0.00150122549019608,0.00545254940229324
ADGRE2,0.0377053824362606,0.0862420382165605,0.0319573153608537,0.0333073647034382,0.110903426791277,0.244838444197946,0.1244700045106,0.0606629143214509,0.0187076301745276,0.0503049555273189,0.0305495103373232,0.0176891615541922,0.0355977062196736,0.0218433896866379,0.012530637254902,0.029848743595999
ADGRE5,0.177932011331445,0.198343949044586,0.104408873911823,0.172395346421523,0.295206511908351,0.385640676995742,0.321583220568336,0.124452782989368,0.235208423481898,0.155514612452351,0.121409140369967,0.117893660531697,0.141023378914865,0.171733748320011,0.231127450980392,0.16158819224201
ADGRF1,0.00824362606232294,0.00938428874734607,0.0151081156978377,0.00494962085800353,0.00387900713496131,0.0173721687479873,0.0193730266125395,0.0168855534709193,0.0109187941727968,0.013710292249047,0.00225788900979325,0.0149625085207907,0.0126599029554477,0.00444224375751574,0.00303308823529412,0.00691632105391559
ADGRF3,0.0447875354107649,0.0548195329087049,0.0558270148834597,0.0472265503272047,0.0510099487488695,0.0925144022614234,0.0374154262516915,0.0744215134459037,0.0531804413673734,0.0444599745870394,0.0474156692056583,0.0541581458759373,0.0523599470666079,0.0482280540425833,0.0408700980392157,0.0537570139058307
ADGRF5,0,0.000891719745222931,0.265880370682393,0.023647034382466,0,0.00542097541775503,0,0.000625390869293307,0.016111351507284,0.167966963151207,0.0120511425462459,0,0,0,0,0
ADGRG1,0.0385552407932011,0.0327388535031847,0.369783768604325,0.031749246909733,0.0325193447894684,0.0301105664293126,0.0482408660351827,0.0956848030018762,0.092557334487235,0.0452223634053367,0.027829162132753,0.0313224267211997,0.0400088222320247,0.025804626158308,0.0767156862745098,0.0291168577701879
ADGRG3,0.0317563739376771,0.0374097664543524,0.0415051951698961,0.0337228627817596,0.0340267309818109,0.0423122338712563,0.0301984663960307,0.0500312695434647,0.0523150151449589,0.020571791613723,0.0300054406964091,0.0357532379004772,0.0219232465813851,0.0313220626724199,0.023406862745098,0.0232617711636985
ADGRG5,0.0535694050991501,0.044203821656051,0.0153889356922213,0.0238547834216267,0.0157371118480555,0.0286792857909615,0.0311005863779883,0.0275171982489056,0.038035482475119,0.00786531130876747,0.0376224156692057,0.0459781867757328,0.0655932951036612,0.0228336988045554,0.0237132352941176,0.0176506464991461
ADGRG6,0.0269405099150142,0.044203821656051,0.0771693344566133,0.00910460164121741,0.0407597226409406,0.0203062940566072,0.0148624267027515,0.026266416510319,0.0210154334342997,0.00964421855146124,0.0251088139281828,0.0122358554873892,0.0298632554036171,0.0152649076890429,0.0128370098039216,0.013015369602342
ADGRL1,0.0181586402266289,0.0509978768577495,0.0847514743049705,0.0593798691181053,0.0262888151944528,0.112945933373886,0.0112539467749211,0.0594121325828643,0.0351507284004039,0.0566581956797967,0.0245647442872688,0.0330265848670757,0.0201588001764446,0.0352125627785244,0.0237132352941176,0.042290802634789
ADGRL2,0.0164589235127479,0.00853503184713376,0.295928110081438,0.0359042276929469,0.0220681338558939,0.287884209396357,0.00584122688317546,0.0806754221388368,0.0335641136593105,0.124002541296061,0.0234766050054407,0.024505794137696,0.0192765769739744,0.0121525076041593,0.0100796568627451,0.0152110270797756
ADGRL3,0.0105099150141643,0.0081104033970276,0.00359449592811008,0.0114937155915654,0.00608984021706361,0.052402762371632,0.0135092467298151,0.0150093808630394,0.0127938843213616,0.0447141041931385,0.00171381936887921,0.00712338104976142,0.0047198941332157,0.00613991653108863,0.0111519607843137,0.0074042449377897
ADGRL4,0.00342776203966006,0.00726114649681529,0.946026397079472,0.016479692531422,0.00387900713496131,0.0328299996421798,0.00990076680198466,0.026266416510319,0.0426510889946632,0.0863913595933926,0.00225788900979325,0.00371506475800954,0.00516100573445082,0.00677654382117846,0.00870098039215686,0.0056965113442303
ADGRV1,0.0127762039660057,0.00938428874734607,0.00640269587194608,0.0264516464111353,0.0245804441764647,0.0102157655562314,0.0243346865133063,0.0287679799874922,0.0176979662483773,0.0134561626429479,0.0115070729053319,0.0125766871165644,0.017512130569034,0.0108792530239796,0.0129901960784314,0.0205781898023908
ADH1A,0.00937677053824362,0.0110828025477707,0.00921089581578208,0.0124285862677885,0.00377851472213848,0.033617203993273,0.00448804691023906,0.0356472795497186,0.0153901629886052,0.0101524777636595,0.0115070729053319,0.0156441717791411,0.00648434053815615,0.00649359835891632,0.0126838235294118,0.00984386435716028
ADH1C,0.0334560906515581,0.0297664543524416,0.0266217354675653,0.0396437103978394,0.0408602150537634,0.063101585143307,0.0513982859720343,0.0356472795497186,0.0263522284725227,0.0271791613722999,0.0251088139281828,0.0238241308793456,0.0298632554036171,0.0237532715569074,0.0214154411764706,0.0305806294218102
ADH4,0.00796033994334278,0.0021656050955414,0.0181971356360573,0.0109743429936637,0.00357752989649281,0.0162271442373063,0.0135092467298151,0.016260162601626,0.016111351507284,0.0147268106734435,0.0147714907508161,0.00678254942058623,0.0104543449492722,0.0098889439060621,0.0111519607843137,0.0074042449377897
ADH5,0.123257790368272,0.112993630573248,0.240887391182252,0.178523943076763,0.187780122600744,0.494095967366801,0.117253044654939,0.161350844277674,0.141886629164864,0.193888182973316,0.114336235038085,0.0909679618268575,0.137053374503749,0.125755110702412,0.122058823529412,0.123774091241766
ADH6,0.0289235127478754,0.0191507430997877,0.0344846953103061,0.0245819050586891,0.0100090443171541,0.0420259777435861,0.0225304465493911,0.0300187617260788,0.027361892398673,0.0259085133418043,0.0300054406964091,0.035412406271302,0.0192765769739744,0.0222678078800311,0.0240196078431373,0.0308245913637473
ADIPOQ,0.0685835694050991,0.0446284501061571,0.0799775344004493,0.0579256258439805,0.0597527886644558,0.0794181844205102,0.0392196662156067,0.134459036898061,0.0668830232222703,0.0424269377382465,0.0778835690968444,0.0769938650306748,0.0788266431407146,0.0602532361887246,0.0613970588235294,0.0618077579897536
ADIPOR1,0.108526912181303,0.0870912951167728,0.136703173265937,0.0899189778747273,0.170897397246508,0.28312520127384,0.0951511050969779,0.106316447779862,0.0846242607817684,0.0777509529860229,0.135010881392818,0.120279481935924,0.0841199823555359,0.064780363584919,0.06875,0.0788850939253476
ADIPOR2,0.054985835694051,0.0548195329087049,0.0942993541140129,0.0645735950971227,0.0877901718420259,0.23592872222421,0.0604194857916103,0.0800500312695435,0.0651521707774412,0.0703811944091487,0.0659140369967356,0.0456373551465576,0.0602999558888399,0.0511282450307703,0.0489889705882353,0.054976823615516
