,Ascending vasa recta endothelium,B cell,Connecting tubule,Dendritic cell,Descending vasa recta endothelium,Distinct proximal tubule A,Distinct proximal tubule B,Epithelial progenitor,Fibroblast,Glomerular endothelium,Macrophage,Mast cell,Mesangial cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,Myofibroblast,Neutrophil,NK cell,NKT cell,Pelvic epithelium,Peritubular capillary endothelium A,Peritubular capillary endothelium B,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating proximal tubule,Proximal tubule,Smooth muscle,T cell CD4,T cell CD8,Thick ascending limb of Loop of Henle,Transitional urothelium,Type A intercalated cell,Type B intercalated cell
ADGRG1,0.142665319087496,0.0159986287643057,0.714335138387485,0.03872361965579,0.0808213378492803,0.855034634228755,0.505072463768116,0.661033868092692,0.0243439716312057,0.0897034731323722,0.0231965652719835,0.0765625,0.0329122340425532,0.0716601065061357,0.047455738516776,0.0171433595123667,0.03913813459268,0.154967741935484,0.105103026400515,0,0.0805808550185874,0.153207367418228,0.0981884057971014,0.0467907888290054,0.509498889946083,0,0.0715970385257651,0.00489814814814815,0.0237548993990071,0.0435295643153527,0.282482292867732,0,0.475683665927568,0.439373396848663
ADGRG3,0.0209500433150448,0.0145746532355888,0.0320246690734055,0.0143485709835683,0.0291701947502117,0.0262628822436222,0.0485507246376812,0.0240081487140311,0.0202659574468085,0.0146707077326343,0.0110859087042813,0.0375,0.0116356382978723,0.0288261171567493,0.020465519376006,0.0122201383190716,0.0627508854781582,0.0367741935483871,0.011413393432067,0,0.015246282527881,0.027135598602731,0.0438405797101449,0.00465458108770211,0.0359816048208056,0,0.0144807814508859,0.00841666666666667,0.0147661353540632,0.0144839211618257,0.0128397298632845,0,0.0302537570830254,0.0307988274093074
ADGRG5,0.0119982673982096,0.0406281314276673,0.0187876052948255,0.0138813176543883,0.00715495342929721,0.0263473559722926,0,0.0136694677871148,0.00732269503546099,0.00254750982961992,0.0144477297581919,0.0296875,0.0108757598784195,0.00706181986570965,0.0205893277206884,0.00800023443910445,0.0131641086186541,0.0553548387096774,0.056809401159047,0.16,0.00446561338289963,0.0087170530327088,0.0873188405797101,0.00832925036746693,0.0213923247700603,0,0.0111114395070121,0,0.0143480533054612,0.0225233402489627,0.0134985999011695,0.475,0.0194136486819414,0.0121106632466105
ADGRG6,0.135012994513428,0.0133616370444597,0.0509777376654633,0.0333502063702204,0.0291701947502117,0.231365095455313,0.125845410628019,0.0582836771072065,0.0140602836879433,0.0153260157273919,0.031337842763984,0,0.0177146656534954,0.0357721694836768,0.0569889810573233,0.0144473098112765,0.0237898465171192,0.0187096774193548,0.0178525434642627,0,0.036064126394052,0.0515878056525881,0.033695652173913,0.0257226849583538,0.0813352362829052,0,0.03054426694646,0.00637962962962963,0.0165952443166971,0.0225233402489627,0.0134985999011695,0,0.0608031534860803,0.0502198607548553
ADGRL1,0.0323563384348831,0.0137308158852381,0.0810619735258724,0.0169184642940581,0.0325571549534293,0.0247423551275553,0.0147342995169082,0.0553806977336389,0.0530673758865248,0.0305619266055046,0.0109238932318036,0.00625,0.0388012917933131,0.0181755035887937,0.0182369691717222,0.0421111241355058,0.0202479338842975,0.0298064516129032,0.0133451384417257,0,0.0341124535315985,0.0557161003493172,0.0322463768115942,0.0257226849583538,0.0943387250237869,0,0.00715098494140596,0.0182314814814815,0.0172746276456755,0.00722251037344398,0.0319469609619503,0,0.0502094111850209,0.0315316965921583
ADGRL2,0.0925642506497257,0.00661093824165392,0.189966907340554,0.00928665991745191,0.074047417442845,0.0748352762290928,0.0485507246376812,0.0916424751718869,0.0482801418439716,0.098550131061599,0.00590141358499737,0.00625,0.0617876139817629,0.0149340125028942,0.0139036771078371,0.0369534638377681,0.0202479338842975,0.0212903225806452,0.0133451384417257,0.16,0.0641310408921933,0.100174658621785,0.0322463768115942,0.0176384125428711,0.150951474785918,0,0.0164314531026024,0.0191574074074074,0.00906976744186046,0.0108532157676349,0.056160434854225,0.225,0.119931017491993,0.0656101135947234
ADGRL4,0.36443834825296,0.00170613364274036,0.00254211793020457,0.00360174441242894,0.36532599491956,0,0,0,0.00785460992907801,0.189474115334207,0.000230872048280612,0,0.0634973404255319,0.0059041444778884,0.0210845610994181,0.00577306294689954,0,0.0264516129032258,0.0155988409529942,0,0.221473048327138,0.529517307081613,0.00543478260869565,0.00318471337579618,0,0,0,0.00656481481481481,0.00138750979879801,0.00748184647302904,0,0.225,0,0.000384756320996701
ADIPOQ,0.0105544325729137,0.00407942619060176,0.0103640192539109,0.00391324663188225,0.00630821337849281,0.0173086670045616,0.0219806763285024,0.0187624140565317,0.0122872340425532,0.00811762778505898,0.00424075499210175,0.021875,0.0152450607902736,0.00891410048622366,0.0101894267673641,0.010461845035752,0.0131641086186541,0.0210322580645161,0.00594011590470058,0,0.0100418215613383,0.00712924738012067,0.011231884057971,0.0115139637432631,0.0255153821757057,0,0.00883565591334289,0.00063888888888889,0.00828586360073164,0.00800051867219917,0.00641574699390545,0,0.0199063808819906,0.0110113594723342
ADIRF,0.460308980652613,0.0453219766889932,0.141531287605295,0.0670703216260416,0.26541066892464,0.304434870755195,0.205555555555556,0.31196333078686,0.101117021276596,0.365751965923984,0.0553971404269108,0.084375,0.488649316109423,0.102454271822181,0.128054970905039,0.10329973039503,0.0828217237308146,0.12658064516129,0.0944784288473921,0,0.259670074349442,0.513321689425214,0.103985507246377,0.14453699167075,0.13778940691405,0.2,0.0894781953331659,1.64767592592593,0.0635249542722759,0.048975622406639,0.13934277713721,0.225,0.125843803892584,0.216214730670575
ADM2,0,0.00692737724803544,0.00043622141997593,0.00406899774160891,0.00715495342929721,0.0571802669369826,0.041304347826087,0.00842373312961547,0.00200354609929078,0,0.0023775770586091,0,0,0.00798796017596666,0,0.00448364787246512,0.00135773317591499,0.00812903225806452,0.00400837089504185,0,0,0.00268339155287393,0.0170289855072464,0.00416462518373346,0.00125277513479226,0,0.00586531498913831,0,0.00551607002874314,0.00618516597510373,0.00147422170976775,0.225,0.00709534368070953,0.0231037009893734
ADORA2A,0.0222494946578112,0.0187411001529455,0,0.0152830776419282,0.0359441151566469,0,0.000241545893719809,0.00103896103896103,0.0172517730496454,0.0245003276539974,0.0140831949451173,0.021875,0.0247435410334347,0.0156286177355869,0.0255416615079856,0.013509553393506,0.0261511216056671,0.0393548387096774,0.0403895685769478,0,0.0301161710037175,0.047459510955859,0.0373188405797101,0.000734933855952961,0.00125277513479226,0,0.00571753683370524,0.0104537037037037,0.0303396916644892,0.0277100622406639,0.00575687695602042,0,0.00167528948016753,0.00331623305240015
AGR2,0,0.00328832867464796,0.0272111913357401,0,0,0,0,0.0879246243952126,0,0,0,0,0,0,0,0,0.00489964580873672,0.00245161290322581,0.0027205408886027,0,0,0,0,0,0.0946558832857596,0,0,0,0,0.00281379668049793,0.0237110854883874,0,0.00413895048041389,0.0187064858922682
AHI1,0.0635431706612763,0.0366726438478983,0.199894705174489,0.0372439841133868,0.0520321761219306,0.148918736273019,0.077536231884058,0.152350394703336,0.107145390070922,0.0366235255570118,0.0346996638178946,0.0609375,0.0636873100303951,0.0566103264644594,0.0677603070446948,0.0702438166686203,0.0131641086186541,0.100516129032258,0.0696877012234385,0,0.0421979553903346,0.0681009844395046,0.0923913043478261,0.0734933855952964,0.288122423089122,0,0.0245296960203343,0.0552685185185185,0.0747609093284557,0.0481976141078838,0.0627491352330753,0.475,0.148263118994826,0.111414437522902
AHR,0.106713831937626,0.0212198723696008,0.0190884476534296,0.0575695039327155,0.0799745977984759,0.102204764318297,0.0316425120772947,0.0495238095238095,0.0885283687943262,0.0356405635648755,0.0465672971768804,0.00625,0.0522891337386018,0.0806899745311415,0.131521604556147,0.0483237604032353,0.0237898465171192,0.0331612903225806,0.0365260785576304,0,0.0663615241635688,0.0814385519212449,0.052536231884058,0.0149436550710436,0.0355058674278465,0,0.00979621392365781,0.019712962962963,0.0334230467729292,0.0230420124481328,0.0146516224674683,0.475,0.0258191672825819,0.02017222425797
AKT1,0.127793820386948,0.0631480407151521,0.198089651022864,0.0747800015575111,0.0901354784081287,0.239559047136341,0.147584541062802,0.173129615482557,0.118315602836879,0.087901376146789,0.0804690347928227,0.0453125,0.105100683890578,0.102222736744617,0.172749783335397,0.078800843980776,0.0308736717827627,0.112645161290323,0.123454603992273,0.16,0.0852276951672862,0.136059066370276,0.135869565217391,0.0786379225869672,0.192657786235331,0,0.0282684833527908,0.0754537037037037,0.0784191272537235,0.0730938796680498,0.0894333717674189,0,0.160581423996058,0.115445218028582
ALCAM,0.0476609875830205,0.0383603185485998,0.0834687123947052,0.0544544817381824,0.0477984758679086,0.192929548910289,0.121014492753623,0.137631779984721,0.0372872340425532,0.0279406946264745,0.0414638097938353,0.06875,0.0382313829787234,0.0927297985644825,0.0994552432833973,0.0264037041378502,0.0367768595041322,0.0421935483870968,0.0223599484867997,0,0.0146886617100372,0.0566687837408701,0.0894927536231884,0.0725134737873591,0.0954487789406914,0,0.0304999334998301,0.0582314814814815,0.0244865429840606,0.0188926348547718,0.0500658870037885,0.975,0.0627740822862774,0.112513741297178
ANGPT1,0.0171960727692752,0.00508148304414324,0.0551895306859206,0.00811852659450199,0.004614733276884,0.00607366109140058,0.00748792270531401,0.009187675070028,0.11104609929078,0.020076998689384,0.0100733120012961,0,0.0388012917933131,0.0100717758740449,0.00907515166522223,0.0839585042785137,0.00844155844155844,0.0171612903225806,0.00594011590470058,0.16,0.0143169144981413,0.0188790092092728,0.0257246376811594,0.027437530622244,0.0207580082461148,0,0.00753520814553193,0.0365648148148148,0.00708387771100078,0.00851919087136929,0.00740405205073299,0,0.0371520078837152,0.0128435324294613
ANGPTL1,0.0238377129656367,0.0116212225093613,0.0443592057761733,0.00780702437504867,0.0207027942421677,0.0280368305457003,0.00990338164251208,0.0500331041507512,0.130549645390071,0.00910058977719529,0.013354125318968,0.0296875,0.0234137537993921,0.0283630470016207,0.0193512442738641,0.0948599226350955,0.0178866587957497,0.0225806451612903,0.00368641339343206,0.16,0.0176626394052045,0.0185614480787552,0.0416666666666667,0.033561979421852,0.0174278464954012,0,0.0100917702345239,0.0671203703703704,0.0136164097204076,0.00748184647302904,0.0424888815681107,0,0.148755851194876,0.155020153902528
ANXA1,0.426378862258158,0.0505959601286852,0.00374548736462094,0.110836383459232,0.218839966130398,0.304772765669877,0.0920289855072464,0.11318563789152,0.244024822695035,0.227645806028834,0.110765928146138,0.2796875,0.220982142857143,0.218221810604307,0.299158103256159,0.132956277107021,0.0426800472255018,0.160129032258065,0.198148744365744,0,0.204837360594796,0.479342648459828,0.128623188405797,0.245222929936306,0.021709483032033,0.2,0.0146433374218623,0.0684166666666667,0.129634178207473,0.0756872406639004,0.00723933454126174,0.475,0.0199063808819906,0.0190729204836937
ANXA2,0.986298007507941,0.13202626443753,0.260664861612515,0.219550658048439,0.470321761219306,1.0984879202568,0.381884057971014,0.472594856124268,0.363882978723404,0.444552752293578,0.170752156830977,0.1390625,0.364409194528875,0.364088909469785,0.62353596632413,0.170935412026726,0.0568476977567887,0.258451612903226,0.297633612363168,0,0.461900557620818,1.14780882819943,0.305434782608696,0.939735423811857,0.662369172216936,0,0.0643706867250883,0.126194444444444,0.140765612751502,0.134815871369295,0.074773513424477,0.475,0.153190440995319,0.14769146207402
ANXA4,0.16648859370488,0.0478534887400454,0.493516847172082,0.0726773615762012,0.074047417442845,1.27022301064369,0.676570048309179,0.610511841100076,0.0883510638297872,0.0598869593709043,0.0627283405565231,0.146875,0.0739456686930091,0.114957166010651,0.146750030952086,0.061804008908686,0.0615702479338843,0.0798709677419355,0.0680779137153896,0.16,0.0740752788104089,0.150031756113052,0.11268115942029,0.0881920627143557,0.524405328258801,0,0.108024353840015,0.0795277777777778,0.0496759864123334,0.0518283195020747,0.22581946960962,0,0.719586104951959,0.45
APOA1,0.00997689864279527,0.00803491377037076,0,0.0109999221244451,0.0147756138865368,0.00261023821591486,0.00507246376811595,0.000325948561242677,0.00962765957446808,0.0128686107470511,0.00800761472720645,0,0.00935600303951368,0.00775642509840241,0.00387520118856011,0.00342867190247333,0.0155253837072019,0.0321290322580645,0.0172086284610431,0,0.0103206319702602,0.0150682756430613,0.0199275362318841,0.00244977951984322,0.000935616872819532,0,0.00725442965020911,0.00137962962962963,0.0138254507447086,0.0188926348547718,0.00032119914346895,0.225,0.00906627248090663,0.00111762550384756
APOB,0.00304649148137453,0.000651336954801959,0.00284296028880866,0.00165485554084573,0.00122777307366639,0,0,0.00643748408454291,0.00235815602836879,0,0,0,0,0.00150497800416763,0,0.0129234556323995,0.0155253837072019,0.00864516129032258,0.00304249839021249,0.16,0,0,0,0,0.00918173168411036,0,0.0090868787775791,0,0.0045231251633133,0.00359180497925311,0.0186048426947785,0,0.00660261148066026,0.00258336386954928
APOD,0.0372653768408894,0.0200595960128685,0.0151774969915764,0.0151273265322015,0.0198560541913632,0.0222081432674438,0.000241545893719809,0.0166743060860708,0.10395390070922,0.0562827653997379,0.0182145894932966,0.0140625,0.0422207446808511,0.0422551516554758,0.0340844372910734,0.0567635681631696,0.0190672963400236,0.0267096774193548,0.0172086284610431,0,0.0414544609665428,0.0468243886948238,0.0721014492753623,0.504409603135718,0.0198065334601966,0.2,0.0117764412064609,0.00397222222222222,0.0164384635484714,0.0209673236514523,0.0106984022401581,0.225,0.0162108893816211,0.0176071821179919
APP,1.08982096448166,0.0830836981171879,1.85091756919374,0.151798925317343,0.789542760372566,2.07010474742355,0.831159420289855,2.09958747135218,0.40040780141844,1.15932994757536,0.126157398031512,0.1703125,0.552289133738602,0.252952072238944,0.290862944162437,0.309488922752315,0.0603896103896104,0.196,0.165952994204765,0.36,0.851398698884758,1.31357573832963,0.361231884057971,0.479911807937286,1.92180463051062,0.4,0.169825178442123,0.478046296296296,0.0924771361379671,0.0772432572614108,1.03441772360402,0,1.18620349839862,1.10628435324295
AQP3,0.0164741553566272,0.0192684984969147,0.657475932611312,0.0172299665135114,0.013082133784928,0.085901334684913,0.0920289855072464,0.0521721415839063,0.0252304964539007,0.0171281127129751,0.0125440479565799,0.0140625,0.0106857902735562,0.0278999768464922,0.0220750278568776,0.0142128707068339,0.0155253837072019,0.0181935483870968,0.00851577591757888,0,0.0171050185873606,0.0226897427754843,0.0597826086956522,0.0296423321901029,2.31682524579765,0,0.0237021383499091,0.00452777777777778,0.0554768748366867,0.0209673236514523,0.0143221874485258,0,0.223651145602365,0.121674606082814
AR,0.0372653768408894,0.0118849216813459,0.0239019253910951,0.0150494509773382,0.0494919559695174,0.186762966717351,0.111352657004831,0.0453475935828877,0.0677836879432624,0.0659485583224115,0.0108428854955648,0,0.0448803191489362,0.027668441768928,0.0137798687631546,0.0569980072676122,0.0202479338842975,0.019741935483871,0.00754990341274952,0,0.044800185873606,0.055080978088282,0.0228260869565217,0.0276825085742283,0.0353472882968601,0,0.0310910461215623,0.0369351851851852,0.0136164097204076,0.0124092323651452,0.0199225827705485,0.475,0.0344419807834442,0.0505862953462807
AREG,0.00477909327172971,0.0070855967512262,0.00344464500601684,0.0142706954287049,0.0249364944961897,0.00683392464943403,0.00265700483091787,0.00669213139801375,0.00289007092198582,0.0048410878112713,0.0046457936732958,0.021875,0.0116356382978723,0.024890020838157,0.00796087656308035,0.00612472160356347,0.0285123966942149,0.0700645161290323,0.00111075338055376,0,0.00604553903345725,0.00268339155287393,0.0315217391304348,0.00514453699167075,0.00490009514747859,0,0.00437275561926436,0.00212037037037037,0.00933106872223674,0.00099844398340249,0,0,0.014239960581424,0.00221692927812386
ARF1,0.219188564828184,0.0851405516586678,0.464034296028881,0.102036445759676,0.186663844199831,0.591392127048488,0.265942028985507,0.422378405907818,0.228599290780142,0.208969528178244,0.113763214386974,0.13125,0.195336246200608,0.187427645288261,0.271301225702612,0.142802719493612,0.0757378984651712,0.135612903225806,0.120878943979395,0.16,0.161528810408922,0.279279136233725,0.267028985507246,0.256736893679569,0.511877576910878,0.4,0.0684198081839542,0.127490740740741,0.0854220015678077,0.0808739626556017,0.18529896227969,0.725,0.378122690317812,0.295731037009894
ARHGDIB,0.366315333525845,0.361022625388956,0.0687274368231047,0.304435012849467,0.190050804403048,0.117325561750296,0.133091787439614,0.0721874204227145,0.375939716312057,0.260083551769332,0.360269755761675,0.2328125,0.341612841945289,0.428687196110211,0.783867772687879,0.206335716797562,0.13595041322314,0.413290322580645,0.570975531229878,0.16,0.220543680297398,0.340568434423626,0.459057971014493,0.121264086232239,0.165065017443704,0,0.0453811937519396,0.0439722222222222,0.430130650640188,0.38611255186722,0.0326058309998353,0,0.0738605567873861,0.0443569072920484
ARTN,0.000303205313312155,0.00560888138811244,0.040147412755716,0.00469200218051553,0.004614733276884,0.0200118263220139,0.0195652173913043,0.0311382734912147,0.00572695035460993,0,0.00213455384989266,0.021875,0.0129654255319149,0.00312572354711739,0.00288473443110066,0.00905521040909624,0,0.00838709677419355,0.00851577591757888,0,0.00520910780669145,0,0.025,0.00416462518373346,0.0293212813193784,0,0.00695887333934298,0.0410092592592593,0.0118918212699242,0.00851919087136929,0.0151457749958821,0,0.0275437299827544,0.0212715280322463
ATF3,0.0577678313600924,0.00560888138811244,0.0452617328519856,0.0170742154037847,0.0122353937341236,0.0754265923297854,0.0243961352657005,0.044532722179781,0.0443794326241135,0.0308895806028834,0.00788610312284823,0.053125,0.0274031155015198,0.0177124334336652,0.0417605546613842,0.0140956511546126,0.00726092089728453,0.0171612903225806,0.00883773341918867,0.16,0.0163615241635688,0.0293585265163544,0.0394927536231884,0.0222929936305732,0.0551696796701554,0,0.00880610028225628,0.029712962962963,0.00541154951659263,0.0022951244813278,0.00196837423818152,0,0.0068489775806849,0.0322645657750092
ATG10,0.0619549523534508,0.0275486524972312,0.0530836341756919,0.0254847753290242,0.0308636748518205,0.0892802838317283,0.0751207729468599,0.0501349630761395,0.0477482269503546,0.0475999344692005,0.0243306735793268,0.13125,0.0351918693009119,0.0526742301458671,0.055750897610499,0.0358984878677763,0.0237898465171192,0.0393548387096774,0.0201062459755312,0.76,0.0289079925650558,0.0461892664337885,0.0786231884057971,0.0247427731504165,0.0851411354265778,0.2,0.0228450250483973,0.0298981481481481,0.0322733211392736,0.0175959543568465,0.0444654916817658,0.225,0.0477457501847746,0.0744045437889337
ATG12,0.0638319376263355,0.0587706344602078,0.0915914560770156,0.0442527840510864,0.061346316680779,0.098234499070789,0.079951690821256,0.088943213649096,0.0732801418439716,0.0364596985583224,0.0476609016161043,0.1234375,0.0633073708206687,0.0707339661958787,0.0795220997895258,0.0493787363732271,0.0568476977567887,0.0703225806451613,0.0519800386349002,0.16,0.0442425650557621,0.0579390282629406,0.119202898550725,0.0563449289563939,0.109403742467491,0,0.0252981424285862,0.0398981481481482,0.0581944081525999,0.0458635892116183,0.0340882885850766,0,0.0879034244887903,0.0894283620373763
ATG5,0.0749494657811146,0.0521781551605928,0.112349578820698,0.0407483840822366,0.0520321761219306,0.134642676127724,0.0896135265700483,0.0964298446651388,0.0599822695035461,0.0508764744429882,0.0404512130908502,0.021875,0.0608377659574468,0.0765223431349849,0.0885601089513433,0.042580002344391,0.0202479338842975,0.084258064516129,0.0635705086928525,0,0.0456366171003718,0.0738170847888218,0.0706521739130435,0.04875061244488,0.128591817316841,0,0.0275591482067121,0.049712962962963,0.0492579043637314,0.0484569502074689,0.0535249547026849,0,0.0987435328898743,0.0817332356174423
ATM,0.0866445278660121,0.169207847687358,0.104527677496992,0.0895763569815435,0.0562658763759526,0.126110829532016,0.0823671497584541,0.0969391392920805,0.115124113475177,0.0382617955439056,0.123848677548706,0.0765625,0.0965520516717325,0.128386200509377,0.224254054723288,0.0587563005509319,0.0462219598583235,0.172516129032258,0.183016741790084,0.16,0.0501905204460967,0.0757224515719276,0.16195652173913,0.0663890249877511,0.107342213764669,0.4,0.0220618008246021,0.0345277777777778,0.18032662660047,0.15608143153527,0.0438066216438807,0.475,0.096279871889628,0.0769695859289117
ATR,0.0649870054865723,0.0456384156953747,0.0936973525872443,0.0542987306284557,0.0664267569856054,0.132277411724954,0.0896135265700483,0.0908276037687802,0.0624645390070922,0.0358043905635649,0.0463647778362834,0.021875,0.047349924012158,0.0790692289881917,0.0979695431472081,0.0337885359277928,0.0296930342384888,0.0723870967741936,0.0638924661944623,0.16,0.0448931226765799,0.070323912353128,0.0742753623188406,0.0433610975012249,0.0810180780209324,0,0.0315196027723182,0.02675,0.0593441337862556,0.0596084024896266,0.0477598418711909,0.225,0.0893816210889382,0.0736716746060828
AXL,0.0202281259023968,0.0140999947260166,0.0208935018050542,0.055077486177089,0.0122353937341236,0.0677394830207805,0.0147342995169082,0.0217163228927935,0.116010638297872,0.0113941677588467,0.0582324111952691,0.0296875,0.0868636018237082,0.0452651076638111,0.0715983657298502,0.0792697221896612,0.014344746162928,0.0249032258064516,0.0104475209272376,0.56,0.0161756505576208,0.0315814544299778,0.0300724637681159,0.0852523272905439,0.0221852204249921,0,0.01409655824676,0.14175,0.0142957930493859,0.0170772821576763,0.0121808598253994,0,0.0112835673811284,0.0198057896665445
AZGP1,0.0325007219174126,0.0235931649174622,0.0936973525872443,0.0511058328790593,0.0215495342929721,0.422698090893732,0.364975845410628,0.161721415839063,0.0243439716312057,0.0205684796854522,0.0202802867673863,0.13125,0.0110657294832827,0.12908080574207,0.0241797697164789,0.0554741530887352,0.112337662337662,0.0788387096774193,0.0271893110109466,0,0.0343912639405204,0.0341219434741188,0.130072463768116,0.109750122488976,0.0507294640025373,0,0.194415463506185,0.00915740740740741,0.0383355108440031,0.0440482365145228,0.0522072146269148,0.725,0.209608277900961,0.475283986808355
AZU1,0.531201270574646,0.471090659775328,0.979377256317689,0.488454948991512,0.566003386960203,1.1190150363237,0.913285024154589,1.01438248026483,0.639237588652482,0.367554062909567,0.473073028474219,0.7484375,0.491688829787234,0.730840472331558,0.788820106475176,0.430459500644708,0.42874852420307,0.572258064516129,0.541355441081777,1.16,0.385506505576208,0.514274372816767,0.99963768115942,0.538706516413523,1.20359974627339,0,0.295333165851424,0.312305555555556,0.477844264436896,0.420344917012448,0.444399604677977,0.975,0.86789849716679,0.873231953096372
B2M,9.68338146116084,4.01710616528664,4.75916064981949,4.11262752122109,5.68878069432684,9.78779354620713,8.07753623188406,5.37705118411001,5.5888829787234,6.95634829619921,5.38404552634777,3.5609375,6.29734992401216,6.1994674693216,11.8674384053485,3.0184327745868,1.62355371900826,5.68735483870968,6.61830328396652,2.96,5.38597118959108,10.2494283899651,7.21630434782609,5.29299363057325,6.07182048842372,0.6,1.06278946046195,3.80063888888889,4.26582440553959,4.00955653526971,1.63415417558887,2.975,6.54737620103474,3.46209234151704
B3GNT7,0,0.0102499868150414,0.0281137184115523,0.013569815434935,0.01731583403895,0.00548234499070789,0,0.0142296918767507,0.00945035460992907,0,0.0091417230345498,0,0.00441679331306991,0.0114609863394304,0.020465519376006,0.00213925682803892,0.00962219598583235,0.0230967741935484,0.0078718609143593,0,0,0.00522388059701492,0.0177536231884058,0.0115139637432631,0.0131462099587694,0,0.00290975188047703,0.00212037037037037,0.00912202769793572,0.00955653526970954,0.0027919617855378,0,0.00610987928061098,0.0150421399780139
BAG3,0.110612185965925,0.0221164495543484,0.200797232250301,0.034206837473717,0.0579593564775614,0.398876499408684,0.210386473429952,0.160651897122485,0.101117021276596,0.0749590432503277,0.0233585807444611,0.0375,0.0718560030395137,0.0591572123176661,0.0714745573851678,0.0544191771187434,0.0615702479338843,0.0530322580645161,0.0387797810688989,0.16,0.0705436802973978,0.119863448713877,0.113405797101449,0.0627143557079863,0.173786869647954,0,0.0567896673513721,0.111564814814815,0.036663182649595,0.0186332987551867,0.0545132597595124,0.225,0.200985464400099,0.244063759618908
BATF3,0.0128645682933872,0.00518696271293708,0,0.0263414064325208,0.000381033022861979,0,0,0,0.0289539007092199,0,0.0111669164405201,0,0.00137727963525835,0.0137763371150729,0.035693945771945,0.0139784316023913,0.000177095631641085,0.0112258064516129,0.00239858338699292,0.16,0.00344330855018587,0.0061765639885678,0.0235507246376812,0,0,0,0,0,0.00703161745492553,0.000220435684647302,0,0,0,0
BAX,0.269000866300895,0.129494752386478,0.228474729241877,0.14401136983101,0.15956816257409,0.577960804189897,0.319082125603865,0.232156862745098,0.207145390070922,0.159821428571429,0.141427356312528,0.0609375,0.189067249240122,0.241375318360732,0.387185836325368,0.105292462782792,0.105253837072019,0.237548387096774,0.247086284610431,0.36,0.131881970260223,0.28531279771356,0.254710144927536,0.114404703576678,0.294465588328576,0.2,0.0624643485200018,0.0893425925925926,0.164544029265743,0.151932053941909,0.0831741064075111,0,0.214535599901454,0.17737266397948
BCL2,0.0942968524400808,0.235343600021096,0.211627557160048,0.129059263297251,0.0554191363251482,0.561741848285183,0.389130434782609,0.276363636363636,0.121152482269504,0.0497296854521625,0.126440925108348,0.19375,0.109659954407295,0.16612641815235,0.177083075399282,0.0705954753252842,0.0828217237308146,0.301032258064516,0.266081777205409,0,0.0510269516728625,0.0744522070498571,0.261231884057971,0.119794218520333,0.260371075166508,0.2,0.0815720640174969,0.06675,0.236140580088842,0.186683091286307,0.106893427771372,0.725,0.258142399605814,0.202290216196409
BCL2L1,0.557045913947445,0.145738621380729,1.37949759326113,0.193695973833814,0.363632514817951,1.50793208312215,0.698309178743961,0.885021645021645,0.326294326241135,0.515653669724771,0.198578314229009,0.2484375,0.365359042553191,0.305510534846029,0.434852049028104,0.216299378736373,0.140672963400236,0.362709677419355,0.328863490019317,0.56,0.346194237918216,0.73053350269927,0.445289855072464,0.282704556589907,0.989200761179829,0,0.177228864029319,0.254157407407407,0.173323752286386,0.176828319502075,0.390866414099819,0.725,0.913722591771372,0.78198973983144
BECN1,0.0800028876696506,0.042157586625178,0.170712996389892,0.0375554863328401,0.0511854360711262,0.134980571042406,0.0751207729468599,0.147970460911637,0.0637056737588652,0.0513679554390564,0.0476203977479849,0.021875,0.0697663373860182,0.0732808520490854,0.109359910857992,0.0347262923455632,0.027331759149941,0.0643870967741935,0.0777366387636832,0,0.0481459107806692,0.0814385519212449,0.0800724637681159,0.0352768250857423,0.156343165239454,0,0.015160560965878,0.0391574074074074,0.0496759864123334,0.0404175311203319,0.0823505188601548,0,0.120916481892092,0.107383657017222
BEST1,0.00882183078255848,0.0103027266494383,0.0109657039711191,0.0124795576668484,0,0.00666497719209326,0.00990338164251208,0.00149732620320855,0.0261170212765957,0.00336664482306685,0.0206853254485803,0.0140625,0.00859612462006079,0.0438758971984256,0.06293178160208,0.0230043371234322,0.027331759149941,0.012,0.000788795878943978,0,0.00288568773234201,0.0112575420768498,0.00688405797101449,0.006859382655561,0.00394862036156041,0,0.00276197372504397,0,0.00755422001567807,0.00748184647302904,0.00460385438972163,0.475,0.00389258438038925,0.02017222425797
BGN,0.406742708634132,0.1667818153051,0.0891847172081829,0.201639280429873,0.494030482641829,0.504468660246663,0.0727053140096618,0.142368220015279,1.39455673758865,0.419651048492792,0.185738588035157,0.303125,1.44723594224924,0.303195184070387,0.286158227064504,1.30386238424569,0.0710153482880756,0.157548387096774,0.122488731487444,0,0.292941449814126,0.662575420768498,0.360507246376812,1.13155316021558,0.0702346971138598,0.8,0.100635446068362,1.37712037037037,0.133449176900967,0.120552385892116,0.0606078076099489,0.225,0.0967726040896773,0.0912605349945035
