,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Keratinocyte,Macrophage,Malignancy A,Malignancy B,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
IL16,0.0666666666666667,0,0.0126988636363636,0.0145754009461175,0,0.0375207572235138,0,0.000609895446494889,0.0204724409448819,0,0.000627615062761506,0.0587901701323251,0.0300691244239631,0.028740157480315,0.0337837837837838,0.0516949152542373,0.112381703470032,0.0638248847926267
IL17A,0.0021505376344086,0,0.00616477272727272,0.00384504442136841,0,0.00823923392007085,0.0116055276381909,0.0103796492029938,0.00866141732283464,0.0241935483870968,0.00815899581589958,0,0.00472350230414746,0,0.0878378378378378,0.0177966101694915,0.01301261829653,0.00161290322580645
IL17B,0.0129032258064516,0,0.0180965909090909,0.0108255451713396,0.030034188034188,0.0106193955496513,0.0254748743718593,0.0302333885619608,0.0125984251968504,0,0.0165271966527197,0.00207939508506616,0.00357142857142857,0,0,0,0.0114353312302839,0.00161290322580645
IL17C,0.0129032258064516,0,0.0482102272727273,0.0103640244605977,0,0.00375567364109377,0.0109522613065327,0.00975118551105525,0.000787401574803148,0,0.00564853556485356,0.0209829867674858,0.000115207373271888,0.00511811023622047,0.0157657657657658,0,0.00512618296529968,0.00622119815668203
IL17D,0,0,0,0,0,0,0,0,0,0,0.00146443514644351,0.00396975425330813,0,0,0.00675675675675676,0.0177966101694915,0.00197160883280757,0.00161290322580645
IL17F,0,0,0.00701704545454545,0.00447963539863851,0,0.0055269567142699,0.00642964824120602,0.00912272181911673,0.000787401574803148,0,0.0115062761506276,0.00207939508506616,0.00587557603686636,0,0,0.0177966101694915,0.014589905362776,0.00161290322580645
IL17RA,0,0.0231707317073171,0.0152556818181818,0.0104217145494404,0.00678632478632479,0.0185348167829071,0.0271834170854271,0.0244915157401588,0.0165354330708661,0.0564516129032258,0.0106694560669456,0.0247637051039698,0.00126728110599078,0,0,0.0516949152542373,0.00354889589905363,0.00622119815668203
IL17RB,0.0290322580645161,0,0.00786931818181818,0.0125562478366217,0,0.00779641315177682,0.0114547738693467,0.0151502599554362,0.0165354330708661,0.0241935483870968,0.00564853556485356,0.0153119092627599,0.00357142857142857,0,0,0,0.0114353312302839,0.00391705069124424
IL17RE,0.0236559139784946,0,0.00758522727272727,0.00638340833044883,0.0276410256410256,0.00735359238348279,0.133917085427136,0.0941938524824316,0,0,0,0,0.00702764976958525,0.00511811023622047,0,0.000847457627118645,0.000394321766561513,0.0200460829493088
IL18,0.0344086021505376,0,0.00559659090909091,0.0126139379254644,0.0737948717948718,0.0378528727997343,0.0875854271356784,0.118246871964806,0.0204724409448819,0.0564516129032258,0,0.00964083175803403,0.0150921658986175,0.00511811023622047,0.0337837837837838,0.0347457627118644,0.0082807570977918,0
IL18BP,0,0.0475609756097561,0.0260511363636364,0.00292200299988462,0.00234188034188034,0.0116710948743496,0.00251005025125628,0.00929412100782723,0.0047244094488189,0.0241935483870968,0,0,0.00241935483870968,0,0,0.000847457627118645,0.00197160883280757,0
IL18R1,0.00752688172043011,0,0.0053125,0.0184406368985808,0,0.0195311635115687,0.019394472361809,0.0139218991030109,0.209448818897638,0.0241935483870968,0.0173640167364017,0.0172022684310019,0.00587557603686636,0.00511811023622047,0,0.0177966101694915,0.014589905362776,0.0569124423963134
IL18RAP,0,0,0,0,0,0,0,0,0.0165354330708661,0.0241935483870968,0.000627615062761506,0.000189035916824197,0,0,0.0157657657657658,0,0.000394321766561513,0
IL19,0,0,0.0104261363636364,0.00932560286142841,0,0.016320712941437,0.0496457286432161,0.0427740958692796,0.0125984251968504,0,0.0215481171548117,0.00207939508506616,0.0150921658986175,0.00511811023622047,0.0157657657657658,0.000847457627118645,0.00670347003154574,0.0108294930875576
IL1A,0,0,0.00247159090909091,0.000729779623860619,0,0.00370032104505701,0.157183417085427,0.0185211106667428,0,0,0.0156903765690377,0,0.00241935483870968,0,0,0,0.00670347003154574,0.00161290322580645
IL1R1,0.0344086021505376,0.0475609756097561,0.0456534090909091,0.174665397484712,0.0317435897435897,0.043775600575667,0.0230125628140704,0.0120650745586471,0.000787401574803148,0,0.0098326359832636,0.0190926275992439,0.0461981566820276,0.0208661417322835,0.0247747747747748,0.102542372881356,0.0398264984227129,0.0891705069124424
IL1R2,0,0.0475609756097561,0.00417613636363636,0.00107592015691704,0.00541880341880342,0.00923558064873243,0.0190427135678392,0.0105224818602525,0.000787401574803148,0.0241935483870968,0.0809623430962343,0,0.000115207373271888,0,0,0.000847457627118645,0,0.0707373271889401
IL1RAP,0.0182795698924731,0.0231707317073171,0.0132670454545455,0.0140561901465328,0.127128205128205,0.0144940772722241,0.18728391959799,0.107505856138948,0.0165354330708661,0,0.0223849372384937,0.00396975425330813,0.0300691244239631,0.00511811023622047,0,0,0.014589905362776,0
IL1RAPL2,0.0182795698924731,0,0.00417613636363636,0.00638340833044883,0,0.0101765747813572,0.0100979899497487,0.0184639776038393,0.00866141732283464,0.0564516129032258,0.00648535564853556,0.00586011342155009,0.020852534562212,0.00511811023622047,0.0157657657657658,0.0347457627118644,0.00512618296529968,0.0108294930875576
IL1RL1,0,0,0,0.0152099919233876,0.0043931623931624,0.0123906786228274,0.0389422110552764,0.0131220362223619,0.788188976377953,0.0241935483870968,0.00815899581589958,0,0.0197004608294931,0.00511811023622047,0,0,0.00512618296529968,0.0292626728110599
IL1RL2,0.0021505376344086,0,0,0.010940925349025,0.0351623931623932,0.00259326912432193,0.0527110552763819,0.0584285551048392,0.000787401574803148,0.0241935483870968,0.0123430962343096,0.000189035916824197,0.000115207373271888,0.012992125984252,0,0.000847457627118645,0.00512618296529968,0.00391705069124424
IL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157657657657658,0.000847457627118645,0.00670347003154574,0
IL20,0,0,0.00133522727272727,0.00159513095650167,0.0276410256410256,0.00403243662127754,0.0691934673366834,0.0398031765982974,0,0,0.0182008368200837,0.011531190926276,0.00702764976958525,0,0,0.000847457627118645,0.00670347003154574,0.00391705069124424
IL20RA,0.00752688172043011,0,0.00673295454545454,0.0146330910349602,0.0481538461538462,0.0116710948743496,0.191153266331658,0.190548763069188,0,0,0,0,0,0.00511811023622047,0,0.0177966101694915,0,0.0154377880184332
IL20RB,0.0129032258064516,0,0.0115625,0.00447963539863851,0.225931623931624,0.0299374515664785,1.24160552763819,1.44076301205508,0,0,0.00564853556485356,0.0153119092627599,0.00472350230414746,0,0.0157657657657658,0,0.00512618296529968,0
IL21,0.0021505376344086,0,0,0,0.000974358974358977,0,0,0,0.0047244094488189,0.0241935483870968,0,0.00207939508506616,0,0.00511811023622047,0.0247747747747748,0,0.00197160883280757,0
IL21R,0.0935483870967742,0,0.0243465909090909,0.0375937463943695,0.0221709401709402,0.070123436289162,0.037786432160804,0.0388319145289379,0.0204724409448819,0.0564516129032258,0.00815899581589958,0.0417769376181474,0.0519585253456221,0.00511811023622047,0.0157657657657658,0.0686440677966102,0.0666403785488959,0.130645161290323
IL22,0.00752688172043011,0,0.00758522727272727,0.00222972193377178,0.0132820512820513,0.00464131517768183,0.0216557788944724,0.0179212135062561,0.000787401574803148,0,0.00899581589958159,0.0153119092627599,0.00702764976958525,0.00511811023622047,0.0608108108108108,0.0177966101694915,0,0.0154377880184332
IL22RA1,0.0021505376344086,0,0.00446022727272727,0.00159513095650167,0.0625128205128205,0.00270397431639544,0.0314547738693467,0.0264626064103297,0.0047244094488189,0,0.00313807531380753,0,0,0,0,0.000847457627118645,0.00985804416403786,0
IL22RA2,0.0881720430107527,0.0231707317073171,0.169517045454545,0.139878273912542,0.18182905982906,0.120106830510351,0.319042713567839,0.289846026395475,0.0559055118110236,0.0564516129032258,0.0566945606694561,0.066351606805293,0.0842165898617512,0.0602362204724409,0.0427927927927928,0.0177966101694915,0.104495268138801,0.0546082949308756
IL23A,0.0236559139784946,0,0.0053125,0.00707568939656167,0.0946495726495726,0.00862670209232813,0.0264798994974874,0.0234916871393475,0.00866141732283464,0.0241935483870968,0.00397489539748954,0.0285444234404537,0,0.00511811023622047,0,0.0177966101694915,0.00512618296529968,0.0108294930875576
IL23R,0,0,0,0,0,0,0,0,0,0,0.00230125523012552,0,0,0,0.00675675675675676,0.0177966101694915,0,0.00161290322580645
IL25,0.0129032258064516,0,0.0320170454545455,0.0194790584977501,0.00302564102564103,0.0218559725451124,0.0229120603015075,0.0182640118836771,0.00866141732283464,0.0241935483870968,0,0.0190926275992439,0.00817972350230415,0.012992125984252,0.0427927927927928,0.000847457627118645,0.0161671924290221,0.00161290322580645
IL26,0.0182795698924731,0,0.00644886363636363,0.0103063343717549,0.0143076923076923,0.00967840141702646,0.0162788944723618,0.0208921327772382,0.0165354330708661,0,0.00815899581589958,0.011531190926276,0.00357142857142857,0,0.00675675675675676,0.000847457627118645,0.00512618296529968,0
IL27,0.0021505376344086,0,0.00474431818181818,0.00101823006807431,0,0.00602513007860069,0.0062286432160804,0.00495200822716106,0.0047244094488189,0.0241935483870968,0.00899581589958159,0.0153119092627599,0.00357142857142857,0.00511811023622047,0,0,0.0082807570977918,0
IL27RA,0.0290322580645161,0.0719512195121951,0.0303125,0.0160753432560286,0.097042735042735,0.020804273220414,0.021856783919598,0.0280051991087242,0.0244094488188976,0,0.0106694560669456,0.0398865784499055,0.00472350230414746,0,0.0157657657657658,0.0516949152542373,0.0272082018927445,0.05
IL2RA,0.0827956989247312,0.0231707317073171,0.00275568181818182,0.036151494173301,0.0351623931623932,0.0834634119340197,0.0287412060301507,0.0263483402845227,0.0204724409448819,0.120967741935484,0.00397489539748954,0.0474480151228733,0.020852534562212,0,0.0608108108108108,0.0516949152542373,0.0082807570977918,0.490092165898618
IL2RB,0.0236559139784946,0,0,0.0113447559709242,0,0.0230183770618842,0,0,0,0,0.00230125523012552,0.0814744801512287,0.00933179723502304,0,0,0.0177966101694915,0.0918769716088328,0.169815668202765
IL2RG,0.109677419354839,0.0475609756097561,0.00957386363636363,0.0294017537787008,0.017042735042735,0.0879469722129968,0.0324095477386935,0.0320616465748729,0.0362204724409449,0,0.0215481171548117,0.0701323251417769,0.0450460829493088,0.0366141732283465,0.0968468468468468,0.102542372881356,0.150236593059937,0.278110599078341
IL3,0,0,0,0,0,0,0,0,0.0047244094488189,0,0,0.00586011342155009,0,0,0,0,0.00197160883280757,0
IL31RA,0.0021505376344086,0,0.0161079545454545,0.00788335064035998,0.0105470085470085,0.00691077161518875,0.00688190954773869,0.041917099925727,0.000787401574803148,0,0,0,0.000115207373271888,0,0,0,0.0114353312302839,0.00852534562211982
IL32,0.147311827956989,0.0963414634146341,0.149630681818182,0.26673877927772,0.0495213675213675,0.232860068637219,0.118439698492462,0.15549762897789,0.0244094488188976,0,0.0131799163179916,0.175992438563327,0.144124423963134,0.0523622047244094,0,0.119491525423729,0.328470031545741,1.03847926267281
IL34,0.0021505376344086,0,0.0175284090909091,0.0142869505019038,0.0498632478632479,0.00768570795970331,0.0298467336683417,0.022520425069988,0.0125984251968504,0,0.0106694560669456,0.011531190926276,0.0104838709677419,0,0.0518018018018018,0,0.00670347003154574,0
IL36A,0.0021505376344086,0,0,0,0,0,0,0,0.00866141732283464,0,0.00481171548117155,0,0,0,0,0.0177966101694915,0,0.00161290322580645
IL36B,0,0,0,0,0,0,0,0,0,0.0241935483870968,0.00230125523012552,0.00775047258979206,0,0,0.0247747747747748,0,0,0
IL36G,0,0,0,0,0.157555555555556,0,0,0,0,0,0,0,0,0,0,0.0177966101694915,0,0
IL3RA,0.0236559139784946,0,0.122926136363636,0.00984481366101304,0,0.0120585630466069,0,0,0.00866141732283464,0,0.00313807531380753,0,0,0,0,0.000847457627118645,0.000394321766561513,0.00852534562211982
IL4,0.00752688172043011,0,0,0,0,0,0,0,0,0.0564516129032258,0,0,0,0,0,0,0,0
IL4R,0.0236559139784946,0.0231707317073171,0.123210227272727,0.0617082035306334,0.180461538461538,0.0522445477692904,0.423414572864322,0.316098668799634,0.0244094488188976,0.0887096774193548,0.00481171548117155,0.0172022684310019,0.0185483870967742,0.012992125984252,0.0247747747747748,0.0177966101694915,0.0303627760252366,0.0684331797235023
IL5,0.0129032258064516,0,0,0,0,0,0,0,0.0165354330708661,0.0241935483870968,0.00146443514644351,0.000189035916824197,0,0,0,0,0.00670347003154574,0.00852534562211982
IL5RA,0.00752688172043011,0,0,0,0,0,0,0,0.000787401574803148,0,0,0,0,0,0.00675675675675676,0,0,0
IL6,0,0,0.100198863636364,0.0699578862351448,0,0.0190329901472379,0.00738442211055276,0.0307475861280923,0,0.0887096774193548,0.00648535564853556,0.013421550094518,0.0127880184331797,0,0,0,0.00354889589905363,0.00161290322580645
IL6R,0.0397849462365591,0.0475609756097561,0.00474431818181818,0.0127870081919926,0.0837094017094017,0.0298820989704417,0.0748718592964824,0.0650845569330972,0.0165354330708661,0,0.0198744769874477,0.00396975425330813,0.00817972350230415,0.0208661417322835,0.0247747747747748,0.000847457627118645,0.00512618296529968,0.0200460829493088
IL6ST,0.0935483870967742,0.218292682926829,0.441107954545455,0.182799700011538,0.17157264957265,0.0945892837374073,0.159092964824121,0.176893961035251,0.0401574803149606,0.0241935483870968,0.0115062761506276,0.0304347826086957,0.127995391705069,0.0523622047244094,0.0157657657657658,0.000847457627118645,0.0524447949526814,0.0914746543778802
IL7R,0.109677419354839,0.19390243902439,0.0135511363636364,0.0461895696319372,0.0392649572649573,0.090382486438614,0.0343190954773869,0.0307475861280923,0.00866141732283464,0,0,0.0701323251417769,0.0565668202764977,0.028740157480315,0.00675675675675676,0.797457627118644,0.22910094637224,0.241244239631336
IL9,0.0129032258064516,0,0.0141193181818182,0.00511422637590862,0.0108888888888889,0.00707682940329902,0,0.00146689139004742,0.000787401574803148,0,0.00313807531380753,0.00207939508506616,0.00702764976958525,0,0,0.000847457627118645,0.00985804416403786,0.00391705069124424
IL9R,0,0,0,0.000499019268489671,0,0.0028700321045057,0,9.9982860081102e-06,0.0165354330708661,0.0241935483870968,0.00146443514644351,0.0304347826086957,0,0,0.00675675675675676,0,0.014589905362776,0
ILF2,0.0397849462365591,0,0.146221590909091,0.089860966885889,0.144564102564103,0.0622633676519429,0.461454773869347,0.51520739301834,0.0244094488188976,0.0887096774193548,0.0140167364016736,0.0550094517958412,0.0346774193548387,0.012992125984252,0.00675675675675676,0.0686440677966102,0.0445583596214511,0.0799539170506912
ILF3,0.0129032258064516,0,0.130880681818182,0.0892263759086189,0.251230769230769,0.0580012177571128,0.294319095477387,0.406883105753299,0.0362204724409449,0.0241935483870968,0.00815899581589958,0.0417769376181474,0.0197004608294931,0.0208661417322835,0.00675675675675676,0.0347457627118644,0.0587539432176656,0.0845622119815668
ILK,0.0290322580645161,0.0963414634146341,0.0936647727272727,0.0755538248528903,0.0385811965811966,0.033867485885088,0.0488417085427136,0.042488430554762,0.00866141732283464,0,0.0148535564853556,0.0285444234404537,0.0197004608294931,0.0208661417322835,0,0.000847457627118645,0.0224763406940063,0.017741935483871
IMMT,0.0182795698924731,0.0231707317073171,0.0323011363636364,0.0283633321795316,0.0512307692307692,0.0234611978301782,0.116731155778894,0.14441381477461,0.00866141732283464,0.0241935483870968,0,0.00586011342155009,0.00241935483870968,0.012992125984252,0.00675675675675676,0.0177966101694915,0.0114353312302839,0.00161290322580645
IMPA2,0.0129032258064516,0,0.0266193181818182,0.0674195223260644,0.620461538461539,0.0352513007860069,0.419947236180905,0.493239730331943,0.0165354330708661,0.120967741935484,0.00899581589958159,0.011531190926276,0.0139400921658986,0,0.00675675675675676,0.000847457627118645,0.0114353312302839,0
IMPACT,0.0451612903225806,0.0475609756097561,0.0661079545454545,0.0645350178839275,0.0601196581196581,0.0476502822982398,0.302409547738693,0.339266125807005,0.0322834645669291,0,0.0123430962343096,0.0190926275992439,0.0185483870967742,0.012992125984252,0,0.000847457627118645,0.0366719242902208,0.0430875576036866
IMPDH1,0.0021505376344086,0,0.0223579545454545,0.0245557863159109,0.0481538461538462,0.0225202036975534,0.0553241206030151,0.0511726561160944,0.00866141732283464,0,0.0182008368200837,0.0153119092627599,0.00817972350230415,0.00511811023622047,0,0.000847457627118645,0.0177444794952681,0.00391705069124424
IMPDH2,0.0290322580645161,0,0.0428125,0.04076670128072,0.196188034188034,0.023073729657921,0.231756281407035,0.276562589270411,0.0047244094488189,0.0241935483870968,0.00481171548117155,0.00775047258979206,0.0116359447004608,0.012992125984252,0.0157657657657658,0,0.0177444794952681,0.0361751152073733
ING3,0.0129032258064516,0.0231707317073171,0.0291761363636364,0.0173445252105688,0.0252478632478633,0.0151029558286284,0.0879874371859296,0.0977361023824487,0.0125984251968504,0,0.00481171548117155,0,0.00702764976958525,0,0.0157657657657658,0.0177966101694915,0.0240536277602524,0.017741935483871
ING4,0.0129032258064516,0.0231707317073171,0.0413920454545454,0.029574824045229,0.0334529914529915,0.0170402966899148,0.0747713567839196,0.0399174427241044,0.0204724409448819,0.0241935483870968,0.00230125523012552,0.00775047258979206,0.00702764976958525,0,0,0.000847457627118645,0.0177444794952681,0.017741935483871
