,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK like cells,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
ANGPTL1,0.0474084312370422,0.0325634057971014,0.225987873719423,0.0278735632183908,0.035947938263073,0.0591567171194886,0.0849139265220601,0.0671121857299573,0.0265405143134401,0.0390003400204012,0.0149345930232558,0.0357471745500209,0.0599868485944435,0.0430167597765363,0.0904623225336731,0.0507538056206089,0.0273813266268469
ANKRD1,0.0294402211472011,0.0321105072463768,0.049111436337027,0.00871647509578544,0.0134876756507717,0.0294020870546207,0.0257696611824091,0.0170752457071216,0.0139252789907812,0.0325399523971438,0.0360101744186046,0.0266429468396819,0.0348347854676969,0.0262569832402235,0.0319136027181167,0.0367754683840749,0.0424709210939956
ANXA1,0.016770329417185,0.0192028985507246,0.035103491532511,0.0259578544061303,0.00427320893803271,0.0216461408291812,0.00165003928664968,0.00859023440123581,0.00373605046094129,0.0918735124107446,0.0272892441860465,0.0421305985768104,0.0506164721354595,0.0318435754189944,0.0933745904623225,0.0668545081967213,0.140553285130462
ANXA2,0.0801197880672656,0.153034420289855,0.5067739912189,0.0709770114942529,0.190866159870997,0.11029895647269,0.212162988007651,0.194555264512951,0.0396409509946628,0.10564433866032,0.0679869186046512,0.0641063206362495,0.26942298208121,0.136126629422719,0.126319621405169,0.0813451405152225,0.107544797233574
ANXA4,0.0460262612301313,0.0463768115942029,1.52935396194857,0.025,0.088815941027413,0.0898514618783492,0.162614189226728,0.147764568921127,0.0305838589681384,0.0514110846650799,0.039280523255814,0.0338635412306404,0.053575538385665,0.0243947858472998,0.0660114063827205,0.0378000585480094,0.0383841559258095
APOA1,3.15084082008754,6.64035326086957,2.7681162450345,5.23477011494253,42.2220801658604,21.8421312400113,104.410596284039,101.772420355072,28.1792172084748,4.74590275416525,4.30853924418605,6.28700293009627,0.976804208449778,1.9927374301676,5.59294988472273,3.95883343091335,6.62090537566803
APOC1,2.48739921677033,5.63808876811594,1.73236462471252,3.78553639846743,49.8375489518544,16.8865986650371,71.2905537433431,71.476553160051,23.7874979783277,3.56025161509691,3.32670784883721,4.39374215152784,0.5875226039783,2.12495344506518,4.02730251183109,3.08032055035129,5.01386356491669
APOD,0.0292098594793826,0.0282608695652174,0.039494041396613,0.0115900383141762,0.00721032020271827,0.0286970010341262,0.0142693873663659,0.00564622652069761,0.00163351124049814,0.0340700442026522,0.0222020348837209,0.0270615320217664,0.0407529179681078,0.0318435754189944,0.034583181652712,0.0348726580796253,0.0317824583464319
APOE,1.32315134761576,2.67545289855072,0.834810788208238,2.05373563218391,26.2459801888966,8.89990128795713,32.6947300332548,31.639201199991,9.16272036228368,1.84144848690921,1.70243459302326,3.63380075345333,0.582590826894624,1.01880819366853,2.35384055333091,1.53758050351288,2.5397988054071
APP,0.112370421561852,0.543206521739131,0.772924942504704,0.176340996168582,0.430327113568302,0.221937576384319,0.566457137868362,0.596843307139499,0.0983503153808831,0.145426725603536,0.0941497093023256,0.0958141481791545,0.370195627157652,0.469459962756052,0.764652348016017,0.10198331381733,0.12640679031751
AQP3,0.0711356830223451,0.0943840579710145,0.197971984110391,0.039367816091954,0.121181755355909,0.0897104446742503,0.164407882727367,0.124022208789487,0.0213650331554262,0.0590615436926216,0.0716206395348837,0.051653411469234,0.0616307742890021,0.0858472998137803,0.0429559519475792,0.0844189110070258,0.0811380069160641
AR,0.0377332411886662,0.0522644927536232,0.0840267614467907,0.0422413793103448,0.247016816401751,0.265464886716179,0.778565362667365,0.488911276781517,0.0404496199256025,0.056341380482829,0.0570857558139535,0.0702804520719967,0.0512740424132829,0.0243947858472998,0.0615823322412329,0.0510465456674473,0.0597610814209368
AREG,0.0326652844966598,0.0241847826086956,0.043884591260715,0.0230842911877395,0.0125662289794978,0.0258766569521482,0.0189361651467892,0.020612532742293,0.0127931424874656,0.0553213192791567,0.0723473837209302,0.0194223524487233,0.0243136610225218,0.0169459962756052,0.0241475549083849,0.0384587236533958,0.0528450172901603
ARF1,0.0780465330568993,0.141711956521739,0.220342881037006,0.0939655172413793,0.328104123473854,0.126233900535865,0.375809741501782,0.336953455571227,0.0909105612162381,0.112274736484189,0.0916061046511628,0.105650899958141,0.169801084990958,0.111918063314711,0.1708530518141,0.0881513466042155,0.128921722728702
ARG1,0.0273669661368348,0.0760416666666667,0.0296675726531466,0.0470306513409962,0.624464409122322,0.232325843752938,1.31180028095907,1.23121543869076,0.394161410318616,0.061271676300578,0.0530886627906977,0.0532231059020511,0.00360019727108335,0.00763500931098696,0.0538769566800146,0.0397760538641686,0.0676202452059101
ARHGDIB,0.103386316516932,0.15054347826087,0.0620740121262806,0.128448275862069,0.00191200184289334,0.0554432640782175,0.00352309975634341,0.0373922582667294,0.0228206372311176,0.205100306018361,0.133393895348837,0.169903725408121,0.167335196449121,0.0802607076350093,0.177951704890183,0.122987412177986,0.292077962904747
ARID5B,0.0494816862474084,0.0490942028985507,0.0401212628057704,0.0345785440613027,0.0168855102510942,0.0340086490551847,0.0317539306491424,0.0269818881948642,0.00680899239851205,0.0415504930295818,0.0414607558139535,0.0400376726663876,0.087769192832484,0.0206703910614525,0.101868705254217,0.047240925058548,0.0559886828041496
ATF3,0.0333563695001152,0.0264492753623188,0.235814342462889,0.0192528735632184,0.183955309836443,0.0710491679984958,0.112374897815027,0.0428213222289386,0.009396732977519,0.0439306358381503,0.0247456395348837,0.0105274173294265,0.140210422488904,0.0337057728119181,0.103203494721514,0.0261636416861827,0.00851933354291104
ATG10,0.0404975812024879,0.055661231884058,0.0643738239598578,0.0403256704980843,0.0559318129463257,0.0509307135470527,0.110597077708199,0.0939552689905299,0.0179686236454795,0.047330839850391,0.0396438953488372,0.0430724152365006,0.0328620746342265,0.039292364990689,0.0392549447882539,0.0508269906323185,0.0597610814209368
ATG12,0.030822391154112,0.05,0.0499477315492369,0.025,0.0550679566920064,0.0530459716085362,0.112128860210957,0.076604652204088,0.0364062752709041,0.0437606256375383,0.0414607558139535,0.0443281707827543,0.03351964491205,0.0150837988826816,0.0401043562674433,0.0406542740046838,0.0430996541967935
ATG5,0.0425708362128542,0.0595108695652174,0.0604014217018607,0.0384099616858238,0.212059433310297,0.0854329228165836,0.450279768565918,0.415389437392258,0.116141031861556,0.0510710642638558,0.0505450581395349,0.0589786521557137,0.0451915173434161,0.00577281191806331,0.0499332605266351,0.0587309718969555,0.0701351776171015
ATM,0.0552407279428703,0.0373188405797101,0.0457662554881873,0.0422413793103448,0.0308799815710666,0.0489564726896681,0.0791677579624912,0.0507018604338774,0.00260391395762575,0.0442706562393744,0.0596293604651163,0.0731059020510674,0.0305605786618445,0,0.0424705739594709,0.0546326112412178,0.1
ATP5F1B,0.113752591568763,0.238632246376812,0.358122517248589,0.138984674329502,1.26210550564386,0.380863965403779,1.50029683246427,1.40999395526899,0.401439430697073,0.146786807208433,0.13484738372093,0.197634993721222,0.188048660200559,0.111918063314711,0.234862273995874,0.132501463700234,0.211600125746621
ATP5F1E,0.137940566689703,0.21508152173913,0.256721722768137,0.157183908045977,0.899516240497581,0.311342483783022,1.25326714128114,1.30521861777151,0.455943716642407,0.200510030601836,0.158466569767442,0.19836751778987,0.194459970409337,0.111918063314711,0.210654046838976,0.153871487119438,0.2471235460547
ATR,0.0358903478461184,0.0445652173913043,0.0618649383232281,0.0412835249042146,0.0299585348997927,0.0437388361380088,0.0902473868425439,0.049851120514026,0.0111758046255863,0.0430805848350901,0.0345566860465116,0.043386354123064,0.0397665625513727,0.0188081936685289,0.0383448610605509,0.0486314402810304,0.0691920779629047
AXL,0.0515549412577747,0.0468297101449275,0.0484842149278695,0.0863026819923372,0.0205137065192352,0.0572764877315032,0.0296824527568117,0.0358474936754203,0.0207180980106744,0.065521931315879,0.0421875,0.293491000418585,0.0908926516521453,0.0318435754189944,0.106419123892731,0.0645125878220141,0.0484438855705753
AZGP1,0.373370191200184,0.841213768115942,0.475621994564081,0.569061302681992,6.84319281271596,2.68856350474758,12.0063803106423,11.2771106185775,3.28660844250364,0.568582114926896,0.529469476744186,0.665927166178317,0.114400789084333,0.303724394785847,0.613457104720301,0.481813524590164,0.805124174787803
AZU1,0.0589265146279659,0.0581521739130435,0.0643738239598578,0.0728927203065134,0.0148698456576826,0.0579345680172981,0.0324761700675413,0.0237244498175387,0.00600032346757238,0.18248894933696,0.0821584302325581,0.0450606948514023,0.0397665625513727,0.0635009310986965,0.0437446911782551,0.0721970140515222,0.0651053127947187
B2M,1.50375489518544,2.9442481884058,1.6334727158687,1.87844827586207,3.99701681640175,1.65213406035536,5.22254418756002,5.89280005373094,2.12713892932234,2.12417545052703,1.62249273255814,3.59497697781499,2.80139733684037,1.59981378026071,2.09895643732557,1.66543471896955,3.97456774599183
B3GNT7,0.0269062428011979,0.0264492753623188,0.104934141752038,0.00967432950191571,0,0.0196718999717966,0.0085629022913244,0.00637383303109679,0,0.0299897993879633,0.0945130813953488,0.0476768522394307,0.0223409501890515,0.00204841713221601,0.0215386482223031,0.0287983021077283,0.0616472807293304
BAG3,0.0854181064270905,0.0923460144927536,0.136086138406858,0.0594827586206896,0.079313522229901,0.0945990410830121,0.15755057660103,0.103033559451049,0.0249231764515607,0.116014960897654,0.074890988372093,0.0674550020929259,0.211721190202203,0.0579143389199255,0.127654410872467,0.0929083723653396,0.0660484124489154
BASP1,0.0939414881363741,0.118161231884058,0.0549655028224963,0.123659003831418,0.011932734392997,0.0766898561624518,0.0248490043413732,0.0341684017283453,0.0106906032670225,0.22584155049303,0.0589026162790698,0.356383424026789,0.0423968436626665,0.0672253258845438,0.0681956073292076,0.0756367096018735,0.0685633448601069
BAX,0.0976272748214697,0.127672101449275,0.113297093874138,0.0872605363984674,0.110412347385395,0.113824386575162,0.173638261228442,0.132663935343766,0.0165130195697881,0.104624277456647,0.118859011627907,0.118627040602763,0.0954956435969094,0.0374301675977654,0.104052906200704,0.123280152224824,0.136152153410877
BBLN,0.0741303847039853,0.0907608695652174,0.102425256115409,0.0690613026819923,0.0556438608615526,0.0756087242643602,0.105644578839179,0.0851008574562876,0.0275109170305677,0.093573614416865,0.0956031976744186,0.0669317706153202,0.077083675817853,0.0709497206703911,0.0704404805242082,0.0945916276346604,0.0946557686262182
BCL2,0.131720801658604,0.0751358695652174,0.199853648337863,0.119827586206897,0.030822391154112,0.0691689386105105,0.0520798114240815,0.0450936933306468,0.00308911531618955,0.102244134648079,0.100327034883721,0.125638342402679,0.105030412625349,0.0672253258845438,0.121162480281519,0.132867388758782,0.152184847532223
BCL2L1,0.0858788297627275,0.114311594202899,0.318189420865566,0.193582375478927,0.282031789910159,0.145224217354517,0.328086383009119,0.259211498421654,0.0558143296134562,0.101224073444407,0.107594476744186,0.125952281289242,0.144649021864212,0.0858472998137803,0.127108360635845,0.11303425058548,0.172304306821754
BECN1,0.0252937111264686,0.0330163043478261,0.0424210746393477,0.0431992337164751,0.038827459110804,0.0283679608912287,0.0707389858488694,0.0708733516914053,0.0102054019084587,0.0265895953757225,0.0247456395348837,0.0314566764336542,0.0295742232451093,0.0355679702048417,0.0305181410023055,0.0323111826697892,0.0368123231688148
BEST1,0.0342778161713891,0.0404891304347826,0.0482751411248171,0.0297892720306513,0,0.0282739494218295,0.0093089518004397,0.00112387220990888,0,0.0515810948656919,0.0349200581395349,0.0431770615320218,0.0320401117869472,0.0281191806331471,0.0299114185171702,0.0436548594847775,0.0396416221314052
BGN,0.490624280119788,0.307246376811594,0.742818314865147,0.693582375478927,0.0910043768716886,0.490434332988625,0.142375612117749,0.624839366870397,0.334966844573831,0.511118667120027,0.301635174418605,0.38034742570113,1.60297550550715,0.495530726256983,4.93908506249242,0.386746194379391,0.328544482867023
BID,0.0725178530292559,0.0841938405797101,0.0771273259460589,0.0728927203065134,0.204572679106197,0.109546864717496,0.237687405255681,0.222137148230237,0.0747371825974446,0.084223053383203,0.0799781976744186,0.0812683131017162,0.0539043235245767,0.039292364990689,0.0606722485135299,0.0895418618266979,0.0959132348318139
BIRC3,0.0944022114720111,0.0321105072463768,0.0576834622621785,0.0403256704980843,0.028403593642018,0.0499435931183604,0.0320158416470233,0.0311012604383549,0.021688500727802,0.0373002380142809,0.0327398255813953,0.044118878191712,0.0359855334538879,0.039292364990689,0.0306394854993326,0.0549253512880562,0.0302106255894373
BIRC5,0.021147201105736,0.0348278985507246,0.0275768346226218,0.0182950191570881,0,0.0181207107267087,0.00653110788352104,0,0,0.024209452567154,0.0305595930232558,0.0153411469233989,0.0164228176886405,0.0523277467411546,0.016138818104599,0.0259440866510539,0.0242376611128576
BMP1,0.0391154111955771,0.0629076086956522,0.0553836504286013,0.039367816091954,0.069638332181525,0.0984065055936824,0.172177908997833,0.0965970403205946,0.011984473556526,0.0456307378442707,0.0385537790697674,0.0412934282126413,0.0581785303304291,0.0132216014897579,0.240322776362092,0.0509733606557377,0.0594467148695379
BMP2,0.043953006219765,0.112047101449275,0.091135270750575,0.0527777777777778,0.0406703524533518,0.0579815737519977,0.041381143995492,0.0445563839075828,0.00405951803331716,0.0485209112546753,0.0610828488372093,0.0378401004604437,0.0432188065099458,0.0430167597765363,0.0523601504671763,0.0545594262295082,0.0462433197107828
BMP3,0.0054826076940797,0.00538949275362319,0.011896299393686,0.0010536398467433,0,0,0,0,0,0.00295817749064944,0,0.00184177480117204,0.000147953312510274,0.0113594040968343,0.00218420094648708,0.00530591334894613,0.00569003458032065
BMP4,0.039576134531214,0.0468297101449275,0.0840267614467907,0.0278735632183908,0.00139368809030178,0.0286029895647269,0.0180631284871862,0.00779546421295364,0,0.0323699421965318,0.0410973837209302,0.0248639598158225,0.0322045043564031,0.0560521415270019,0.0806334182744813,0.039336943793911,0.0342973907576234
BMP5,0.0206864777700991,0.0151268115942029,0.0221409157432574,0.0173371647509579,0,0.0105527874400677,0,0,0.00810286268801553,0.0151989119347161,0.0156613372093023,0.010108832147342,0.02875226039783,0.0132216014897579,0.0879747603446184,0.0197233606557377,0.0207796290474694
BMP7,0.00594333102971665,0.00855978260869565,0.00750574952958394,0.00296934865900383,0,0,0,0,0,0.00584835090105406,0.00912063953488372,0,0,0.00763500931098696,0.000849411479189419,0.00955064402810304,0.00631876768311852
BMPR1A,0.0499424095830454,0.0420742753623188,0.0875810160986828,0.0364942528735632,0.0368693849343469,0.0576055278744007,0.0730644380421756,0.0418026731143797,0.0047064531780689,0.0549812988779327,0.0512718023255814,0.0553160318124738,0.0493013315798126,0.0374301675977654,0.0913117340128625,0.054413056206089,0.0657340458975165
BMPR2,0.0140059894033633,0.0321105072463768,0.029876646456199,0.0115900383141762,0.026733471550334,0.0220691924414779,0.0495718152019493,0.050657084648622,0.0148956817079088,0.0191091465487929,0.0113008720930233,0.0168061950606948,0.0422324510932106,0.0262569832402235,0.054726368159204,0.0191378805620609,0.0324111914492298
BRAF,0.0398064961990325,0.0629076086956522,0.0821450972193184,0.0412835249042146,0.0739576134531214,0.0670066748143273,0.142748636872306,0.0960821187901583,0.0173216885007278,0.0497109826589595,0.0516351744186047,0.0422352448723315,0.0599868485944435,0.0523277467411546,0.0556971241354205,0.0514856557377049,0.0556743162527507
BRCA1,0.0160792444137296,0.013088768115942,0.0215136943340999,0.0154214559386973,0.000990555171619445,0.0194368712982984,0.010253418732192,0.00405668614413325,0.00244218017143781,0.0131587895273716,0.0152979651162791,0.00822519882796149,0.0103402926187736,0.00577281191806331,0.0093435262710836,0.0154054449648712,0.0195221628418736
BST1,0.0135452660677263,0.0133152173913043,0.0269496132134644,0,0,0.00430102472501645,0,0,0,0.0515810948656919,0.0134811046511628,0.00801590623691921,0.0179023508137432,0.0206703910614525,0.0363426768596044,0.0165032201405152,0.0148066645708897
BST2,0.194839898640866,0.542074275362319,0.135667990800753,0.182088122605364,0.387998157106657,0.266075961267275,0.632180924942657,0.621772225580406,0.189244703218502,0.196769806188371,0.18063226744186,0.305420678107995,0.365428242643432,0.255307262569832,0.311673340614003,0.192293618266979,0.219144922980195
BTF3,0.24713199723566,0.295018115942029,0.438825005226845,0.241475095785441,1.01032020271827,0.410524583999248,1.19769438954896,1.29459556271968,0.508183729581109,0.264943896633798,0.221329941860465,0.238133110087903,0.336988328127569,0.234823091247672,0.318650649193059,0.252158957845433,0.305595724614901
BTG1,0.206127620363971,0.105253623188406,1.41122726322392,0.137068965517241,0.423992167703294,0.230962677446649,0.577743120867957,0.492470951709316,0.120346110302442,0.229921795307718,0.259484011627907,0.0981163666806195,0.335180009863554,0.0858472998137803,0.234801601747361,0.232838114754098,0.46466519962276
BTK,0.00387007601935038,0,0,0.00584291187739464,0,0,0,0,0,0.00754845290717443,0.00657703488372093,0.0104227710339054,0,0.000186219739292365,0,0,0
C11orf96,0.570099055517162,0.653260869565217,0.350177712732595,0.248180076628353,0.0335867311679337,0.221326501833224,0.0637229457844234,0.156563010723801,0.0354358725537765,0.328357701462088,0.107231104651163,0.23237756383424,3.85252342594115,0.3,2.02930469603203,0.244474531615925,0.122320025149324
C1QA,0.120663441603317,0.091893115942029,0.0528747647919716,0.306609195402299,0.0218382861091914,0.153450220926953,0.0389366413486035,0.126462489085902,0.0949539058709364,0.171268276096566,0.128306686046512,1.7252616157388,0.044040769357225,0.0523277467411546,0.0934352627108361,0.119035421545667,0.114146494812952
C1QB,0.168809030177378,0.112273550724638,0.0673008572025925,0.388984674329502,0.0281732319741995,0.198293691830403,0.0420478265355524,0.170857680166566,0.123742519812389,0.2,0.16500726744186,2.25812055253244,0.048808153871445,0.0262569832402235,0.11309307122922,0.162068208430913,0.165388242690978
C1QC,0.149689011748445,0.1125,0.0526656909889191,0.411973180076628,0.0298433540658834,0.194016169972737,0.0403017532163464,0.17513376765845,0.12988840368753,0.207650459027542,0.176635174418605,2.35722059439096,0.0497945092881802,0.039292364990689,0.106722485135299,0.136526639344262,0.136466519962276
C5AR2,0.0513245795899562,0.100951086956522,0.0637466025507004,0.039367816091954,0,0.050131616057159,0.020579061406224,0.0129222916246894,0,0.0675620537232234,0.0658066860465116,0.0768731686898284,0.036971888870623,0.0579143389199255,0.0364033491081179,0.0695623536299766,0.0691920779629047
CACNA1C,0.0271366044690164,0.039356884057971,0.0284131298348317,0.0115900383141762,0.00807417645703755,0.0207060261351885,0.0101026214909879,0.00664248774262879,0.00955846676370694,0.0225093505610337,0.0291061046511628,0.0175387191293428,0.0746177872760151,0.00949720670391061,0.0386482223031186,0.0293837822014052,0.0173215969820811
CALB1,0.0324349228288413,0.0352807971014493,0.0361488605477734,0.0384099616858238,0.0153305689933195,0.0333035630346902,0.02998404723922,0.0254707054424967,0.00907326540514313,0.0371302278136688,0.0363735465116279,0.034282126412725,0.0292454381061976,0.0150837988826816,0.0284552845528455,0.0414593091334895,0.0440427538509903
CALD1,0.150610458419719,0.139900362318841,0.215116035960694,0.122701149425287,0.723059202948629,0.325914261539908,0.975641483527386,0.922016253610048,0.315558790231279,0.147806868412105,0.0916061046511628,0.113080786940142,0.463406214039125,0.193854748603352,0.550175949520689,0.121450526932084,0.12357749135492
CALM1,0.0842662980879982,0.20919384057971,0.169747020698307,0.0977969348659004,0.353674268601705,0.163368430948576,0.561425272030286,0.621279691942597,0.213989972505256,0.0985039102346141,0.101780523255814,0.112452909167015,0.305753739930955,0.149162011173184,0.135299114185172,0.109594555035129,0.24397988054071
CALM2,0.190463026952315,0.144655797101449,0.526845076311938,0.248180076628353,0.634427551255471,0.306876938986556,0.851836948498774,0.943553406317863,0.311838913148957,0.242672560353621,0.1828125,0.31232733361239,0.374634226532961,0.193854748603352,0.698398252639243,0.174290105386417,0.243036780886514
CALM3,0.0801197880672656,0.0801177536231884,0.172464980137989,0.0824712643678161,0.174740843123704,0.108089686941807,0.241901791312492,0.259939104932053,0.0352741387675885,0.0813328799727984,0.0941497093023256,0.116115529510255,0.131662008877199,0.0579143389199255,0.111940298507463,0.0825161007025761,0.112889028607356
CAMP,0.0621515779774246,0.0456974637681159,0.0641647501568054,0.039367816091954,0.018728403593642,0.0477343235874777,0.0470955657674389,0.0328699039559406,0,0.374260455627338,0.0621729651162791,0.0440142318961909,0.035821140884432,0.076536312849162,0.0383448610605509,0.0516320257611241,0.0534737503929582
CARMN,0.0771250863856254,0.0475090579710145,0.0342671963203011,0.0834291187739464,0.00530983644321585,0.0495205415060637,0.0109042278784416,0.0133028857993597,0.0051916545366327,0.0515810948656919,0.0363735465116279,0.029782335705316,0.141854348183462,0.0262569832402235,0.734680257250334,0.0444598946135831,0.0311537252436341
CASP3,0.0407279428703064,0.0441123188405797,0.0482751411248171,0.0211685823754789,0.0440105966367197,0.0411065149948294,0.0901283363889616,0.0659927910985739,0.0220119683001779,0.0383202992179531,0.0400072674418605,0.0402469652574299,0.036971888870623,0.0132216014897579,0.0364033491081179,0.0456308548009368,0.0515875510845646
CASP8,0.00709513936880903,0.0112771739130435,0.0133598160150533,0.0068007662835249,0.00387007601935038,0.00274983547992855,0.0106026333960332,0.00257908523070723,0,0.0145188711322679,0.0189316860465116,0.0204688154039347,0.000312345881966134,0,0.0109816769809489,0.015259074941452,0.0493869852247721
CASR,0.0328956461644782,0.0334692028985507,0.0836086138406858,0.0364942528735632,0.0030062197650311,0.0277568863401335,0.013563021341778,0.00888127700539548,0.014248746563157,0.0350901054063244,0.0309229651162791,0.031247383842612,0.0213545947723163,0.0355679702048417,0.0189904137847349,0.0371413934426229,0.031468091795033
CAV1,0.107302464869846,0.232971014492754,0.206753083838595,0.0882183908045977,0.0682561621746141,0.101978941430855,0.0930807876378009,0.116678980007612,0.044007763221737,0.1081944916695,0.0916061046511628,0.0810590205106739,0.395183297714943,0.160335195530726,0.295473850260891,0.108789519906323,0.100943099654197
CCDC80,0.0250633494586501,0.0246376811594203,0.0252770227890445,0.0173371647509579,0.0208592490209629,0.0189668139513021,0.0152694111764566,0.0176125551301856,0.00438298560569303,0.0223393403604216,0.0207485465116279,0.0226663876098786,0.0479861910241657,0.0169459962756052,0.0450794806455527,0.0240412763466042,0.0188934297390758
CCL11,0.0282884128081087,0.0316576086956522,0.0317583106836713,0.0211685823754789,0.00928357521308455,0.0262527028297452,0.0205869981031294,0.0167058454787651,0,0.024039442366542,0.0185683139534884,0.0232942653830054,0.0221765576195956,0.00577281191806331,0.0275452008251426,0.0336285128805621,0.0286387928324426
CCL13,0.0126238193964524,0.0264492753623188,0.030712941668409,0.014463601532567,0,0.0136081601955439,0.0073803344524076,0,0,0.0281196871812309,0.0200218023255814,0.0224570950188363,0.0141213217162584,0.0225325884543762,0.0197791530154107,0.0255781615925059,0.0195221628418736
CCL15,0.0699838746832527,0.0884963768115942,0.0693915952331173,0.0958812260536399,0.090486063119097,0.107102566513115,0.178598696794368,0.174417355094365,0.03672974284328,0.0719823189391363,0.0741642441860465,0.0646295521138552,0.041739273384843,0.0467411545623836,0.0489625045504186,0.0855898711943794,0.0949701351776171
CCL17,0.0317438378253859,0.0373188405797101,0.0426301484424002,0.0307471264367816,0.00496429394148814,0.03461972360628,0.0129995158614888,0.00456041372825576,0,0.028629717783067,0.043640988372093,0.0358518208455421,0.0262863718559921,0.0299813780260708,0.0188690692877078,0.0421911592505855,0.0456145866079849
CCL18,0.0262151577977425,0.0307518115942029,0.0290403512439891,0.0211685823754789,0,0.0211290777474852,0.0136106415232109,0,0,0.0304998299897994,0.0421875,0.0288405190456258,0.0182311359526549,0.0281191806331471,0.0168668850867613,0.0360436182669789,0.0396416221314052
CCL19,0.122967058281502,0.0459239130434783,0.0829813924315283,0.0384099616858238,0.0110112877217231,0.0494265300366645,0.0296824527568117,0.019739404929814,0,0.0969738184291057,0.0628997093023256,0.0449560485558811,0.159279960545783,0.0486033519553073,0.139060793593011,0.105349824355972,0.0522162841873625
CCL2,0.1503800967519,0.0597373188405797,0.257139870374242,0.0805555555555555,0.00905321354526607,0.0726473629782834,0.0332063461828456,0.0403586540398952,0.016836487142164,0.103774226453587,0.0698037790697674,0.0426538300544161,0.312329442709189,0.147299813780261,0.63475306394855,0.0885904566744731,0.0424709210939956
CCL20,0.0322045611610228,0.034375,0.0420029270332427,0.0384099616858238,0.00888044229440221,0.0214581178903826,0.00349135296872148,0.0075491973940493,0,0.0413804828289697,0.0203851744186046,0.0226663876098786,0.0180667433831991,0.0206703910614525,0.0230554544351414,0.060853337236534,0.0276956931782458
CCL21,0.301727712508639,0.0891757246376812,0.137758728831277,0.0690613026819923,0.0221838286109191,0.0741515464886716,0.0458812511409002,0.0503436541518347,0.00389778424712922,0.166337980278817,0.0759811046511628,0.055420678107995,0.557767548906789,0.0932960893854748,0.36421550782672,0.190024882903981,0.0581892486639422
CCL22,0.0174614144206404,0.0139945652173913,0.030712941668409,0.0182950191570881,0,0.0122449938892545,0.00191195028453058,0,0,0.0184291057463448,0.012390988372093,0.0183758894935119,0.0109978628965971,0.0150837988826816,0.00637058609392064,0.0219189110070258,0.0188934297390758
CCL26,0.0146970744068187,0.0203351449275362,0.02067739912189,0.014463601532567,0,0.00980069568487355,0,0,0,0.0145188711322679,0.0152979651162791,0.0159690246965257,0.0113266480355088,0.0150837988826816,0.0150467176313554,0.0171618852459016,0.0126060987110971
CCL28,0.0246026261230131,0.0264492753623188,0.135249843194648,0.0221264367816092,0.0060585118636259,0.0181677164614083,0.0191425192663317,0.0179707614122283,0.00502992075044477,0.0248894933696022,0.0207485465116279,0.0168061950606948,0.0142857142857143,0.00949720670391061,0.0186263802936537,0.0249194964871194,0.017950330084879
CCL3,0.0515549412577747,0.091213768115942,0.0687643738239598,0.0987547892720307,0.00433079935498733,0.0524819027921406,0.0263807868441312,0.0214520787158305,0,0.0723223393403604,0.574164244186047,0.110569275847635,0.0351635706066086,0.0467411545623836,0.0478097318286616,0.107179449648712,0.137095253065074
CCL4,0.0552407279428703,0.0547554347826087,0.0397031151996655,0.0958812260536399,0.00479152269062428,0.0531399830779355,0.0214600347627324,0.0184744889963508,0,0.056681400884053,0.465515988372093,0.0782335705316032,0.0257931941476245,0.0206703910614525,0.0310035189904138,0.122914227166276,0.278245834643194
CCL5,0.0794287030638102,0.0887228260869565,0.0710641856575371,0.184961685823755,0.0220110573600553,0.0752796841214628,0.0477622483074994,0.0650860814471534,0.0181303574316675,0.0787827269636178,0.312536337209302,0.0903725408120553,0.0785632089429558,0.0932960893854748,0.07408081543502,0.354617974238876,0.901320339515876
CCL8,0.025984796129924,0.023731884057971,0.0332218273050387,0.0374521072796935,0.0115871918912693,0.0266287487073423,0.0222140209687532,0.0201871627823673,0.00276564774381368,0.0311798707922475,0.0389171511627907,0.0304102134784429,0.0208614170639487,0.0299813780260708,0.0272418395825749,0.0369950234192037,0.0295818924866394
CCND1,0.0702142363510712,0.101177536231884,0.280347062513067,0.0748084291187739,0.126076940797051,0.128913227413745,0.288196544362167,0.201394765710704,0.0352741387675885,0.0673920435226114,0.0676235465116279,0.0835705316031812,0.202186421173763,0.0411545623836127,0.0857905593981313,0.0724897540983607,0.0786230745048727
CCR1,0.0679106196728864,0.0579257246376812,0.0666736357934351,0.0633141762452107,0.0164247869154573,0.0681818181818182,0.0419367127788757,0.0381758345086977,0.0105288694808345,0.0894933696021761,0.0745276162790698,0.19930933444956,0.0479861910241657,0.0188081936685289,0.0461109088702827,0.0948843676814988,0.0786230745048727
CCR10,0.0828841280810873,0.0880434782608696,0.0865356470834204,0.0604406130268199,0.00934116563003917,0.057182476262104,0.0497305491400589,0.033384825486377,0,0.0811628697721863,0.0941497093023256,0.0592925910422771,0.0701791879007069,0.0430167597765363,0.0715932532459653,0.109887295081967,0.0849104055328513
