,Acinar,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Mesenchymal cell,Monocyte,Neutrophil,NK cell,Pancreatic A cell,Pancreatic D cell,Pancreatic ductal cell,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory,Type B pancreatic cell
ACVR1,0.0938193713472477,0.0257558790593505,0.0199362041467305,0.0349911626080126,0.0577944043114322,0.044145591523241,0.0761615682296056,0.0311162521688837,0.0317495025473947,0.0100853738624636,0.0137016093953893,0.08703130374957,0.099236641221374,0.0778385134564831,0.0621309370988447,0.0200501253132832,0,0.0508988520684427,0.0453216374269006,0.0958613229343341
ACVR1B,0.0857953356578908,0.0151175811870101,0.0729665071770335,0.0510359387274155,0.059047127622979,0.0694902954365271,0.0752288774166101,0.0570014780541096,0.114840487175563,0.0671263720799324,0.0343627664201827,0.053988456981233,0.120610687022901,0.166399092448897,0.0363856796462702,0.0200501253132832,0,0.0234640098187856,0.0592105263157895,0.0684571108054328
ACVR2A,0.0435204426349172,0.0151175811870101,0.0502392344497608,0.0337784760408484,0.0817050796926958,0.031234138586284,0.0419629050864375,0.0455240665766982,0.0217785843920145,0.0074115770710198,0.0219660722053067,0.0550777815999694,0.050381679389313,0.0754288148349969,0.0371986877763514,0.0200501253132832,0.0393351800554017,0.0344379467186485,0,0.123138663710787
ACVRL1,0.00497229538597184,0.00447928331466965,0.0350877192982456,0.24385310290652,0.0904196766425869,0.0557021389050853,0.0125831444770795,0.0992481203007519,0.0595849823978309,0.0234543578196829,0.0260983036102653,0.0209456102128961,0.0274809160305344,0.0227228894691797,0.00630437883326201,0.0200501253132832,0.00775623268698061,0.0248357519312685,0.0175438596491228,0.0556431042081224
ADGRA2,0.0268472005481824,0.0470324748040314,0.027511961722488,0.0663344461901021,0.131269349845201,0.0334657477358815,0.0452273229319217,0.102178523231155,0.0221940393151554,0.0198892954310911,0.0219660722053067,0.082310897068379,0.106870229007634,0.028190412548276,0.0325916417058907,0.0081453634085213,0.028808864265928,0.0412966572810627,0.00365497076023392,0.0813979887551917
ADGRA3,0.227174959948504,0.0363941769316909,0.0426634768740032,0.0434799685781618,0.0808880862286435,0.0384071679957046,0.115023685437751,0.0711650922177238,0.0213631294688737,0.0074115770710198,0.0343627664201827,0.107365363299316,0.131297709923664,0.241772803467867,0.114163457424048,0.0676691729323308,0.00775623268698061,0.0234640098187856,0.0314327485380117,0.12098185071916
ADGRB2,0,0.0151175811870101,0,0,0,0,0,0,0,0,0.00130491518051327,0.0202193938004052,0,0,0,0,0.028808864265928,0.00425962024402571,0,0.00362584970418943
ADGRB3,0,0.0257558790593505,0.0199362041467305,0.00542026708562451,0.012369567710125,0,0,0.0176852387378703,0,0,0,0.00714749837556856,0.0809160305343511,0,0,0.0200501253132832,0.00775623268698061,0.00700310446899141,0,0.0198653828176124
ADGRD1,0,0.0576707726763718,0.0578149920255183,0.00467399842890809,0.0247334021327829,0.0116278582005344,0.000302715439305559,0.0342908553434869,0.00889948177464851,0,0.00543714658547195,0.00533195734434125,0.00763358778625954,0,0,0.0319548872180451,0,0.00288787813154285,0.00365497076023392,0.00781260433499378
ADGRE1,0,0.0151175811870101,0,0,0,0,0,0,0.0288413180854088,0.000281452293836193,0,0,0,0,0,0.0319548872180451,0.028808864265928,0,0,0
ADGRE2,0.00259907454290182,0.0363941769316909,0.201754385964912,0.0219314611154753,0.0213020295837633,0.259177073152316,0.0612385152216777,0.0267206477732794,0.310935210898039,0.149122807017544,0.0384949978251414,0.0100523640255322,0,0.00814836746198384,0.0128084438739124,0.0319548872180451,0,0.01111833080644,0,0.0122531016706954
ADGRE5,0.0846603169938138,0.0683090705487122,0.0956937799043062,0.0600844461901021,0.0910732714138287,0.135322765349654,0.0825349554517414,0.0907011117537433,0.210810574421096,0.166948118960503,0.348412353197042,0.0249398004815961,0,0.064585171038309,0.0485808015974897,0.0914786967418546,0.428808864265928,0.524149880875027,0.392543859649123,0.00362584970418943
ADGRF1,0.00622870642053831,0.0151175811870101,0.00478468899521532,0.0164277297721917,0.016291136337576,0.00923684839739422,0.0195783255745457,0.00425422530685689,0.0172085802374653,0.00473778027957594,0.00130491518051327,0.0129572296754959,0.0274809160305344,0.0246007925328207,0.0149764655541292,0,0.028808864265928,0.00151613601906,0.0314327485380117,0.00464082052377836
ADGRF3,0.00239877713159412,0.0470324748040314,0.0123604465709729,0.013442655145326,0.0104632496273363,0.0201557931650678,0.0245526765771883,0.000835421888053467,0.0217785843920145,0.0198892954310911,0.0219660722053067,0.064155486756106,0.0488549618320611,0.0235372014171302,0.0168734845243189,0,0.0498614958448753,0.0124900729189228,0.0175438596491228,0.0453665246597845
ADGRF4,0,0.0257558790593505,0,0.00168892380204242,0,0,0,0.00034702139965298,0,0,0.00956937799043062,0.0278446661315598,0.016793893129771,0,0,0.0795739348370927,0.028808864265928,0.00151613601906,0,0.030268833718399
ADGRF5,0.0148597039623428,0.0151175811870101,0.0426634768740032,0.21885310290652,0.0695046439628483,0.0298792330311712,0.0442946321189263,0.0635948846475162,0.0238558590077187,0.0136504362510554,0.0591561548499348,0.0470894010625693,0.0137404580152672,0.0321954978432979,0.0274425902153758,0.0676691729323308,0,0.0234640098187856,0.0175438596491228,0.0604642156011699
ADGRG1,0.213870356142853,0.0683090705487122,0.0578149920255183,0.207752356637863,0.0648750143332187,0.0658240804050454,0.16492264393301,0.031360452413084,0.043797695318479,0.0341495449854583,0.154197477163984,0.250066888353782,0.288549618320611,0.174168293176792,0.15508486663814,0.151002506265664,0.0182825484764543,0.0893076312179626,0.0314327485380117,0.566934654576049
ADGRG2,0,0,0.0123604465709729,0,0,0,0,0,0,0,0.00130491518051327,0.0376485877001873,0.0152671755725191,0,0,0,0.028808864265928,0,0,0.00400646376153528
ADGRG3,0.179024676193838,0.121500559910414,0.0881180223285487,0.109524744697565,0.0961930971218897,0.0961102045781546,0.147978760830258,0.0653042863569179,0.108193208405309,0.334506051224317,0.133536320139191,0.0579826472499331,0.0946564885496183,0.132945828138195,0.167550991299387,0.12719298245614,0.113019390581717,0.0906793733304455,0.0175438596491228,0.106264773835121
ADGRG5,0.0307135475482734,0.0576707726763718,0.0881180223285487,0.015308326787117,0.0100275197798418,0.0146564706178453,0.0262626097343468,0.0120686331212647,0.0014212931581134,0.00652031147387185,0.112875163114398,0.0242135840691052,0.0137404580152672,0.0274924308786041,0.0149764655541292,0.234335839598998,0.0182825484764543,0.0810771785430655,0.0592105263157895,0.031283804537988
ADGRG6,0.0122315591412448,0.0151175811870101,0.0199362041467305,0.0426404163393558,0.0123151014791882,0.0263724186532323,0.0345013785824736,0.0132896343422659,0.0151313056217611,0.00473778027957594,0,0.0285708825440508,0.0259541984732824,0.0600649087966245,0.0309656254457281,0.0081453634085213,0.0182825484764543,0.00974658869395712,0,0.0392766997422508
ADGRL1,0.0248988530018257,0.0257558790593505,0.0199362041467305,0.0275284760408484,0.0230449489737415,0.00732404055488207,0.0354340693954691,0.0242786453312769,0.00848402685150767,0,0.0384949978251414,0.214845392347972,0.258015267175573,0.0267778305977496,0.0328626444159178,0.0319548872180451,0,0.0275792361562342,0.0314327485380117,0.246838232348188
ADGRL2,0.0176577981021261,0.0576707726763718,0.027511961722488,0.0848045954438335,0.0472824217406261,0.00764284186196743,0.0141376291654054,0.0530942741469057,0.00432947762009928,0.00295524908528005,0.00130491518051327,0.0583457554561786,0.16030534351145,0.0704266128690152,0.0125374411638853,0.0557644110275689,0,0.01111833080644,0.0592105263157895,0.0369930153981757
ADGRL4,0.068229859648058,0.0470324748040314,0,0.231166535742341,0.0417268661850705,0.0116278582005344,0.063725690722999,0.0298952509478825,0.0134694859291977,0,0.00543714658547195,0.0438214272063601,0.00610687022900763,0.0462714615150138,0.0735130509199829,0.0557644110275689,0,0.0220922677063028,0,0.0494264079381402
ADGRV1,0.023308612948413,0,0,0,0,0,0.0449164259942566,0,0,0,0,0.068149677024806,0.131297709923664,0.00306307244008881,0.0442447582370561,0,0,0.00837484658147426,0,0.222098318620708
ADIPOQ,0.0317453826974343,0.0257558790593505,0.0502392344497608,0.0390023566378633,0.0394392844857241,0.0303574349917993,0.0512898132163924,0.0391748602274918,0.0113922113134935,0.0100853738624636,0.0384949978251414,0.0489049420937966,0.0625954198473282,0.0528607408489399,0.0447867636571103,0.043859649122807,0.0393351800554017,0.0234640098187856,0.0730994152046784,0.104615446253289
ADIRF,0.196292740895972,0.132138857782755,0.163875598086124,0.252062058130401,0.204090700607728,0.0899732794167614,0.249952956384432,0.179345800398432,0.0865895524019855,0.0439534665540858,0.0798173118747282,0.176355922485953,0.2,0.194251884791041,0.254813863928113,0.18671679197995,0.123545706371191,0.142805573604794,0.156432748538012,0.178073959321038
ADM2,0.0311748385561336,0.0151175811870101,0.0123604465709729,0.013442655145326,0.0136767572526086,0,0.0582849943138586,0,0,0.0118679050567595,0.00543714658547195,0.0125941214692505,0.00763358778625954,0.0274758122674214,0.054813863928113,0.0081453634085213,0.0393351800554017,0.00700310446899141,0,0.0232909093337251
ADORA2A,0,0.0470324748040314,0.0199362041467305,0.0268754909662215,0.0064327485380117,0.00429542813757116,0.0121167990705818,0,0.00973039162093019,0.0412796697626419,0.017833840800348,0.0627030539311241,0.0122137404580153,0,0.0147054628441021,0,0.0498614958448753,0.048155367843477,0.0175438596491228,0.0245596228582112
AGR2,0.00844411718197195,0,0.027511961722488,0.00448743126472899,0.00392730191491802,0,0.0299933729863287,0,0,0,0,0.00133776707564118,0.00610687022900763,0.0668536114647425,0.0315076308657823,0.0557644110275689,0.028808864265928,0,0,0
AHI1,0.161137510402208,0.142777155655095,0.0502392344497608,0.0811665357423409,0.128437105836487,0.0533111291019451,0.153730354177064,0.135389756442388,0.0321649574705355,0.0305844825968665,0.0715528490648108,0.648033482398808,1.07786259541985,0.149207139180431,0.117957495364427,0.103383458646617,0.144598337950139,0.0701032416432027,0.0314327485380117,1.02443275150576
AHR,0.0547128191940505,0.0470324748040314,0.2396331738437,0.161670267085624,0.0618249054007568,0.152219234625178,0.0623266545035058,0.0508964719491035,0.264819714429405,0.0109766394596116,0.017833840800348,0.0165883117379505,0.0549618320610687,0.123797282682139,0.0141634574240479,0.043859649122807,0.155124653739612,0.0797054364305826,0.0592105263157895,0.061098572363413
AKT1,0.299700831697465,0.142777155655095,0.17902711323764,0.164935192458759,0.139221419561977,0.19876422545964,0.168964304122657,0.102178523231155,0.1630332582599,0.0698001688713763,0.108742931709439,0.222470664679127,0.178625954198473,0.31966423408101,0.141534731136785,0.0914786967418546,0.334072022160665,0.220994874016317,0.100877192982456,0.35949999332256
ALCAM,0.471719890299632,0.174692049272116,0.163875598086124,0.153834446190102,0.176258456599014,0.403434664608441,0.335605062711185,0.128307949360581,0.211226029344237,0.0831691528285955,0.133536320139191,0.596835225318197,0.848854961832061,0.310981009738069,0.352645842247896,0.151002506265664,0.155124653739612,0.159266478954588,0.0592105263157895,1.26663016333017
ANGPT1,0,0.00447928331466965,0.0199362041467305,0.000942655145326002,0.00730420823300081,0.00708493957456805,0,0.0120686331212647,0.00100583823497256,0.0163242330424993,0.00956937799043062,0,0.00152671755725191,0,0,0,0.060387811634349,0,0.0314327485380117,0
ANGPT2,0,0.0257558790593505,0,0.00681952081696779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365497076023392,0
ANGPT4,0,0.00447928331466965,0.0199362041467305,0,0,0,0,0,0.000174928388690883,0,0,0,0,0,0,0.0081453634085213,0,0,0,0
ANGPTL1,0.0159825833893708,0.0789473684210526,0,0.03135310290652,0.057249742002064,0.0227062036217506,0.0228427434200299,0.0946083156609472,0.0209476745457328,0.0296932169997185,0.00956937799043062,0.0427321025876237,0.0412213740458015,0.0550294696082775,0.0353016688061617,0.043859649122807,0.0393351800554017,0.0152335571438885,0.0592105263157895,0.0565312036752628
ANXA1,0.0152906468775806,0.0789473684210526,0.512360446570973,0.120252356637863,0.1973913542025,0.430453075383925,0.0713426656957955,0.192044213096845,0.924146677453917,0.0876254808143353,0.274032187907786,0.0191300691816688,0.0137404580152672,0.0342645149355395,0.00332334902296391,0.0081453634085213,0.439335180055402,0.440473612013573,0.434210526315789,0.00768573298254517
ANXA2,0.3557294802969,0.291713325867861,0.550239234449761,0.43760310290652,0.451421855291824,1.12400531894812,0.192126125978712,0.402544823597455,0.959460345920889,0.125949901491697,0.302957807742497,0.33503420861522,0.198473282442748,2.2257358436766,0.182456140350877,0.12719298245614,0.470914127423823,0.480254133275576,0.531432748538012,0.33476007959508
ANXA4,0.306741589185857,0.142777155655095,0.0578149920255183,0.208218774548311,0.304471964224286,0.30643936692772,0.446128924051151,0.188869609922241,0.19793147180373,0.0475185289426775,0.129404088734232,0.34701677942132,0.213740458015267,4.27541718180717,0.23448866067608,0.18671679197995,0.218282548476454,0.263518879503285,0.114766081871345,0.141661881168285
APOA1,0.0153027861146295,0.0895856662933931,0.0350877192982456,0.0255695208169678,0.0159643389519551,0.00349842486985776,0.0436728382435959,0.00278902384165542,0.00183674808125424,0.00384651468242799,0,0.0151358789129687,0,0.0282319590762326,0.0353016688061617,0.0319548872180451,0.028808864265928,0.0399249151685799,0.0175438596491228,0
APOB,0,0,0.00478468899521532,0,0,0,0,0,0.00059038331183172,0,0,0,0,0,0,0.0081453634085213,0.0709141274238227,0.000144393906577146,0,0
APOD,0.122880704842438,0.312989921612542,0.292663476874003,0.345159073055774,0.826476321522761,0.375858351545557,0.108494849746783,0.930261551314183,0.286007915509588,0.212402664415048,0.249238799478034,0.0892099529870428,0.0748091603053435,0.0877764429437158,0.0835401511909856,0.246240601503759,0.586703601108033,0.36228431160205,0.406432748538012,0.0726438654362371
APP,0.525120394077969,0.185330347144457,0.247208931419458,0.679860565593087,0.394940373810343,0.314409399604854,0.341512104526823,0.232093053145685,0.252771521658321,0.0671263720799324,0.10461070030448,0.621526583342889,1.09007633587786,1.2621555300834,0.351019825987734,0.460526315789474,0.165650969529086,0.212764421341419,0.100877192982456,1.44272760052885
AQP3,0.218877791425546,0.0576707726763718,0,0.0630695208169678,0.0621517027863777,0.047891506881494,0.0917064151128638,0.0425936636462952,0.0288413180854088,0.0181067642367952,0.0219660722053067,0.113901311011734,0.198473282442748,0.108117623031296,0.142618741976893,0,0.155124653739612,0.101653310230308,0.100877192982456,0.233009254931289
AR,0.00738800355871318,0.0257558790593505,0.0123604465709729,0.0210919088766693,0.044885907579406,0.010113551991879,0.0144485261030705,0.0528500739027055,0,0.00830284266816775,0.0343627664201827,0.0354699384627145,0.0259541984732824,0.0321788792321152,0.0106404221936956,0.0557644110275689,0,0,0.0175438596491228,0.0400379278569425
AREG,0.0218883222136857,0.0895856662933931,0.26993620414673,0.0121366849960723,0.016890264877881,0.203466544739149,0.072275356508791,0.00547522652785811,0.117333216714408,0.0145417018482034,0.13766855154415,0,0.00458015267175572,0.0204045932091981,0,0.0319548872180451,0.0814404432132964,0.0371814309436142,0,0
ARF1,0.811618527670273,0.461926091825308,0.413875598086124,0.44394638648861,0.438241027405114,0.518362535812713,0.557119130797614,0.364937985990618,0.532372684932106,0.203490008443569,0.298825576337538,0.817605014715438,0.83206106870229,0.85588034250083,0.630965625445728,0.401002506265664,0.439335180055402,0.461049743700816,0.392543859649123,0.615018897154075
ARG1,0,0.00447928331466965,0.00478468899521532,0,0,0.00341872454308642,0,0,0,0.0938643399943709,0.00543714658547195,0.031112639987769,0.0183206106870229,0.00247311174310426,0,0.0319548872180451,0,0.00288787813154285,0.0730994152046784,0.0676958826907411
ARHGDIB,0.0628764561094704,0.621500559910414,0.512360446570973,0.203088177533386,0.161334709322325,0.701832688040337,0.14207171901462,0.123668144720776,0.962368530382875,0.291725302561216,0.583949543279687,0.063429270343615,0.0427480916030534,0.0697784870328913,0.0865211810012837,0.115288220551378,1.17617728531856,0.939787740957332,1.51754385964912,0.055135618798328
ARTN,0.0151328367959442,0.0151175811870101,0.0123604465709729,0.017826983503535,0.0251146657493407,0.00445482879111384,0.0480253953709082,0.0120686331212647,0.0105613014672119,0.0225630922225349,0,0.0583457554561786,0.0519083969465649,0.0354195084127346,0.0315076308657823,0.0081453634085213,0.028808864265928,0.0138618150314057,0,0.0477770803563082
ATF3,0.344937698560382,0.110862262038074,0.0956937799043062,0.0749165357423409,0.0973368879715629,0.103362934314346,0.0962144207090087,0.159321380374012,0.0508604290118733,0.0261281546111267,0.0591561548499348,0.0652448113748423,0.0381679389312977,0.299771756495362,0.0474967907573813,0.0319548872180451,0.0814404432132964,0.0591293047433398,0.0314327485380117,0.0576730458473003
ATG10,0.0688489607375545,0.0895856662933931,0.027511961722488,0.0404016103692066,0.0382954936360509,0.0533908294287164,0.0359004148019668,0.041372662425294,0.0616622570135351,0.0448447321512337,0.0508916920400174,0.053988456981233,0.0274809160305344,0.0650255642346495,0.0393667094565683,0.0081453634085213,0.0393351800554017,0.0358096888311313,0.0869883040935673,0.089264012607006
ATG12,0.277012597652974,0.132138857782755,0.148724082934609,0.17519638648861,0.202674578603371,0.103761435948203,0.539242556881867,0.0792237002763319,0.111932302713577,0.0787128248428558,0.174858634188778,0.211214310285518,0.204580152671756,0.28122538641551,0.61958351162459,0.365288220551378,0.0919667590027701,0.189444805429211,0.0730994152046784,0.246077004233497
ATG5,0.110607936185948,0.142777155655095,0.103269537480064,0.0701590730557738,0.0555068226120858,0.0776197287672037,0.0660574177554877,0.0572456782983099,0.0666477160912252,0.0172154986396472,0.121139625924315,0.112085769980507,0.0580152671755725,0.130901738962728,0.0775780915703894,0.043859649122807,0.123545706371191,0.153779510504657,0.142543859649123,0.0467621095367192
ATM,0.186551003164188,0.249160134378499,0.0881180223285487,0.0682001178318932,0.0844283912395367,0.106790048365514,0.206582833580142,0.0484544695071011,0.0691404456300702,0.000281452293836193,0.203784254023488,0.201047280510645,0.290076335877863,0.110685198459017,0.171616031949793,0.0795739348370927,0.281440443213296,0.307414627102736,0.211988304093567,0.317124961604722
ATR,0.10068410989843,0.0683090705487122,0.0729665071770335,0.0562598193244305,0.0591560600848527,0.0792137353026305,0.0725862534464562,0.0711650922177238,0.0691404456300702,0.0163242330424993,0.0715528490648108,0.122979016167871,0.154198473282443,0.0992848311877103,0.0626729425188989,0,0.113019390581717,0.134575120929897,0.114766081871345,0.173125976575542
AXL,0.0127292678602518,0.0683090705487122,0.0502392344497608,0.0423605655930872,0.111334709322325,0.0796122369364872,0.0363667602084646,0.151262772315404,0.0259331336234229,0.00652031147387185,0.0260983036102653,0.0151358789129687,0.0320610687022901,0.0157347634668697,0.0328626444159178,0.0557644110275689,0.0182825484764543,0.0207205255938199,0.0592105263157895,0.0122531016706954
AZGP1,1.4507068709679,0.0470324748040314,0.247208931419458,0.435737431264729,0.476585253984635,0.214146388526509,1.02377543423303,0.231604652657284,0.144337786718562,0.074256496857116,0.162461939973902,0.345201238390093,0.190839694656489,0.692120547906864,1.16050492083868,0.651002506265664,0.197229916897507,0.348566890477222,0.156432748538012,0.211694867719921
AZU1,0.0730976937046875,0.110862262038074,0.027511961722488,0.0567262372348782,0.0629142300194932,0.030755936625656,0.154041251114729,0.0345350555876872,0.0238558590077187,0.00652031147387185,0.0426272292301,0.115353743836716,0.0763358778625954,0.0979968888210539,0.13828269861646,0.0914786967418546,0.028808864265928,0.0454118836185113,0.0175438596491228,0.115272639858972
B2M,3.59789512018643,4.44064949608063,3.2396331738437,3.76195011783189,2.22070290104346,5.09953731862932,1.34804094021779,1.97372919478183,5.47670172523123,2.54573599774838,4.53023053501522,6.60409738944311,5.16335877862595,3.83680217686313,1.28245614035088,1.44862155388471,5.76565096952909,7.02757923615623,5.76754385964912,2.76866010496935
B3GNT7,0.0830215199922053,0.0363941769316909,0,0.0154948939512961,0.0182519206513015,0.0324296434878541,0.02766164595384,0.0130454340980657,0,0,0.00543714658547195,0.0136834460879869,0.0137404580152672,0.0748222355268297,0.0212095278847525,0.0319548872180451,0,0.0193487834813371,0.0314327485380117,0.0133949438427329
BAG3,0.164056996912481,0.0789473684210526,0.0578149920255183,0.189468774548311,0.0998423345946566,0.0950741003301271,0.0744516350724472,0.164693785746417,0.0924059213259572,0.0288019514025706,0.0384949978251414,0.0950196842869702,0.138931297709924,0.141155422062431,0.0640279560690344,0.043859649122807,0.0919667590027701,0.067359757418237,0.0730994152046784,0.413927803523017
BATF3,0,0.00447928331466965,0.0426634768740032,0.0110172820109976,0.0116070404770095,0.0129030634288759,0.00496616950428302,0.0157316367842684,0.00225220300439508,0.000281452293836193,0.017833840800348,0.0136834460879869,0.0290076335877863,0,0,0.0319548872180451,0.00775623268698061,0.0166052992563714,0.00365497076023392,0.0132680724902843
BAX,0.182775700441964,0.440649496080627,0.315390749601276,0.166147879025923,0.150877192982456,0.312496591762342,0.166010783214838,0.12781954887218,0.298887018126954,0.0439534665540858,0.187255328403654,0.407292741658067,0.300763358778626,0.303303211371678,0.141805733846812,0.270050125313283,0.355124653739612,0.415782253988882,0.420321637426901,0.44666061245476
BCL2,0.05720743240761,0.525755879059351,0.20933014354067,0.0991702670856245,0.120049306272216,0.22490593264064,0.136164677198982,0.0894801105327421,0.0687249907069294,0.0288019514025706,0.397999130056546,0.0950196842869702,0.10381679389313,0.262014271888351,0.076494080730281,0.12719298245614,0.97617728531856,0.974081293769403,0.878654970760234,0.10448857490084
BCL2L1,0.549538469401935,0.302351623740202,0.125996810207337,0.403927729772192,0.346955624355005,0.501226965556875,0.365606617195873,0.342227363279995,0.255264251197166,0.122384839103105,0.5426272292301,1.07359630011849,0.873282442748092,1.31628234670534,0.358878904578519,0.198621553884712,0.607756232686981,0.666811060573244,0.711988304093567,1.66538682407618
BECN1,0.180663473195447,0.100223964165733,0.0578149920255183,0.116427729772192,0.084047127622979,0.117071390519017,0.0823795069829089,0.0726302936829253,0.121487765945816,0.0377146073740501,0.0963462374945628,0.148759698811298,0.174045801526718,0.191227297555796,0.0895022108115818,0.0319548872180451,0.134072022160665,0.100281568117825,0.100877192982456,0.0800024038782569
BEST1,0,0.00447928331466965,0.0729665071770335,0.0146553417124902,0.0219011581240683,0.0549051356373719,0.0250190219836861,0.0140222350748667,0.0836813679399996,0.0555399193170091,0,0.0184038527691778,0,0.00636186675984751,7.13165026387103e-05,0.0200501253132832,0.00775623268698061,0.0124900729189228,0.00365497076023392,0.0144099146623219
BGN,0.0940803649438001,0.164053751399776,0.148724082934609,0.336576983503535,1.04199919733975,0.21837050584539,0.105852225776629,0.71756313861577,0.121487765945816,0.0849516840228915,0.112875163114398,0.157837403967435,0.116030534351145,0.0923631796301309,0.0903152189416631,0.162907268170426,0.281440443213296,0.175727384304382,0.156432748538012,0.096876293753923
BID,0.112586631824927,0.0576707726763718,0.194178628389155,0.10625981932443,0.0895482169475978,0.161225371550339,0.139429095044466,0.0535826746353062,0.135613233332604,0.0938643399943709,0.0963462374945628,0.131693613117762,0.158778625954198,0.164703994108265,0.124190557695051,0.162907268170426,0.144598337950139,0.186701321204245,0.142543859649123,0.170842292231467
BIRC5,0.0484489728767915,0.0789473684210526,0.0502392344497608,0.0433866849960723,0.0391124871001032,0.0686135918420424,0.0271953005473422,0.0374654585180901,0.0379813263945072,0.0145417018482034,0.0343627664201827,0.0848526545120973,0.0595419847328244,0.035153610633812,0.0233775495649693,0.043859649122807,0.0919667590027701,0.0124900729189228,0.0453216374269006,0.0845697725664071
BMP1,0.0497660800966028,0.0151175811870101,0,0.12295758051846,0.117925123265681,0.0380086663618479,0.0519116070917228,0.132215153267785,0.0342422320862397,0.00473778027957594,0.0384949978251414,0.0761380575622062,0.0809160305343511,0.0793341884629228,0.0377406931964056,0,0.028808864265928,0.0755902100931341,0.0453216374269006,0.0251939796204543
BMP2,0.0770793634567436,0.0257558790593505,0.00478468899521532,0.0511292223095051,0.0471734892787524,0.0310747379327413,0.0634147937853339,0.0467450677976994,0.0192858548531695,0.0359320761797542,0,0.0783167067996789,0.0427480916030534,0.256904048949682,0.0442447582370561,0,0.0498614958448753,0.0508988520684427,0.0314327485380117,0.0723901227313399
BMP3,0.0332688569470777,0.0257558790593505,0,0.0324725058915947,0.0343739250085999,0.0300386336847139,0.0502016739345644,0.0181736392262708,0.0275949533159863,0.020780561028239,0.030230535015224,0.0714176508810152,0.0595419847328244,0.0473849084642523,0.0393667094565683,0.043859649122807,0.0498614958448753,0.0316944624936828,0.100877192982456,0.0442246824877469
BMP4,0.0921562958715413,0.0576707726763718,0.0502392344497608,0.0629762372348782,0.0758771929824561,0.0336251483894242,0.116889067063742,0.0555362765889082,0.028425863162268,0.0172154986396472,0.0137016093953893,0.109180904330543,0.0656488549618321,0.114515788336621,0.0816431322207959,0.0557644110275689,0.0709141274238227,0.038553173056097,0.0314327485380117,0.142803723340322
BMP5,0.0323887622610287,0.0257558790593505,0.103269537480064,0.0105508641005499,0.0180340557275542,0.00748344120842475,0.0200446709810435,0.0167084377610693,0.00889948177464851,0,0,0.0888468447807973,0.531297709923664,0.0250993508683006,0.0141634574240479,0.0200501253132832,0.0182825484764543,0.0289509782687171,0.0314327485380117,0.942346986471507
BMP6,0,0.00447928331466965,0.0199362041467305,0.0209053417124902,0.00207545006306617,0,0.00496616950428302,0.00107962213225372,0,0.00652031147387185,0.017833840800348,0.000611550663150252,0.0152671755725191,0.00413497286137061,0.00305234631293681,0.0081453634085213,0.00775623268698061,0,0.00365497076023392,0
BMP7,0.0263009348809796,0.0470324748040314,0,0.0127896700706991,0.0223368879715629,0.00788194284228145,0.0321696515499849,0.0198830409356725,0.010145846544071,0.0225630922225349,0.0137016093953893,0.0343806138439781,0.0351145038167939,0.017645903752876,0.0190415062045357,0.0200501253132832,0,0.0166052992563714,0,0.0347093310541006
BMPR1A,0.075476984166282,0.0683090705487122,0.0199362041467305,0.0350844461901021,0.069885907579406,0.0344221516571376,0.0669901085684832,0.0596876807403123,0.0209476745457328,0.0261281546111267,0.0219660722053067,0.194148224591981,0.265648854961832,0.136136601485267,0.0380116959064327,0.0200501253132832,0.028808864265928,0.0467836257309941,0.0592105263157895,0.243539577184524
BMPR2,0.117842921467123,0.185330347144457,0.027511961722488,0.309244893951296,0.0934697855750487,0.0730768101412374,0.0884419972673796,0.0958293168819485,0.0637395316292393,0.0421709353597899,0.017833840800348,0.149485915223789,0.19236641221374,0.150337204740852,0.0716160319497932,0.0795739348370927,0,0.0797054364305826,0.00365497076023392,0.224762617022129
BMX,0,0.0257558790593505,0,0.0148419088766693,0.00212991629400298,0,0,0,0,0.0234543578196829,0.0137016093953893,0.000611550663150252,0.00916030534351146,0,0,0,0.028808864265928,0,0,0.00933506056437719
BRCA1,0.00996759143161537,0.0151175811870101,0.0350877192982456,0.0137225058915947,0.0255503955968352,0.034740952964223,0.0315478576746545,0.0152432362958679,0.00640675223580348,0.00652031147387185,0.0219660722053067,0.0354699384627145,0.050381679389313,0.0280076078252667,0.0336756525459991,0.0557644110275689,0.060387811634349,0.0124900729189228,0.0730994152046784,0.111085885228168
BST1,0.0101132622762028,0.0257558790593505,0.0426634768740032,0.0149351924587588,0.0212475633528265,0.0871837679797645,0.0180238408862199,0.00791722896986055,0.204578750573984,0.122384839103105,0,0.0231242594503688,0.0458015267175573,0.0187676600077058,0,0,0.060387811634349,0.0138618150314057,0.0453216374269006,0.0260820790875946
BST2,0.0203527087269934,0.153415453527436,0.0502392344497608,0.16680086410055,0.112587432633872,0.136518270251224,0.0540878856553789,0.0946083156609472,0.0965604705573656,0.0189980298339431,0.129404088734232,0.0401903451439055,0.0580152671755725,0.0492545022223019,0.0401797175866496,0.0319548872180451,0.134072022160665,0.138690347267345,0.0592105263157895,0.0419409981436718
