,B cell,Endothelial,Fibroblast,Glomerular endothelium,Macrophage,Malignancy A,Malignancy B,Mast cell,Mesangial cell,Monocyte,Myofibroblast A,Myofibroblast B,Neutrophil,NK cell,Pelvic epithelium,Plasma,Plasmablast,Podocyte,Principal cell,Smooth muscle,T cell,Transitional urothelium,Tubule,Type A intercalated cell
STAR,0.0285125911979289,0.020902975947819,0.0161895734597156,0.0175141242937853,0.00909090909090909,0.0649961283661705,0.0586280357903707,0.0132530120481928,0.00975609756097561,0.0149470290188853,0.0148706467661692,0.015033368458026,0.00465393794749403,0.0309784661881375,0,0.0252566735112936,0.0181064270905321,0.00887931034482758,0,0.0140552995391705,0.018573012193893,0.0857142857142857,0.0191560962982138,0.0471428571428571
STARD10,0.0148623205460108,0.0117305340399511,0.0182748815165877,0,0.0104683195592286,0.0908070205626774,0.0692799318278653,0.00120481927710843,0.0108165429480382,0.00941962229387379,0.0114875621890547,0.00783280646294345,0.0285202863961814,0.00868908197959955,0.2,0.00882956878850103,0.0153420870767104,0.0071551724137931,0.19,0.0113671274961598,0.0120225738184017,0,0.0579860212270256,0
STARD13,0.00968463167804189,0.0744088870770485,0.130691943127962,0.0344632768361582,0.0630853994490358,0.222442570764863,0.108478909245846,0.0253012048192771,0.0419229409685401,0.0190925840626439,0.0357661691542289,0.023112047769582,0.00465393794749403,0.0290895353230072,0,0.00882956878850103,0.0118866620594333,0.0399137931034483,0,0.0321044546850998,0.00829386274312204,0,0.0453015790836138,0
STARD3,0.0487526476818075,0.0719629025682837,0.0357156398104265,0.0514124293785311,0.0617079889807162,0.0895164759528521,0.0769492969748615,0.0855421686746988,0.0281371509367268,0.0554813450023031,0.027407960199005,0.0350544432736214,0.0189737470167064,0.0464676992822063,0,0.0457905544147844,0.0388389771941949,0.014051724137931,0,0.0148233486943164,0.053239947596493,0,0.0711881957028216,0.0757142857142857
STARD3NL,0.0386326194398682,0.0779759478189971,0.0696492890995261,0.00056497175141243,0.0537190082644628,0.197836186870859,0.173668512995313,0.0373493975903614,0.0313184870979145,0.0352141870105942,0.0325820895522388,0.0345275728837373,0,0.0634680770683793,0,0.0468172484599589,0.0384934346924672,0.0743965517241379,0,0.019815668202765,0.0614028015721052,0,0.101475537147295,0.0185714285714286
STARD7,0.0513414921157919,0.0961169995923359,0.114578199052133,0.0231638418079096,0.0495867768595041,0.291271616622215,0.201789518534299,0.0855421686746988,0.0532343584305408,0.0614693689543989,0.0321840796019901,0.0357569371268001,0.0213603818615752,0.0532678503966755,0,0.0765913757700205,0.074775397373877,0.0778448275862069,0,0.041705069124424,0.0434646780207598,0.0380952380952381,0.14574165156614,0.161428571428571
STAT1,0.0383972699458696,0.0571850794944965,0.0755260663507109,0.0288135593220339,0.0446280991735537,0.199642949324615,0.104644226672348,0.0373493975903614,0.0376811594202899,0.0683786273606633,0.0430298507462687,0.0338250790305585,0.0118138424821002,0.0540234227427276,0,0.0386036960985626,0.0371112646855563,0.0726724137931034,0,0.0286482334869432,0.0517283079713796,0.0857142857142857,0.149883510225214,0.0471428571428571
STAT2,0.0414568133678513,0.0636057888300041,0.106616113744076,0.011864406779661,0.0567493112947658,0.156022541512518,0.123391563698338,0.0132530120481928,0.0489925768822906,0.0665361584523261,0.0894975124378109,0.0431331225851774,0.0309069212410501,0.0328673970532678,0,0.0765913757700205,0.0709744298548722,0.0226724137931034,0,0.0290322580645161,0.0384258792703819,0,0.107947191302097,0.0471428571428571
STAT3,0.035337726523888,0.113646555238483,0.126710900473934,0.0514124293785311,0.0526170798898072,0.573470704637357,0.298934810396251,0.0373493975903614,0.0532343584305408,0.0292261630584984,0.0953681592039801,0.0433087460484721,0.0022673031026253,0.0396675481677371,0,0.0509240246406571,0.0460953697304768,0.0588793103448276,0,0.0609062980030722,0.0431623500957372,0,0.190266632151178,0.0471428571428571
STAT4,0.0294539891739233,0.0230432123929882,0.0264265402843602,0.011864406779661,0.0325068870523416,0.0534672631850641,0.0535151256923732,0.0373493975903614,0.0207140332272888,0.0269230769230769,0.0213383084577114,0.0290832455216017,0,0.101246694370986,0,0.0714579055441478,0.0412577747062889,0.014051724137931,0,0.00944700460829493,0.108969061775673,0.0380952380952381,0.0313228061092415,0.0185714285714286
STAT5A,0.0414568133678513,0.0297696697920913,0.018085308056872,0.011864406779661,0.0258953168044077,0.103798502968253,0.0432893054963783,0,0.0175326970661011,0.0264624596959926,0.0229303482587065,0.0171408500175623,0,0.0306006800151114,0,0.0303901437371663,0.021907394609537,0,0,0.0136712749615975,0.0351002720951325,0.0380952380952381,0.0326171369402019,0.0185714285714286
STAT5B,0.0423982113438456,0.0675805136567468,0.0573270142180095,0.0344632768361582,0.0316804407713499,0.15,0.0897315722198551,0.0614457831325301,0.0419229409685401,0.0324504836480884,0.0442238805970149,0.0285563751317176,0.014200477326969,0.0536456365697015,0,0.0365503080082136,0.0343469246717346,0.0519827586206897,0,0.0420890937019969,0.0651315126473849,0.0380952380952381,0.100957804814911,0.0757142857142857
STAT6,0.0638150152977171,0.0566754993885039,0.0956208530805687,0.0175141242937853,0.031404958677686,0.260814763830336,0.193268001704303,0.0132530120481928,0.039802050194415,0.0527176416397973,0.0540746268656716,0.0336494555672638,0.0189737470167064,0.0377786173026067,0,0.0375770020533881,0.0346924671734623,0.0330172413793103,0,0.0324884792626728,0.0447747656958581,0,0.156096298213823,0.0757142857142857
STAU1,0.0732289950576606,0.173267427639625,0.24121327014218,0.0401129943502825,0.0790633608815427,0.853949066506066,0.391393268001704,0.0493975903614458,0.0765641569459173,0.0808152924919392,0.0872089552238806,0.062451703547594,0.014200477326969,0.0974688326407254,0,0.0765913757700205,0.0789219073946095,0.0847413793103448,0,0.0885560675883257,0.0851859316738889,0,0.226507895418069,0.132857142857143
STC1,0.0139209225700165,0.462403179779861,0.15818009478673,0.00621468926553672,0.015702479338843,0.844054891164071,0.36071580741372,0.0493975903614458,0.00869565217391304,0.0186319668355597,0.0157661691542289,0.0134527572883737,0.0332935560859189,0.0404231205137892,0,0.0160164271047228,0.0163787145818936,0.0381896551724138,0,0.00675883256528418,0.0138365413685377,0,0.104840797307792,0
STING1,0.039338667921864,0.15206889523033,0.124625592417062,0.0457627118644068,0.0647382920110193,0.506964639077691,0.292969748615253,0.0132530120481928,0.0557087310003535,0.0388991248272685,0.0781542288557214,0.0519142957499122,0.0285202863961814,0.0763128069512656,0,0.0437371663244353,0.039875604699378,0.020948275862069,0,0.0436251920122888,0.10947294165071,0,0.0644576753818276,0
STK11,0.0642857142857143,0.096320831634733,0.133725118483412,0.0288135593220339,0.0515151515151515,0.269590467177149,0.2005112910098,0.0855421686746988,0.0620714033227289,0.0467296176877015,0.0576567164179105,0.0406743940990516,0.0165871121718377,0.0608235738571968,0,0.0478439425051335,0.051969592259848,0.0347413793103448,0,0.0501536098310292,0.061906681447143,0,0.148589179394253,0.0185714285714286
STK17A,0.0325135325959049,0.00938646555238484,0.00898578199052133,0.00621468926553672,0.00853994490358127,0.0164716510367375,0.0207072858968896,0,0.0143513609049134,0.0089590050667895,0.011089552238806,0.0123990165086055,0,0.0245561012466944,0,0.00369609856262834,0.0115411195577056,0.00370689655172414,0,0.0125192012288786,0.0488058046961604,0,0.0168263008024851,0
STK24,0.0894681101435632,0.19375254790053,0.278938388625592,0.0288135593220339,0.0658402203856749,1.7049341822249,0.447209203238176,0.0734939759036145,0.0730293389890421,0.0937125748502994,0.0721840796019901,0.0591148577449947,0.0356801909307876,0.072912731394031,0,0.129979466119097,0.125915687629578,0.0657758620689655,0,0.0766513056835637,0.0969767207497732,0.0380952380952381,0.299767020450427,0.0757142857142857
STK25,0.0807601788656154,0.21107827150428,0.186236966824645,0.068361581920904,0.0845730027548209,0.465064957412028,0.342394546229229,0.0734939759036145,0.0984800282785437,0.0881851681252879,0.100044776119403,0.0694766420793818,0.0237470167064439,0.104268983755195,0,0.088911704312115,0.0754664823773324,0.114051724137931,0.19,0.073963133640553,0.0868991232490174,0,0.233238415739063,0.218571428571429
STK26,0.0219228053659685,0.0165205870362821,0.0203601895734597,0,0.0203856749311295,0.0409059623160974,0.016020451640392,0,0.00692824319547543,0.0250806080147398,0.0100945273631841,0.00818405338953284,0.00465393794749403,0.0185115224782773,0,0.0252566735112936,0.0149965445749827,0.00887931034482758,0,0.0152073732718894,0.0240149148443011,0,0.0194149624644059,0
STK3,0.0094492821840433,0.0284447615165104,0.0410236966824645,0.0175141242937853,0.0143250688705234,0.125651725027962,0.0671495526203664,0.0132530120481928,0.0171792152704136,0.0241593735605712,0.0262139303482587,0.013277133825079,0,0.00906686815262561,0,0.0149897330595483,0.0132688320663442,0.0192241379310345,0,0.0117511520737327,0.00658067116799355,0,0.0543618949003365,0.132857142857143
STK39,0.0150976700400094,0.0393497757847534,0.155905213270142,0.011864406779661,0.0024793388429752,0.945663770110987,0.635108649339582,0.0734939759036145,0.0193001060445387,0.0089590050667895,0.021636815920398,0.00941341763259571,0,0.0317340385341896,0,0.0139630390143737,0.00981340704906703,0.00198275862068965,0.19,0.0136712749615975,0.0298599213947395,0,0.0574682888946415,0.0757142857142857
STMN1,0.078171334431631,0.148298002445985,0.163867298578199,0.0401129943502825,0.0977961432506887,0.26047061860105,0.278483170004261,0.0253012048192771,0.0868151290208554,0.0803546752648549,0.049,0.0670179135932561,0.0380668257756563,0.0978466188137514,0,0.0406570841889117,0.0585348997926745,0.0864655172413793,0,0.0466973886328725,0.0766199737982465,0.0380952380952381,0.409267408749676,0.0185714285714286
STMN2,0,0,0,0,0,0.00184547879205024,0,0,0,0,0,0,0.0022673031026253,0,0,0.00472279260780288,0,0.000258620689655171,0,0,0,0,0,0
STMN3,0.0720522475876677,0.0782816958825927,0.119317535545024,0.011864406779661,0.0341597796143251,0.77780693452637,0.475756284618662,0.0734939759036145,0.0337928596677271,0.0365960386918471,0.0635273631840796,0.0426062521952933,0.0309069212410501,0.0736683037400831,0,0.0663244353182751,0.0585348997926745,0.020948275862069,0,0.0286482334869432,0.0907286102993046,0.0380952380952381,0.109500388299249,0.0185714285714286
STMN4,0.00591903977406448,0.00541174072564207,0.00803791469194313,0.00621468926553672,0.00578512396694215,0.0165576873440592,0.0185769066893907,0.00120481927710843,0.00445387062566278,0.00665591893136803,0.00571641791044776,0.00221285563751317,0,0.00982244049867775,0,0.000616016427104722,0.00532135452660677,0.0243965517241379,0,0,0.00385971984278948,0,0.00181206316334455,0.104285714285714
STOM,0.0897034596375618,0.70139624949042,0.570502369668247,0.203954802259887,0.186501377410468,0.85007743267659,0.706263314870047,0.169879518072289,0.23881230116649,0.10983417779825,0.309995024875622,0.167650158061117,0.0667064439140811,0.14884775217227,0,0.127926078028747,0.138700760193504,0.0450862068965517,0.39,0.163056835637481,0.123581578151769,0,0.207610665286047,0.104285714285714
STON2,0.00874323370204754,0.020902975947819,0.022824644549763,0.0288135593220339,0.037465564738292,0.127114342252431,0.126374094588837,0.0132530120481928,0.00410038882997526,0.00711653615845232,0.0164626865671642,0.0127502634351949,0.00704057279236277,0.0181337363052512,0,0.0129363449691992,0.0156876295784381,0.070948275862069,0,0.0125192012288786,0.00647989519298599,0.0380952380952381,0.069117266373285,0.0757142857142857
STRAP,0.0720522475876677,0.104066449245821,0.136,0.0401129943502825,0.0584022038567493,0.392536350339843,0.2005112910098,0.0373493975903614,0.0482856132909155,0.0444265315522801,0.0520845771144279,0.0380400421496312,0.0118138424821002,0.0612013600302229,0,0.0457905544147844,0.067519004837595,0.0675,0,0.0459293394777266,0.0618059054721354,0,0.14574165156614,0.19
STRN3,0.0351023770298894,0.0531084386465552,0.0567582938388626,0.00621468926553672,0.0239669421487603,0.233971435945969,0.151512569237324,0.0253012048192771,0.0281371509367268,0.022316904652234,0.036363184079602,0.0215314365999297,0.0165871121718377,0.0268228182848508,0,0.0375770020533881,0.0371112646855563,0.0399137931034483,0.19,0.0163594470046083,0.0267358661695052,0,0.0812839761843127,0.0757142857142857
STT3A,0.0494586961638032,0.0933652670199756,0.121781990521327,0,0.0479338842975207,0.674907510969629,0.275926714955262,0.0975903614457831,0.0306115235065394,0.0439659143251958,0.0546716417910448,0.0327713382507903,0.0118138424821002,0.0460899131091802,0,0.0673511293634497,0.105183137525916,0.0743965517241379,0,0.040937019969278,0.0517283079713796,0,0.16438001553197,0.0471428571428571
STT3B,0.0572252294657566,0.0762433754586221,0.116284360189573,0.00056497175141243,0.0440771349862259,0.193878516734062,0.0858968896463571,0.0373493975903614,0.0504065040650406,0.0559419622293874,0.0697960199004975,0.0422550052687039,0,0.0600680015111447,0,0.0735112936344969,0.0775397373876987,0.0399137931034483,0,0.0478494623655914,0.0724881588229366,0,0.107429458969713,0.0757142857142857
STUB1,0.0711108496116733,0.0855177333876885,0.1020663507109,0.0344632768361582,0.046831955922865,0.290067108319711,0.163868768640818,0.0493975903614458,0.0539413220219159,0.0508751727314602,0.063228855721393,0.0399719002458728,0.0213603818615752,0.0638458632414054,0,0.0837782340862423,0.0720110573600553,0.0588793103448276,0,0.0505376344086022,0.0778292854983372,0,0.14574165156614,0.161428571428571
STX12,0.0256883972699459,0.057083163473298,0.0626350710900474,0.011864406779661,0.0410468319559229,0.282754022197367,0.0897315722198551,0.0253012048192771,0.0291975963237893,0.04120221096269,0.0359651741293532,0.020828942746751,0.0094272076372315,0.028333962976955,0,0.0334702258726899,0.0326192121630961,0.0312931034482759,0,0.0159754224270353,0.0223017232691726,0,0.0818017085166969,0
STX18,0.0442810072958343,0.0467896453322462,0.0639620853080569,0.0175141242937853,0.0327823691460055,0.108358427256302,0.111887515977844,0.0373493975903614,0.0274301873453517,0.0421234454168586,0.0327810945273632,0.0257463997190025,0.014200477326969,0.0332451832262939,0,0.0365503080082136,0.0474775397373877,0.0226724137931034,0,0.0294162826420891,0.0450770936208808,0.0380952380952381,0.120631633445509,0.247142857142857
STX4,0.0419275123558484,0.0771606196494089,0.0728720379146919,0.0288135593220339,0.0672176308539945,0.349776305600964,0.198380911802301,0.00120481927710843,0.0267232237539767,0.0499539382772916,0.043726368159204,0.0368106779065683,0.0118138424821002,0.0442009822440499,0,0.0386036960985626,0.0315825846579129,0.0416379310344828,0,0.0282642089093702,0.0515267560213645,0,0.0968159461558374,0.0471428571428571
STX7,0.110649564603436,0.0675805136567468,0.0740094786729858,0.0627118644067797,0.109090909090909,0.240854340531704,0.105070302513847,0.0373493975903614,0.0422764227642276,0.115361584523261,0.0506915422885572,0.0499824376536705,0.00465393794749403,0.039289761994711,0,0.0529774127310062,0.0474775397373877,0.0899137931034483,0,0.0382488479262673,0.0366119117202459,0,0.144965053067564,0.0185714285714286
STXBP1,0.00238879736408567,0.0244700366897676,0.0197914691943128,0.011864406779661,0,0.021891938398004,0.0326374094588837,0.00120481927710843,0.00516083421703782,0.00158912943344081,0.0127810945273632,0.00291534949069196,0,0.00566679259539101,0,0.000616016427104722,0,0,0,0.00675883256528418,0.00315428801773657,0,0.0121667098110277,0
STXBP2,0.0409861143798541,0.0199857317570322,0.0256682464454976,0,0.0294765840220386,0.218829045857352,0.107200681721346,0.0734939759036145,0.00197949805585012,0.0462690004606172,0.00591542288557214,0.0146821215314366,0.0094272076372315,0.0366452587835285,0,0.0273100616016427,0.039875604699378,0.0278448275862069,0,0,0.0387282071954046,0,0.0851669686771939,0
STXBP3,0.0285125911979289,0.0531084386465552,0.070218009478673,0.00621468926553672,0.0410468319559229,0.178736126645444,0.118704729441841,0.0253012048192771,0.0217744786143514,0.0504145555043759,0.0372587064676617,0.0269757639620653,0.00704057279236277,0.0374008311295807,0,0.0283367556468173,0.0308914996544575,0.0812931034482759,0,0.0351766513056836,0.0297591454197319,0,0.0981102769867978,0.104285714285714
SUCLA2,0.0369851729818781,0.0536180187525479,0.0745781990521327,0.0401129943502825,0.0239669421487603,0.233025036565431,0.113165743502343,0.00120481927710843,0.0267232237539767,0.0227775218793183,0.0388507462686567,0.0201264488935722,0.0380668257756563,0.0430676237249717,0,0.0262833675564682,0.0409122322045612,0.0226724137931034,0,0.0336405529953917,0.0296583694447244,0,0.12451462593839,0.104285714285714
SUCLG1,0.0334549305718993,0.0639115368935997,0.089175355450237,0.0231638418079096,0.034435261707989,0.32972984599501,0.211163187047294,0.0253012048192771,0.0288441145281018,0.0342929525564256,0.035865671641791,0.0238145416227608,0.0213603818615752,0.0351341140914243,0,0.0427104722792608,0.0460953697304768,0.0468103448275862,0,0.0274961597542243,0.0347979441701098,0,0.202692208128398,0.161428571428571
