,Acinar A,Acinar B,Active stellate,Alpha cells,Beta cells,Delta cells,Ductal,Epsilon cells,Gamma cells,Macrophage,Quiescent stellate
TNFSF11,0,0,0,0.0146963562753036,0.0110077519379845,0,0.00425421883505716,0.235,0.0378378378378378,0.000450928381962864,0
TNFSF12,0.00907208362094468,0.0164185786233912,0.0313032581453634,0.00659919028340081,0.0158527131782946,0.00392523364485981,0.0212656505171475,0,0.0108108108108108,0.0283023872679045,0.027143386439422
TNFSF13,0.0160076258094205,0.024252937884723,0.0087468671679198,0.0227935222672065,0.0187596899224806,0.0319626168224299,0.0373244420250408,0,0.0378378378378378,0.0760477453580902,0.0126935902185995
TNFSF13B,0.00295828813726457,0.00494683827644096,0.0074937343358396,0.00659919028340081,0,0,0.00779259662493195,0,0.0108108108108108,0.0110610079575597,0
TNFSF14,0.00519343917430891,0.00886401790710688,0.0112531328320802,0.00659919028340081,0.0129457364341085,0,0.0156859009254219,0.485,0,0.00442970822281167,0.00898851426454242
TNFSF15,0,0,0,0,0,0.0132710280373832,0,0,0,0.00708222811671087,0
TNFSF18,0.00167636327778326,0.00130945719082261,0.0112531328320802,0,0.00713178294573643,0,0.000307566684812193,0,0,0.00310344827586207,0.000837347165616896
TNFSF4,0.00312263747822371,0.00354784555120313,0.0062406015037594,0.0106477732793522,0,0.0319626168224299,0.00588731627653783,0,0.0108108108108108,0.00840848806366048,0.00528343831048537
TNFSF8,0.00223515103704434,0.00494683827644096,0.003734335839599,0.00862348178137652,0.0119767441860465,0.00392523364485981,0.00534295046271094,0,0,0.000450928381962864,0.00268988514264542
TNFSF9,0.00141340433224863,0.00606603245663123,0.0187719298245614,0.0045748987854251,0.00422480620155039,0,0.00847305389221557,0,0,0.00708222811671087,0.0075064838829196
TNIK,0.0160404956776123,0.0239731393396754,0.022531328320802,0.0632793522267207,0.0730232558139535,0.0786915887850467,0.0599156232988568,0,0,0.0123872679045093,0.0115820674323824
TNIP1,0.050619597015416,0.0776944599888081,0.0501002506265664,0.0430364372469636,0.0216666666666667,0.0319626168224299,0.0435846488840501,0.235,0.0918918918918919,0.0481962864721485,0.0527084105224157
TNIP2,0.0251454491667488,0.0432792389479575,0.028796992481203,0.0389878542510121,0.0216666666666667,0.0132710280373832,0.026437125748503,0.235,0,0.0349336870026525,0.0319599851796962
TNIP3,0.00174210301416691,0.0055064353665361,0.0087468671679198,0.0045748987854251,0.00906976744186046,0.00392523364485981,0.00792868807838868,0,0.0378378378378378,0.00177718832891247,0.00231937754723972
TNK1,0.0134766459586497,0.0152993844432009,0.0112531328320802,0.0187449392712551,0.00616279069767442,0,0.0211295590636908,0,0.0378378378378378,0.00442970822281167,0.0149166357910337
TNK2,0.0122275909673602,0.0169781757134863,0,0.0227935222672065,0.0788372093023256,0.0319626168224299,0.0129640718562874,0.485,0.0378378378378378,0.0229973474801061,0.0238088180807707
TNKS,0.00709989152943497,0.0046670397313934,0.0024812030075188,0.0106477732793522,0.0206976744186047,0.0226168224299065,0.00969787697332608,0,0.0108108108108108,0.00177718832891247,0.00306039273805113
TNKS1BP1,0.0387535745981659,0.0511135982092893,0.0551127819548872,0.0389878542510121,0.043953488372093,0,0.104961894393032,0.235,0.0378378378378378,0.0455437665782493,0.0590070396443127
TNMD,9.86096045754864e-05,0.000190263010632345,0,0,0.00228682170542636,0.00392523364485981,0.00221284703320631,0,0.0108108108108108,0,0.0012078547610226
TNN,0.00348420602833383,0.00242865137101287,0.0062406015037594,0.0106477732793522,0.0129457364341085,0.00392523364485981,0.0107866086009799,0,0,0.00575596816976127,0.00491293071507966
TNNC1,0.00972948098478125,0.0111024062674874,0.0062406015037594,0.0207692307692308,0.0206976744186047,0,0.0205851932498639,0,0.0108108108108108,0.00575596816976127,0.0189922193404965
TNNC2,0.013608125431417,0.00634583100167879,0.0062406015037594,0.00862348178137652,0.00713178294573643,0,0.00493467610234077,0,0,0.00575596816976127,0.000837347165616896
TNNI1,0.0020708016960852,0.00270844991606044,0.0024812030075188,0.00255060728744939,0.0051937984496124,0,0.00479858464888405,0,0,0,0
TNNI2,0.00259671958715446,0,0,0.0045748987854251,0,0,0.00520685900925422,0,0.0108108108108108,0.0110610079575597,0
TNNI3,0,0,0,0.0389878542510121,0.0701162790697674,0.0319626168224299,0.00017147523135547,0,0.0378378378378378,0,0
TNNI3K,0,0,0,0,0,0,0.00126020685900925,0,0.0108108108108108,0.000450928381962864,0.00157836235642831
TNNT1,0,0,0,0,0,0.0132710280373832,0.00194066412629287,0,0,0.00708222811671087,0
TNNT2,0,0,0,0,0,0,0,0,0.0378378378378378,0.000450928381962864,0
TNNT3,0.000657397363836571,0.00438724118634583,0.01,0.0167206477732793,0.00810077519379845,0.00392523364485981,0.00248502994011976,0,0,0.00177718832891247,0.0101000370507595
TNP1,0,0.00158925573587017,0,0.000526315789473684,0,0,0.00017147523135547,0,0.0378378378378378,0,0
TNP2,0.000854616572987544,0,0,0.000526315789473684,0,0.00392523364485981,0.00493467610234077,0,0,0.000450928381962864,0.0012078547610226
TNPO2,0.0108470565033034,0.0200559597090095,0.022531328320802,0.0248178137651822,0.0177906976744186,0.0132710280373832,0.0208573761567774,0,0,0.0150397877984085,0.0104705446461652
TNPO3,0.00604805574729645,0.0055064353665361,0.0125062656641604,0.00255060728744939,0.00713178294573643,0,0.0128279804028307,0.235,0,0.0137135278514589,0.0071359762875139
TNR,0,0.00130945719082261,0,0.0045748987854251,0.00810077519379845,0.00392523364485981,0,0,0,0,0
TNRC18,0.0210695855109621,0.0200559597090095,0.0137593984962406,0.0511336032388664,0.040077519379845,0.0506542056074766,0.0479395753946652,0.485,0.0378378378378378,0.0415649867374005,0.0212152649129307
TNRC6A,0.0173552904052855,0.0276105204252938,0.0425814536340852,0.0268421052631579,0.0255426356589147,0,0.0310642351660316,0,0.0108108108108108,0.0110610079575597,0.0101000370507595
TNRC6B,0.0288597442724255,0.0354448796866256,0.0325563909774436,0.0389878542510121,0.0536434108527132,0.0693457943925234,0.040182362547632,0,0.0108108108108108,0.0521750663129973,0.0312189699888848
TNRC6C,0,0.0021488528259653,0.0125062656641604,0.00255060728744939,0.00131782945736434,0,0,0,0,0,0
TNS1,0.0223515103704434,0.0245327364297706,0.028796992481203,0.0288663967611336,0.0352325581395349,0.0132710280373832,0.0390936309199782,0,0,0.0309549071618037,0.0352945535383475
TNS2,0.00818459717976531,0.011382204812535,0.0801754385964912,0.0491093117408907,0.044922480620155,0.0132710280373832,0.0223543821448013,0,0.0378378378378378,0.00575596816976127,0.0690107447202668
TNS3,0.0659698254609999,0.1188248461108,0.0325563909774436,0.107813765182186,0.115658914728682,0.125420560747664,0.078015786608601,0.235,0.118918918918919,0.0946153846153846,0.0501148573545758
TNS4,0.0122275909673602,0.0116620033575825,0.0062406015037594,0.0167206477732793,0.0110077519379845,0,0.0128279804028307,0.485,0.0108108108108108,0.00973474801061008,0.00676546869210819
TNXB,0.00762580942050423,0.00746502518186905,0.0739097744360902,0.00255060728744939,0.00906976744186046,0.00392523364485981,0.0121475231355471,0,0.0648648648648649,0.00575596816976127,0.0519673953316043
TOB1,0.137494658646419,0.106513710128707,0.0300501253132832,0.0531578947368421,0.040077519379845,0,0.0605960805661405,0.235,0.0108108108108108,0.0428912466843501,0.0515968877361986
TOB2,0.011701673076291,0.0147397873531058,0.0212781954887218,0,0.0177906976744186,0.0413084112149533,0.0321529667936854,0,0,0.0176923076923077,0.0075064838829196
TOE1,0.0100581796666995,0.0155791829882485,0.0087468671679198,0.0106477732793522,0.0197286821705426,0.0132710280373832,0.0165024496461622,0,0.0108108108108108,0.0256498673740053,0.0075064838829196
TOGARAM1,0.0118660224172501,0.0119418019026301,0.0175187969924812,0.032914979757085,0.043953488372093,0,0.0282063146434404,0,0.0108108108108108,0.0203448275862069,0.0115820674323824
TOGARAM2,0.00397725405121126,0.00578623391158366,0.0087468671679198,0.0389878542510121,0.00713178294573643,0,0.00724823081110506,0,0.0108108108108108,0.00840848806366048,0.00157836235642831
TOLLIP,0.0323110804325675,0.0416004476776721,0.0087468671679198,0.0855465587044534,0.0487984496124031,0.06,0.042632008709853,0,0.0648648648648649,0.0150397877984085,0.0267728788440163
TOM1,0.0276764290175196,0.0309681029658646,0.022531328320802,0.0430364372469636,0.042984496124031,0.0319626168224299,0.0329695155144257,0.235,0.0648648648648649,0.0442175066312997,0.0330715079659133
TOM1L1,0.0360911152746278,0.0332064913262451,0.0200250626566416,0.0572064777327935,0.0381395348837209,0.134766355140187,0.0558328796951551,0,0,0.0349336870026525,0.00861800666913672
TOM1L2,0.0101239194030832,0.0186569669837717,0.0062406015037594,0.0430364372469636,0.0332945736434109,0.0319626168224299,0.0233070223189984,0.235,0,0.00708222811671087,0.0112115598369767
TOMM20,0.0659040857246162,0.0771348628987129,0.0488471177944862,0.0673279352226721,0.040077519379845,0.06,0.0464425694066413,0,0,0.0309549071618037,0.0438162282326788
TOMM20L,0.00608092561548828,0.0046670397313934,0.0074937343358396,0,0,0.00392523364485981,0.00656777354382145,0,0,0.00442970822281167,0.00306039273805113
TOMM22,0.0230417776024718,0.0245327364297706,0.0187719298245614,0.0369635627530364,0.0197286821705426,0.0132710280373832,0.0257566684812194,0,0.0108108108108108,0.0203448275862069,0.020844757317525
TOMM34,0.0106827071623443,0.0130609960828204,0.0049874686716792,0.0207692307692308,0.0119767441860465,0.0132710280373832,0.00888132825258574,0,0,0.00973474801061008,0.0071359762875139
TOMM40,0.0210367156427703,0.0284499160604365,0.0187719298245614,0.047085020242915,0.0245736434108527,0.0132710280373832,0.0341943385955362,0,0,0.0283023872679045,0.0152871433864394
TOMM40L,0.0137067350359925,0.02229434806939,0.01,0.0146963562753036,0.0391085271317829,0.0319626168224299,0.0177272727272727,0,0,0.0150397877984085,0.0138051130048166
TOMM5,0.0249810998257897,0.0270509233351987,0.016265664160401,0.0167206477732793,0.0119767441860465,0.0413084112149533,0.0212656505171475,0.485,0.0108108108108108,0.0123872679045093,0.0204742497221193
TOMM6,0.0365184235611215,0.0427196418578623,0.0375689223057644,0.0673279352226721,0.0226356589147287,0.0506542056074766,0.0478034839412085,0,0.0108108108108108,0.0442175066312997,0.0315894775842905
TOMM7,0.176839890872038,0.170867375489647,0.121528822055138,0.138178137651822,0.101124031007752,0.0319626168224299,0.114488296135003,0,0.172972972972973,0.172864721485411,0.153856984068173
TOMM70,0.0119975018900174,0.00998321208729715,0.0074937343358396,0.0126720647773279,0.0051937984496124,0.0132710280373832,0.0129640718562874,0,0,0.00973474801061008,0.00639496109670248
TOMT,0.00608092561548828,0.00662562954672636,0.0074937343358396,0.0106477732793522,0.00616279069767442,0.0319626168224299,0.0211295590636908,0,0.0378378378378378,0.00442970822281167,0.00417191552426825
TONSL,0.00318837721460737,0.0122216004476777,0.0087468671679198,0.00659919028340081,0.00810077519379845,0.0226168224299065,0.0098339684267828,0,0,0.0123872679045093,0.00639496109670248
TOP1,0.0198534003878644,0.030688304420817,0.0137593984962406,0.0227935222672065,0.0226356589147287,0.0319626168224299,0.0268454001088732,0,0.0648648648648649,0.0322811671087533,0.0245498332715821
TOP1MT,0.00834894652072445,0.0169781757134863,0.003734335839599,0.00255060728744939,0.00131782945736434,0,0.00615949918345128,0,0,0.00575596816976127,0.00639496109670248
TOP2A,0.00463465141504783,0.0021488528259653,0.0137593984962406,0.0126720647773279,0.0139147286821705,0.0506542056074766,0.00956178551986935,0,0.0648648648648649,0.0137135278514589,0.00380140792886254
TOP2B,0.0113401045261808,0.0217347509792949,0.016265664160401,0.0410121457489879,0.00713178294573643,0,0.0170468154599891,0,0.0378378378378378,0.0150397877984085,0.0115820674323824
TOP3A,0.0118988922854419,0.0130609960828204,0.022531328320802,0.0167206477732793,0.0245736434108527,0.0226168224299065,0.0156859009254219,0,0.0378378378378378,0.0229973474801061,0.00972952945535383
TOP3B,0.0126220293856622,0.0161387800783436,0.01,0.0288663967611336,0.0158527131782946,0.00392523364485981,0.0265732172019597,0,0.0378378378378378,0.0216710875331565,0.0130640978140052
TOPAZ1,0.00871051507083457,0.00914381645215445,0,0.00659919028340081,0.0051937984496124,0.00392523364485981,0.0045264017419706,0,0,0.00575596816976127,0.00565394590589107
TOPORS,0.00818459717976531,0.00998321208729715,0.0062406015037594,0.00255060728744939,0.0236046511627907,0.0132710280373832,0.0135084376701143,0,0,0.00442970822281167,0.00528343831048537
TOR1A,0.0111100154488381,0.0144599888080582,0.0087468671679198,0.0187449392712551,0.0187596899224806,0.00392523364485981,0.0125557974959173,0,0.0648648648648649,0.0309549071618037,0.0071359762875139
TOR1AIP2,0.0301416691319068,0.0365640738668159,0.0275438596491228,0.0389878542510121,0.0381395348837209,0.00392523364485981,0.0393658138268917,0,0,0.0322811671087533,0.0156576509818451
TOR1B,0.0449002399500378,0.0536317851147174,0.0325563909774436,0.0531578947368421,0.0332945736434109,0.0693457943925234,0.0430402830702232,0,0.0918918918918919,0.0349336870026525,0.0360355687291589
TOR2A,0.0208723663018111,0.0264913262451035,0.0200250626566416,0.0389878542510121,0.0197286821705426,0.00392523364485981,0.0358274360370169,0,0.0378378378378378,0.0243236074270557,0.0204742497221193
TOR3A,0.00424021299674588,0.0119418019026301,0,0.0207692307692308,0.00131782945736434,0.0132710280373832,0.0109227000544366,0,0,0.0163660477453581,0.00380140792886254
TOR4A,0.000624527495644744,0.0046670397313934,0.0024812030075188,0.0045748987854251,0,0.0413084112149533,0.0143249863908547,0,0,0.00177718832891247,0.0101000370507595
TOX,0,0.0038276440962507,0,0.0045748987854251,0.0158527131782946,0.0319626168224299,0.00411812738160044,0,0.0378378378378378,0.00708222811671087,0.00157836235642831
TOX3,0.00562074746080268,0.00662562954672636,0.0150125313283208,0.00255060728744939,0.0245736434108527,0.0226168224299065,0.00289330430048993,0,0.0648648648648649,0.00973474801061008,0.00417191552426825
TP53,0.0422377806264997,0.0323670956911024,0.0212781954887218,0.0126720647773279,0.00713178294573643,0.0132710280373832,0.0160941752857921,0,0.0378378378378378,0.0163660477453581,0.0156576509818451
TP53AIP1,0.00844755612529994,0.00830442081701175,0,0.0126720647773279,0.0265116279069767,0.00392523364485981,0.0165024496461622,0,0,0.00708222811671087,0.0156576509818451
TP53BP1,0.0364526838247379,0.0427196418578623,0.0450877192982456,0.0713765182186235,0.0720542635658915,0.0880373831775701,0.0663119216113228,0,0.0378378378378378,0.0428912466843501,0.0378881067061875
TP53I11,0.0285310455905072,0.028729714605484,0.022531328320802,0.0227935222672065,0.00810077519379845,0.0693457943925234,0.0267093086554164,0,0.0108108108108108,0.0322811671087533,0.0378881067061875
TP53I13,0.033165697005555,0.0457974258533856,0.0375689223057644,0.0936437246963563,0.0478294573643411,0.0413084112149533,0.0393658138268917,0,0.0918918918918919,0.0322811671087533,0.0278844016302334
TP53I3,0.0350064096242974,0.0564297705651931,0.0363157894736842,0.032914979757085,0.0284496124031008,0.0226168224299065,0.0521584104518236,0,0.0108108108108108,0.0402387267904509,0.0278844016302334
TP53INP1,0.0285967853268908,0.0418802462227196,0.0049874686716792,0.0146963562753036,0.0100387596899225,0.0132710280373832,0.021537833424061,0,0.0378378378378378,0.0150397877984085,0.0115820674323824
TP53INP2,0.0592315024816751,0.024252937884723,0.0175187969924812,0.0268421052631579,0.0294186046511628,0,0.0314725095264017,0,0,0.0163660477453581,0.0352945535383475
TP53RK,0.00374716497386846,0.00774482372691662,0.01,0.0106477732793522,0,0.0132710280373832,0.00493467610234077,0,0.0918918918918919,0.0110610079575597,0.0078769914783253
TP53TG3E,0.0121618512309766,0.0186569669837717,0.0087468671679198,0.00659919028340081,0.0236046511627907,0.0132710280373832,0.0124197060424605,0,0,0.00973474801061008,0.0119525750277881
TP53TG5,0.0333300463465142,0.0130609960828204,0.0074937343358396,0.0106477732793522,0.00713178294573643,0,0.0116031573217202,0,0.0108108108108108,0.0110610079575597,0.0182512041496851
TP63,0.00144627420044046,0.00410744264129827,0,0.0106477732793522,0,0,0.0106505171475231,0.235,0.0378378378378378,0.00310344827586207,0.000466839570211189
TP73,0.00972948098478125,0.00746502518186905,0,0.00255060728744939,0.0139147286821705,0.00392523364485981,0.00656777354382145,0,0,0,0.010841052241571
TPBG,0.00726424087039411,0.00802462227196418,0.0400751879699248,0.0268421052631579,0.00810077519379845,0,0.0148693522046815,0,0,0.0137135278514589,0.0178806965542794
TPBGL,0.0115373237353318,0.0127811975377728,0.0087468671679198,0.0227935222672065,0.0206976744186047,0,0.0169107240065324,0,0,0.0190185676392573,0.00676546869210819
TPCN1,0.0354337179107912,0.0329266927811975,0.047593984962406,0.032914979757085,0.0303875968992248,0,0.0228987479586282,0,0.0648648648648649,0.0508488063660477,0.0152871433864394
TPCN2,0.000624527495644744,0.00158925573587017,0.0062406015037594,0.0045748987854251,0,0,0.00779259662493195,0.485,0,0.00840848806366048,0.00343090033345684
TPD52,0.0474640896690004,0.0438388360380526,0.01,0.0653036437246964,0.0613953488372093,0.0973831775700935,0.0326973326075123,0.235,0.0378378378378378,0.00575596816976127,0.0126935902185995
TPD52L1,0.0472340005916576,0.0362842753217683,0.016265664160401,0.0389878542510121,0.00616279069767442,0.0226168224299065,0.0263010342950463,0,0.0378378378378378,0.0349336870026525,0.0226972952945535
TPD52L2,0.0181770371100812,0.0446782316731953,0.0363157894736842,0.0369635627530364,0.0284496124031008,0,0.0309281437125749,0.235,0,0.0415649867374005,0.0304779547980734
