,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
CALM3,0.20851968497714,0.121187395976096,0.33713001242958,0.245732954285937,0.333003109451441,0.23053328369891,0.142542851613059,0.0751190261171116,0.169333274506186,0.153791861146657,0.181427627230668,0.076598139644413,0.301340509055404,0.298110684161159,0.33118860721157
CAMP,0.0222444390878089,0.0161578778762384,0.00979739052079696,0.012066175350783,0.0352072169264124,0.0196156195712349,0.0232599281471894,0.0379193006538309,0.00624837891100255,0.00651181916659762,0.00749063670411985,0.0177167078770752,0.0161056802183532,0.00757294320239763,0.00895453193787011
CASP3,0.0684941575351398,0.0330907413607471,0.0955627132136935,0.0439176466006262,0.0677662767182687,0.0455496057881374,0.0277416564855024,0.0225452443738034,0.0470450054415111,0.119887132559403,0.0794227803480943,0.0246070881902743,0.0744273805533569,0.0889909413557175,0.0634763583587593
CASP8,0.12187654360016,0.0756974870474433,0.0806227976566945,0.0357236859896562,0.110487182103889,0.0952412996582861,0.0871532859959598,0.0704519018892461,0.184625658797199,0.0985764218136736,0.0431813174708086,0.0670231955728247,0.30731318200575,0.281299407063991,0.266691054530496
CAV1,0.0572320507703676,0.067276819801093,0.872971890590393,0.261120292859013,0.159151659172465,0.0719369833724682,0.125535267149718,0.093101181230358,0.0809321161461801,0.0896265063568489,0.0949548358669311,0.0505578711880372,0.068340819005962,0.0899546015579936,0.0818976052649602
CCL11,0.0159376592995365,0.00750838815036768,0.0113053012524816,0.0301356654469815,0.0203601590339665,0.0134494969742092,0.0095849109097727,0.0117010439619983,0.00665482101840488,0.0208841589718568,0.0306234853491959,0.00286212174732133,0.00875590947093598,0.022994823898966,0.0215566114895585
CCL13,0.0196166141760287,0.0137323595933222,0.0195176150835029,0.0167101572272073,0.0741609583691729,0.0273232728175171,0.0364752809396509,0.012524654119857,0.0132595052636927,0.0168610699391473,0.0105750165234633,0.0313184975862475,0.0147236103298783,0.014220214310958,0.0204507694277219
CCL15,0.0226949233583998,0.0211004434338787,0.0424378582051101,0.0268143210769183,0.0490095991036116,0.0376605959948838,0.0436000798364562,0.0442336451974136,0.0328195316824297,0.0164529304720609,0.019773077770434,0.0193274461321088,0.0505813088493303,0.0497503018314664,0.0353592696563758
CCL18,0.041164778452626,0.0243954871389723,0.0289826547531544,0.0229177031446088,0.222465338884388,0.0489953801805929,0.109332095465047,0.0276241736805982,0.0415072317281544,0.0260442079485928,0.00903282661379159,0.0966428823737195,0.0370257521541649,0.0533856802480249,0.0343417119808175
CCL19,0.145151564247355,0.118670348701372,0.12184675719829,0.064007969466767,0.0395758608265351,0.0276859859114598,0.0176290386964884,0.0115637756023552,0.0939382635830546,0.057529252552406,0.0764485569508702,0.230423643000118,0.194163600168991,0.0796215938558432,0.128008097076325
CCL2,0.138544461612022,0.0782602988180717,0.156482306773755,0.202051498499644,0.40775282256133,0.100319282973484,0.167824396085594,0.0671574612578116,0.0868763319669391,0.0728053297490709,0.0941837409120952,0.0970008242081714,0.177659135306156,0.118852494976427,0.132954907737801
CCL20,0.0145862064877638,0.0190410411181952,0.0254332648770351,0.0340986610980117,0.074944465155608,0.0264164900826604,0.0439448281701726,0.0775898565906874,0.027993031657027,0.0161614022812848,0,0.0129739785705875,0.111988953178401,0.0190846755518138,0.114172716180784
CCL21,0.0903426446587977,0.145991752756107,0.646994068477462,0.0955373858591133,0.104788950929816,0.0868082202241185,0.0678473793078421,0.068941949933172,0.153177200736944,0.0877607259358822,0.0608063450099141,0.129931472977746,0.195112023417101,0.0910204453511108,0.149699329969576
CCL23,0.00527619822888553,0.00810332659712069,0.0119084655451555,0,0.011749498593145,0.0161698451787794,0.017284290362772,0.0101910920059242,0.0139199736882215,0,0,0.00483080183680678,0.010678916389874,0.0231037856573395,0.00560103885490418
CCL26,0.00377458399358258,0.0181257512001137,0.0148082938753184,0.0193652659760365,0.0185873760020327,0.0208851154000344,0.0225704314797566,0.0165054365495069,0.0126498421025892,0.00511248385087259,0,0.0123475803602967,0.0162316298653588,0.0162681041254521,0.0077988302863482
CCL28,0.00933055666420349,0.00984237744147564,0.00469369265971034,0.00410084910429544,0.0145669573403256,0.0148096710764943,0.00866558201986234,0.00662211465520355,0.0131578947368421,0.00861082214018517,0.00677461996034369,0.00867867655716473,0.013868579280212,0.0179309750257931,0.0215233931386148
CCL3,0.0838106227352299,0.0437081044104931,0.0658684711128259,0.0339708225286236,0.186210343039348,0.0473631712578508,0.42305307914696,0.375599465375862,0.119848947929953,0.0435067465760781,0.0710508922670192,0.0193274461321088,0.0534926043628283,0.118494000382243,0.0217976832805505
CCL3L3,0.0657161711998293,0.0388113033487568,0.0269875728620024,0.0260989167751505,0.154743444222523,0.0396555180115686,0.197587668896442,0.504494455080736,0.096986579388572,0.0302713667148455,0.039546155540868,0.0315869539620864,0.0537327877234969,0.108285396282074,0.0356347745608827
CCL4,0.0868138512058357,0.040733412176728,0.0203063683893071,0.0214819776730197,0.203154666572252,0.0800980279861787,0.543829912058934,0.348557598526171,0.343544522791509,0.074496193255572,0.0407027979731218,0.0288129047450842,0.0964549021311516,0.680447238739189,0.0474049795164792
CCL4L2,0.0689446418057306,0.0348755567010061,0.0274747440214697,0.0239232026615266,0.126996224088772,0.049811484641964,0.227580773929768,0.344165011017592,0.207945274709407,0.0330700373462956,0.0397664683851068,0.03319769221712,0.0744589375229453,0.388150280469256,0.0395999305370271
CCL5,0.310028807283619,0.0812807555477408,0.0946579667746827,0.099360250770622,0.275846685091503,0.129608365309356,0.130131911599269,0.0262514900841672,1.07295568978841,0.136387628157327,0.158955717118308,0.0759717414341222,0.503890369160633,2.84088427191895,0.145014793997818
CCL7,0,0,0.00170106982298227,0,0.0120423243618127,0.00465370444609892,0.000621454233146641,0.00785752989199148,0,0,0,0,0.00738634172103691,0,0.00203150393799225
CCL8,0.0491233338997317,0,0.0146691021154706,0.0162455131961622,0.0607938577399932,0.00583252200141267,0.00901033035357873,0.00538669941841563,0.00213315257355399,0.0100101574559102,0.0402070940735845,0.00357800541622513,0.0418881544242766,0.0259191309027283,0.0223851503802158
CCND1,0.103782092064759,0.0975271515936884,0.322097302366016,0.175488118841218,0.183614482171159,0.0948785865643434,0.0714097787562448,0.0479398909077773,0.0628454423667766,0.0851661250379754,0.0609165014320335,0.0467099964676793,0.115395003692084,0.0903233614474097,0.0923830147841162
CCR1,0.102280477829456,0.0887861328760095,0.0294002300326979,0.0439004375624394,0.260097407263162,0.0451868926941947,0.171616627756475,0.16132355597298,0.0690944897680874,0.0306503533628544,0.0409781890284204,0.0708710702931826,0.14276533768606,0.114193616402007,0.132151350738979
CCR10,0.0317796894819826,0.0190868056140993,0.031093729777513,0.0223498048844426,0.019125542279584,0.0250563159803753,0.0191229481425928,0.0193880721020121,0.0191529158210264,0.0353439572343488,0.0452742894910773,0.0215645825974332,0.0355445362799213,0.0279126154749137,0.0293377570005581
CCR2,0.0571569700586025,0.0296126396720372,0.00480968579291685,0.00366078941351727,0.040462252342502,0.0180740889219785,0.0732484365360655,0.018015388505581,0.0315494000967974,0.0320205358595018,0.0944591319673937,0.0297077593312139,0.0983010174997858,0.0478660022588046,0.0675729889094765
CCR5,0.0891413532705553,0.0386282453651405,0.010794931466373,0.0156087787832485,0.0679087324976205,0.0278673424584312,0.0434851637252174,0.0202116822598707,0.113091847894389,0.070735479594561,0.159781890284204,0.0212961262215943,0.147686159740727,0.352516489087607,0.137531337749189
CCR7,0.0837355420234647,0.0941863433926907,0.0420898788054905,0.0330292422963999,0.0312738545743092,0.0331266823206002,0.0248687537045325,0.00689665137448976,0.041608842255005,0.028318127836646,0.0440625688477638,0.0850992582126457,0.105972287588674,0.0577909658364133,0.0660655056338436
CCRL2,0.0400385677761488,0.0399096512504546,0.0484463025052075,0.0179172483343139,0.0976503335422962,0.0399275528320257,0.0616419093009472,0.167363363797276,0.0348517422194413,0.0177939601496307,0.0116765807446574,0.0347189450135406,0.056594071948957,0.0592157025716217,0.0545837690742335
CD14,0.264980380224531,0.258801235159658,0.0799268388574554,0.103404374744533,1.05733534798573,0.0966014737605712,0.717008491695799,0.293375717949644,0.0718379739930531,0.0745253460746496,0.0748512888301388,0.213242434946426,0.146267981592477,0.0775560855088255,0.0972189804780959
CD163,0.258298196877433,0.520345329251461,0.0486086928916966,0.068197141048253,1.33414275568626,0.0572471030677892,0.884671097993202,0.0228197810930896,0.0579681370779486,0.100092368405709,0.0322207534699273,0.348007535617567,0.128697959079832,0.0575250933471941,0.0586880774783713
CD164,0.0916190167588052,0.0623800187393567,0.168823976146928,0.159092822317198,0.309331707449146,0.124802416814615,0.102896793235675,0.0512343315392118,0.0593906844538568,0.09131736986335,0.0644415069398546,0.0375824796891558,0.195574182593341,0.15613617380997,0.178603230693005
CD19,0.152434393288575,0.0211462079297828,0.0296554149257522,0.0199847913507633,0.0431451695202947,0.029590229654659,0.0231450120359506,0.0218589025755879,0.0172223158108654,0.0285805032083445,0.0649372108393919,0.0218330389732721,0.0466487881373779,0.0280386155775163,0.0331157788612667
CD2,0.189824587747618,0.0669107038338604,0.0408139543402188,0.0425458404137312,0.104788950929816,0.0736598705686959,0.055551355405291,0.00538669941841563,0.39175871778211,0.111199592474276,0.121392377175589,0.073018721299894,0.708002411195506,0.659739552803881,0.704005804354661
CD209,0.0455194597350046,0.0542339384684309,0.030026592952013,0.0251130847304463,0.140410809977736,0.0333987171410572,0.0947377493377203,0.0333894447856085,0.0283994737644294,0.034148691652167,0.0332672394800617,0.0648755445661133,0.0420553132082839,0.0393783311296466,0.0371064723910186
CD24,0.162269966529809,0.0431131659637401,0.111314580703138,0.12038969543496,0.149472580386505,0.0864455071301758,0.0589988387424548,0.0876104468446339,0.0502965423007297,0.050007825230384,0.0877395902181097,0.0306920993759567,0.114281304033886,0.109653336967262,0.0808118936689025
CD27,0.275266437736356,0.0350586146846224,0.0338775649744693,0.0277264001008217,0.0515025752422685,0.060058129545845,0.0406122609442475,0.0449199869956291,0.12548833217016,0.258596245730646,0.236726151134611,0.0443833745437419,0.178710391080644,0.210811643318507,0.333443986575371
CD274,0.0626378620174582,0.0814638135313571,0.0425538513383166,0.0343740057090014,0.0952602421331712,0.164972891968768,0.0579645937413057,0.0736090741610375,0.0505505686178562,0.0326327450601315,0.0214254241022252,0.058432591545979,0.0669376479236591,0.0718456007378871,0.0919768740561548
CD276,0.0696954489233821,0.0563848697759226,0.336178868737287,0.256628733892243,0.176048497445585,0.0927023080006872,0.0711799465337672,0.0225452443738034,0.0417104527818556,0.051115632355333,0.0562348534919586,0.0379404215236077,0.0711569850232277,0.0603182648910594,0.0915822869488948
CD28,0.0862132055117146,0.0250361900816294,0.0245517170646656,0.0177795760288191,0.0596383830852506,0.0278673424584312,0.033602378158681,0.0089556767691363,0.0763596424379039,0.0627476071672973,0.119134170522141,0.0459941127987755,0.248610037939834,0.134814767982399,0.361500484049837
CD300A,0.0516009973879816,0.104025710012067,0.0208167381754158,0.0137551195271215,0.203336693401423,0.0872616115915469,0.129557331043075,0.151440234078676,0.0597463212978338,0.0194848236561318,0.00969376514650804,0.0650545154833392,0.0470902788231019,0.0470657782562167,0.0149936274295698
CD33,0.0127091886936351,0.0436165754186849,0,0,0.076503564518514,0.0782844625164653,0.0562408520727238,0.0103283603655673,0.00259039994438161,0,0,0.00554668550571059,0.00841702043742836,0.00505340729651088,0.00618827353419177
CD34,0.0473213968173681,0.031305926020488,1.18323032329118,0.0577242120945379,0.056836752757998,0.0442801099593379,0.0415315898341579,0.0370956904959722,0.0290599421889581,0.0393961990861358,0.0437320995814056,0.0225489226421759,0.0428922647229858,0.0399351765233044,0.0256821408645835
CD36,0.00369950328181743,0.0150595299745405,0.154116046856342,0.00681741870379195,0.0415939843673526,0.00655794818929805,0.0780749132080949,0.0148582162337897,0.00579113154017493,0.00470434438378612,0,0.0291708465795361,0.0183721666218787,0.00620049188424463,0.00508019617571039
CD37,0.520630203784858,0.210062047021815,0.0414635158861753,0.0467497625993773,0.371561140396002,0.304798789683676,0.247231428951602,0.0848650796517718,0.201188174673844,0.124901417440751,0.122383784974664,0.173242434946426,0.3339474782586,0.268350474007326,0.229923330744952
CD38,0.188848538494671,0.0535474710298698,0.0218606763742744,0.0171035066714783,0.0659539226365149,0.202513697191837,0.0467028148399037,0.0137600693566449,0.0806780898290537,0.256205714566283,0.35999118748623,0.0415198398681267,0.0788845232920263,0.107280999739594,0.0714677353202074
CD3D,0.0620372163233371,0.020642798474838,0.0230438063329809,0.0210370011141882,0.0434379952889624,0.035937708798656,0.0183185353639212,0.00881840840949319,0.0815925845707089,0.0451684572635016,0.0445031945362415,0.033287177675733,0.292627974014426,0.323462515426863,0.252732982948257
CD3E,0.449829092590324,0.204890658984654,0.22691333725675,0.159169033772026,0.23369560282329,0.222009525991257,0.183797735547787,0.11176967814182,0.376161501910545,0.247751397033777,0.668484247631637,0.22326480631108,0.715154245891202,0.742664056053771,0.636915886123402
CD3G,0.0551297908409435,0.0211004434338787,0.0185664713912094,0.0134576490098916,0.0345899085492212,0.0180740889219785,0.0185483675863988,0.0101910920059242,0.0954624214858133,0.0357520967014352,0.033762943379599,0.018432591545979,0.234639188363704,0.315066070456418,0.211061821204741
CD4,0.107385966229486,0.156563351309948,0.0601616089590654,0.0544004092904481,0.334348525145319,0.0645920432201287,0.163917248303475,0.0104656287252104,0.032870336945855,0.0470633905035459,0.0150363516192994,0.115076886847992,0.376396866721145,0.0510588268024764,0.295105023849266
CD40,0.149581326241499,0.0812349910518367,0.146669287704484,0.043381707982807,0.116565295356233,0.03040633411603,0.0502652142883064,0.00977928692699491,0.0188988895039,0.0258401382150496,0.0413637365058383,0.0471574237607441,0.055593897409924,0.0260125803208516,0.059258997534642
CD40LG,0.0122587044230442,0.00270311608043954,0.00146908355656925,0,0.00723048470370655,0.0148096710764943,0,0.00195499042733808,0.00772173155033599,0.016365472014828,0.0170742454285085,0.0126160367361356,0.145205156400877,0.0173050451260708,0.0299840112635758
CD44,0.370243538119268,0.258572412680137,0.139918487351865,0.182733123917885,0.624443891375385,0.573931905389153,0.408458733019633,0.225839685005238,0.326321538490335,0.245973075070043,0.274509803921569,0.1682312492641,0.534294427009577,0.57564157670002,0.397070142382555
CD47,0.189974749171148,0.103934181020259,0.112033738129019,0.132541734828907,0.258245482131588,0.115099841551648,0.109676843798764,0.0509597948199256,0.116851437387861,0.107963629556662,0.075181758096497,0.0790142470269634,0.255908658624033,0.244244175197122,0.147508716177604
CD48,0.22616365224195,0.106496992790888,0.0420202829255666,0.0356622251389889,0.163077107314604,0.143935532520092,0.140014697165806,0.0764917097135426,0.206370311543223,0.0969147111262501,0.102335316148931,0.0672916519486636,0.290890551903259,0.377354264283165,0.222806911115403
CD52,0.440068600060855,0.198254807078563,0.0667268202985541,0.06913626284645,0.428614680026408,0.32211833991944,0.305723729572149,0.0624903370299462,0.411420354727697,0.155715947205779,0.11566424322538,0.121072412575062,0.743777702384076,0.906127878508133,0.418265725083938
CD53,0.68445631685641,0.398611770146615,0.0811099688161619,0.0874368457411577,0.823114304101435,0.352767596357597,0.516709709806578,0.647939890907777,0.43382547589825,0.204313696608146,0.18285966071822,0.258074649711527,0.787518109568407,0.636009433283134,0.644147076768902
CD55,0.107235804805956,0.145717165780682,0.328152143919396,0.411033141372766,0.293004692293434,0.226634117939026,0.296300608450568,0.440664667846693,0.111618495255056,0.0598614780786144,0.0362414628772857,0.0910052984811021,0.150177081767074,0.166770100081222,0.117048221715087
CD58,0.0906429675058583,0.107915692163914,0.0857032968911398,0.0392957906304421,0.241989694865552,0.110475249603879,0.121283371033882,0.149793013762959,0.0900770635627325,0.0386090729710405,0.0401520158625248,0.0317659248793124,0.218538133581852,0.151355543424479,0.25581946296524
CD59,0.0874144968999569,0.0810061685723163,1.04744876155963,0.325398508920945,0.313811150288765,0.172317832121108,0.130591576044225,0.0817079073799805,0.0761564213842028,0.158631229113539,0.0882352941176471,0.0526160367361356,0.103689541068837,0.0892598446044771,0.117987046277997
CD5L,0.0183402420760212,0.0108034318554613,0.00917102760148179,0.00707555427659479,0.0186823465216006,0.0127240707863238,0.0126876459132202,0.0129364591987863,0.00792495260403715,0.00750301501523619,0.00732540207094073,0.0133319204050394,0.0116961963370862,0.00958460260887429,0.00524015058125093
