,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK-like cell,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
NELFE,0.0483296213808463,0.0252720677146312,0.0910460251046025,0.0514215080346106,0.0631653487548684,0.0677760863548298,0.0737335834896811,0.0883142857142857,0.0586205303520281,0.0398233215547703,0.0231707317073171,0.0291961414790997,0.0518001618122977,0.0365853658536585,0.0434396404109589,0.0254701834862385,0.0543296817944705
NELL2,0.0126948775055679,0,0,0.0168108776266996,0,0,0,0,0,0.00166077738515901,0,0,0,0.00406504065040651,0,0.00620412844036697,0.00790297339593114
NEO1,0.0505567928730512,0.00108827085852479,0.102761506276151,0.0118665018541409,0.0127699752153901,0.0203086078051481,0.0207592980907185,0.0174571428571429,0.0126998059687702,0.0129681978798587,0.0231707317073171,0.00604501607717042,0.0331917475728155,0.0121951219512195,0.0749036815068493,0.0144610091743119,0.0392018779342723
NES,0.0149220489977728,0,0.0190794979079498,0.019283065512979,0.0279948070341083,0.0223844450595073,0.0266085421035206,0.0371714285714286,0.0284070959992608,0.0143816254416961,0.0231707317073171,0.012475884244373,0.0950849514563107,0,0.0509310787671233,0.0206536697247706,0.02094418362024
NET1,0.0349665924276169,0,0.134560669456067,0.00321384425216317,0.0244541484716157,0.043834763354553,0.0271603575764264,0.0120285714285714,0.0161184514459946,0.00731448763250883,0.0963414634146341,0.0105466237942122,0.0356189320388349,0.0121951219512195,0.0139019691780822,0.00735091743119266,0.00894627021387585
NEU1,0.0349665924276169,0.0494558645707376,0.102761506276151,0.0489493201483313,0.0688304024548566,0.0806462773318572,0.0790310120295773,0.0937428571428571,0.077007299270073,0.0673851590106007,0.0231707317073171,0.0465594855305466,0.0457322006472492,0.0528455284552846,0.0547838184931507,0.0236353211009174,0.0731090245174752
NEU3,0.00601336302895323,0.00471584038694075,0.0157322175732218,0.0131025957972806,0.0370824973445061,0.0587807915859397,0.0517713276680278,0.0571714285714286,0.0358911577196711,0.0193286219081272,0.0231707317073171,0.0272668810289389,0.0145833333333333,0,0.0198951198630137,0.0286811926605505,0.0204225352112676
NEU4,0.00601336302895323,0.013180169286578,0.0098744769874477,0.0106304079110012,0.00934733860498052,0.0174024356490451,0.0387484825074495,0.0446,0.00724845236995288,0.0122614840989399,0,0,0.00285194174757281,0,0.00812285958904109,0.0126261467889908,0.0167709963484611
NEURL1,0.00601336302895323,0.0155985489721886,0.0232635983263598,0.0217552533992583,0.0222117313820371,0.0276432327705508,0.0279328992384946,0.0220285714285714,0.0202762635128892,0.0278091872791519,0.0231707317073171,0.0208360128617363,0.0117516181229773,0.0203252032520325,0.0192529965753425,0.0174426605504587,0.022509128847157
NEUROD1,0.010467706013363,0.00350665054413543,0.0123849372384937,0.0143386897404203,0.0174908532987136,0.0218308884583449,0.02749144686017,0.0137428571428571,0.0233253256952786,0.0101413427561837,0,0.0169774919614148,0.00811084142394822,0.00406504065040651,0.0121896404109589,0.0142316513761468,0.0131194574856547
NEUROG1,0,0,0,0,0,0,0,0,0,0.00166077738515901,0.0231707317073171,0,2.02265372168282e-05,0,0,0.000240825688073393,0
NEUROG3,0.0216035634743875,0,0.03581589958159,0.0353522867737948,0.0268145875132775,0.029027124273457,0.0315748813596733,0.0211714285714286,0.0259124087591241,0.0143816254416961,0,0.0131189710610932,0.0182241100323625,0,0.0166845034246575,0.0275344036697248,0.0157276995305164
NF1,0.0216035634743875,0.0240628778718259,0.0550627615062761,0.00568603213844252,0.0181989850112121,0.0358081926376972,0.0386381194128683,0.0500285714285714,0.0210154301025594,0.0214487632508834,0,0.00990353697749196,0.0283373786407767,0.00406504065040651,0.0231057363013699,0,0.0251173708920188
NF2,0.0416481069042316,0.0361547762998791,0.0943933054393305,0.0650185414091471,0.0526613950194736,0.0901951287019098,0.0905087738660192,0.0800285714285714,0.0584357387046105,0.0596113074204947,0.0475609756097561,0.0452733118971061,0.0461367313915858,0.0284552845528455,0.0498608732876712,0.0516169724770642,0.0548513302034429
NFAM1,0.0193763919821826,0.0119709794437727,0.0107112970711297,0.00939431396786156,0.0138321727841378,0.0117284804871298,0.0255049111577089,0.0168857142857143,0.0136237642058579,0.0504240282685512,0.0231707317073171,0.103151125401929,0.0117516181229773,0,0.01796875,0.0181307339449541,0.00685967657798644
NFASC,0.0349665924276169,0.00471584038694075,0.0165690376569038,0.00197775030902348,0.00474448247374011,0,0,0,0,0.0271024734982332,0,0.00540192926045016,0.0898260517799353,0,0.0704088184931507,0.00322247706422018,0
NFATC1,0.0394209354120267,0.0240628778718259,0.0157322175732218,0.0279357231149567,0.00521657028207246,0.00577774702463327,0.0136960600375234,0.0111714285714286,0.00918876466783702,0.0256890459363958,0,0.0240514469453376,0.0311690938511327,0.0203252032520325,0.0136879280821918,0.016295871559633,0.0266823161189358
NFATC2,0.0616926503340757,0,0.0207531380753138,0.0489493201483313,0,0.00550096872405204,0.015351506456241,0.0146,0.0045689734823986,0.0306360424028269,0.0231707317073171,0.0414147909967846,0.0170105177993528,0.0121951219512195,0.00962114726027397,0.00666284403669725,0.154486176317162
NFATC3,0.0438752783964365,0.0276904474002418,0.038326359832636,0.0440049443757726,0.0460521657028207,0.0507542208690839,0.0372033991833131,0.0203142857142857,0.0376466783701377,0.024982332155477,0.0719512195121951,0.0234083601286174,0.0445186084142395,0.0121951219512195,0.0310252568493151,0.00299311926605504,0.139880020865936
NFATC4,0.0371937639198218,0.0252720677146312,0.0533891213389121,0.0304079110012361,0.0646996341319485,0.0834140603376695,0.0874186072177464,0.0783142857142857,0.0698004250207891,0.0207420494699647,0,0.0497749196141479,0.0441140776699029,0.0284552845528455,0.0532855308219178,0.0497821100917431,0.0292905581637976
NFE2L2,0.0349665924276169,0.0422007255139057,0.116150627615063,0.0242274412855377,0.0543137023486368,0.0598879047882646,0.0479086193576868,0.0697428571428571,0.0417120946133235,0.0341696113074205,0,0.0427009646302251,0.0546318770226537,0.0528455284552846,0.0323095034246575,0.00528669724770642,0.0605894627021388
NFIB,0.0149220489977728,0.0494558645707376,0.249205020920502,0.0205191594561187,0.0800424879027499,0.118703293661777,0.122293345105397,0.122314285714286,0.093361360066525,0.00802120141342756,0.0231707317073171,0.00411575562700964,0.112479773462783,0.0609756097560976,0.0986622431506849,0.01125,0.0230307772561294
NFIL3,0.0126948775055679,0.00592503022974607,0.0617573221757322,0.0205191594561187,0.0303552460757701,0.0449418765568779,0.0383070301291248,0.0957428571428571,0.0273907419384644,0.0306360424028269,0.0719512195121951,0.00668810289389067,0.0291464401294498,0.0121951219512195,0.0175406678082192,0.0110206422018349,0.0475482524778299
NFKB1,0.0527839643652561,0.0228536880290206,0.0634309623430962,0.0563658838071694,0.03838073881742,0.0492319402158871,0.0497847919655667,0.0477428571428571,0.0382010533123903,0.0320494699646643,0.0231707317073171,0.0369131832797428,0.0384506472491909,0.00406504065040651,0.0430115582191781,0.0220298165137615,0.0605894627021388
NFKB2,0.0728285077951002,0.0276904474002418,0.0701255230125523,0.050185414091471,0.00474448247374011,0.0129739828397454,0.0112680719567377,0.0148857142857143,0.00992793125750716,0.0497173144876325,0.0475609756097561,0.034983922829582,0.0319781553398058,0.0365853658536585,0.0177547089041096,0.00964449541284404,0.0360719874804382
NFKBIA,0.255456570155902,0.177629987908102,0.279330543933054,0.116934487021014,0.0792163342381683,0.122024633268752,0.0928263988522238,0.0671714285714286,0.0504896978656565,0.138056537102474,0.657317073170732,0.160385852090032,0.345894012944984,0.158536585365854,0.161590325342466,0.0360206422018349,0.154486176317162
NFKBIB,0.032739420935412,0.00592503022974607,0.036652719665272,0.00939431396786156,0.022093709429954,0.0439731525048436,0.0417282860611412,0.0480285714285714,0.0175043888016262,0.0285159010600707,0,0.0131189710610932,0.0141788025889968,0.0121951219512195,0.0192529965753425,0.0140022935779817,0.0386802295253
NFKBIE,0.0906458797327394,0.0192261185006046,0.0717991631799163,0.0427688504326329,0.0244541484716157,0.0250138389150291,0.0322370599271604,0.0248857142857143,0.0241568881086575,0.0680918727915194,0.0231707317073171,0.0336977491961415,0.0360234627831715,0,0.0327375856164384,0.0355619266055046,0.0548513302034429
NFKBIZ,0.0973273942093541,0.047037484885127,0.0835146443514644,0.0365883807169345,0.0405051339549156,0.0694367561583172,0.0501158812493102,0.0426,0.0352443869537097,0.0758657243816254,0,0.0793569131832797,0.0748584142394822,0.0203252032520325,0.0490047089041096,0.0252408256880734,0.0694574856546687
NFYA,0.0282850779510022,0.0252720677146312,0.0466945606694561,0.0328800988875155,0.0292930485070223,0.0418973152504844,0.0346650480079461,0.0254571428571429,0.0217545966922295,0.024982332155477,0,0.0163344051446945,0.0295509708737864,0.0203252032520325,0.0267444349315069,0.0250114678899083,0.02981220657277
NFYB,0.0216035634743875,0.0530834340991536,0.0634309623430962,0.0217552533992583,0.0846453440339903,0.116073899806255,0.121962255821653,0.140028571428571,0.109161045920724,0.0186219081272085,0,0.0330546623794212,0.0473503236245955,0.0284552845528455,0.0427975171232877,0.0314334862385321,0.0517214397496088
NFYC,0.0416481069042316,0.0506650544135429,0.0676150627615063,0.0291718170580964,0.0455800778944884,0.0831372820370883,0.086535702461097,0.0866,0.0448535526194216,0.0398233215547703,0.0719512195121951,0.0163344051446945,0.0424959546925566,0.0284552845528455,0.0295269691780822,0.0206536697247706,0.0345070422535211
NGLY1,0.0750556792873051,0.0240628778718259,0.0483682008368201,0.022991347342398,0.0431016169007435,0.058642402435649,0.0573998454916676,0.0786,0.0421740737318673,0.0242756183745583,0.0475609756097561,0.0291961414790997,0.0311690938511327,0,0.0290988869863014,0.00780963302752294,0.0459833072509129
NHLRC2,0.0572383073496659,0.0579201934703749,0.0659414225941422,0.0304079110012361,0.03838073881742,0.0813382230833103,0.0786999227458338,0.0626,0.0420816779081586,0.0377031802120141,0,0.034983922829582,0.0331917475728155,0.0203252032520325,0.0432255993150685,0.0215711009174312,0.0397235263432447
NHLRC3,0.0305122494432071,0.0180169286577993,0.0299581589958159,0.0242274412855377,0.0186710728195444,0.0396830888458345,0.0387484825074495,0.0277428571428571,0.0153792848563245,0.0165017667844523,0,0.015048231511254,0.0170105177993528,0,0.0160423801369863,0.00528669724770642,0.0199008868022953
NHP2,0.0906458797327394,0.0252720677146312,0.129539748953975,0.0415327564894932,0.123710610173492,0.124930805424855,0.0980134642975389,0.109457142857143,0.0986279220179248,0.0638515901060071,0.0231707317073171,0.0459163987138264,0.0546318770226537,0.0203252032520325,0.0597067636986301,0.0369380733944954,0.0569379238393323
NID1,0.0728285077951002,0.0893591293833132,0.045857740585774,0.0168108776266996,0.0909005074943939,0.0900567395516192,0.0405142920207483,0.0400285714285714,0.0434676152637901,0.0214487632508834,0,0.0111897106109325,0.103175566343042,0.0365853658536585,0.268610873287671,0.0144610091743119,0.0125978090766823
NID2,0,0.0228536880290206,0.0199163179916318,0.0118665018541409,0.0131240410716393,0.0200318295045668,0.0193245778611632,0.0203142857142857,0.0188903261572577,0.0221554770318021,0.0719512195121951,0.0092604501607717,0.0445186084142395,0.00406504065040651,0.115357448630137,0.00803899082568807,0.0272039645279082
NINL,0.0238307349665924,0.0119709794437727,0.0575732217573222,0,0.0344860143986781,0.0769097702740105,0.0562962145458559,0.0468857142857143,0.0332116788321168,0.0129681978798587,0,0.00604501607717042,0.0166059870550162,0.0365853658536585,0.0192529965753425,0.0208830275229358,0.00738132498695879
NIPBL,0.0305122494432071,0.0385731559854897,0.0994142259414226,0.0316440049443758,0.0532515047798891,0.07455715471907,0.0655667144906743,0.0537428571428571,0.0574193846438141,0.0285159010600707,0,0.0298392282958199,0.0457322006472492,0.00406504065040651,0.0432255993150685,0.0204243119266055,0.0616327595200835
NISCH,0.032739420935412,0.128053204353083,0.0927196652719665,0.0464771322620519,0.0362563436799245,0.0914406310545253,0.110594857079793,0.0923142857142857,0.0401413656102744,0.0475971731448763,0.0231707317073171,0.0446302250803858,0.0869943365695793,0.0528455284552846,0.0766160102739726,0.0247821100917431,0.0710224308815858
NIT2,0.0171492204899777,0.016807738814994,0.0625941422594142,0.0378244746600742,0.239726189071167,0.300408247993357,0.317746385608652,0.316885714285714,0.199339369860482,0.0214487632508834,0,0.032411575562701,0.0101334951456311,0.0121951219512195,0.0661279965753425,0.0396903669724771,0.0381585811163276
NKD1,0,0,0,0,0,0,0,0,0,0.000247349823321554,0,0,0.00123381877022654,0,0.0109053938356164,0,0
NKG7,0.139643652561247,0.0542926239419589,0.03581589958159,0.36168108776267,0.00663283370706951,0.0151882092443952,0.0155722326454034,0.00517142857142857,0.0147325140903631,0.192473498233216,0.413414634146341,0.0472025723472669,0.0671723300970874,0,0.0233197773972603,0.0277637614678899,1.63283776734481
NKIRAS2,0.010467706013363,0.0240628778718259,0.045857740585774,0.00568603213844252,0.0146583264487195,0.0283351785220039,0.0309127027921863,0.0314571428571429,0.0180587637438788,0.0355830388692579,0,0.0201929260450161,0.0335962783171521,0.00406504065040651,0.0190389554794521,0.0151490825688073,0.0256390193009911
NKX2-2,0.010467706013363,0.00955259975816203,0.0341422594142259,0.0316440049443758,0.0223297533341201,0.0331787987821755,0.0312437920759298,0.0331714285714286,0.0297930333548924,0.0334628975265018,0.0231707317073171,0.0105466237942122,0.0097289644012945,0.00406504065040651,0.0192529965753425,0.0220298165137615,0.0125978090766823
NKX2-5,0.0193763919821826,0.0228536880290206,0.0341422594142259,0.0304079110012361,0.0592706243361265,0.0661154165513424,0.0652356252069308,0.0700285714285714,0.0527071976346669,0.0263957597173145,0.0475609756097561,0.0388424437299035,0.0246966019417476,0.0365853658536585,0.0284567636986301,0.0385435779816514,0.0308555033907147
NKX3-1,0.00378619153674833,0.016807738814994,0.0174058577405858,0.000741656365883806,0.0010858019591644,0.00813036257957377,0.00144575653901335,0.00745714285714286,0.0010579321814654,0.00872791519434629,0,0.000900321543408359,0.0105380258899676,0.0365853658536585,0.00298587328767123,0.0039105504587156,0.00685967657798644
NKX6-1,0,0,0.0098744769874477,0.0266996291718171,0.00568865809040481,0.0146346526432328,0.0104955302946695,0.0151714285714286,0.00299824447934954,0.00519434628975265,0.0475609756097561,0.0105466237942122,0.0097289644012945,0.00406504065040651,0.00277183219178082,0.0174426605504587,0.01207616066771
NLGN3,0.00378619153674833,0.00834340991535671,0,0.00568603213844252,0.0106455800778945,0.0198934403542762,0.0212007504690431,0.0134571428571429,0.0232329298715698,0.0150883392226148,0.0475609756097561,0.00411575562700964,0.00811084142394822,0,0.0136879280821918,0.0197362385321101,0.0105112154407929
NLGN4X,0.00601336302895323,0.00108827085852479,0,0,2.36043904166122e-05,0,0,0,0.000780744710339093,0,0,0.000257234726688101,0,0.00406504065040651,0.0173266267123288,0,0
NLK,0.0238307349665924,0.0409915356711004,0.0257740585774059,0.00939431396786156,0.0225657972382863,0.0331787987821755,0.0296987087517934,0.0274571428571429,0.0234177215189873,0.0143816254416961,0,0.00861736334405144,0.0105380258899676,0.00406504065040651,0.0102632705479452,0.00849770642201835,0.0162493479394888
NLN,0.0126948775055679,0.00471584038694075,0.0492050209205021,0.022991347342398,0.0494748023132303,0.0526916689731525,0.0507780598167973,0.0514571428571429,0.0413425113184884,0.0306360424028269,0.0231707317073171,0.0234083601286174,0.00366100323624595,0,0.0192529965753425,0.0220298165137615,0.0167709963484611
NLRC3,0.0149220489977728,0.0361547762998791,0.0098744769874477,0.0452410383189122,0.00439041661749085,0.0107597564350955,0.0171173159695398,0.0123142857142857,0.0134389725584404,0.0341696113074205,0.0475609756097561,0.015048231511254,0.0113470873786408,0.0203252032520325,0.00983518835616438,0.0123967889908257,0.0621544079290558
NLRC4,0.0149220489977728,0,0.0140585774058577,0.0316440049443758,0.015366458161218,0.0230763908109604,0.0267189051981018,0.0186,0.0161184514459946,0.0235689045936396,0,0.0253376205787781,0.00285194174757281,0,0.013259845890411,0.0137729357798165,0.0167709963484611
NLRC5,0.07728285077951,0.0373639661426844,0.00736401673640167,0.0440049443757726,0,0,0,0,0,0.0673851590106007,0,0.0208360128617363,0.0238875404530744,0,0.00277183219178082,0.00276376146788991,0.107016171100678
NLRP1,0.106236080178174,0.123216444981862,0.00317991631799163,0.05389369592089,0.016782721586215,0.0259825629670634,0.0226354706985984,0.0180285714285714,0.0202762635128892,0.0737455830388693,0.0231707317073171,0.0369131832797428,0.0554409385113269,0.0365853658536585,0.0250321061643836,0.0236353211009174,0.11640584246218
NLRP3,0.00601336302895323,0,0.0115481171548117,0,0,0,0,0.00174285714285714,0,0.0348763250883392,0,0.00411575562700964,0.00851537216828479,0.0203252032520325,0.00127354452054794,0.00207568807339449,0.0094679186228482
NMBR,0.0416481069042316,0.0361547762998791,0.0341422594142259,0.0402966625463535,0.0563200755340493,0.0687448104068641,0.0777066548946032,0.0668857142857143,0.0575117804675229,0.0186219081272085,0.0963414634146341,0.0266237942122186,0.0259101941747573,0,0.0374464897260274,0.0383142201834862,0.0282472613458529
NME1,0.00824053452115813,0.00471584038694075,0.0307949790794979,0.0143386897404203,0.124300719933908,0.0943468032106283,0.0690983335172718,0.0708857142857143,0.0808879238658413,0.0136749116607774,0,0.0169774919614148,0.00770631067961165,0.00406504065040651,0.01796875,0.0137729357798165,0.0292905581637976
NME7,0.0149220489977728,0.0119709794437727,0.038326359832636,0,0.0222117313820371,0.0171256573484639,0.024290917117316,0.0220285714285714,0.0209230342788506,0.0143816254416961,0,0.0047588424437299,0.0137742718446602,0.0284552845528455,0.0145440924657534,0.0103325688073394,0.00790297339593114
NMT1,0.00378619153674833,0.0276904474002418,0.0324686192468619,0.0143386897404203,0.0131240410716393,0.0315181289786881,0.0322370599271604,0.0240285714285714,0.0109442853183036,0.0278091872791519,0.0475609756097561,0.012475884244373,0.0153923948220065,0,0.014330051369863,0.00299311926605504,0.0245957224830464
NMU,0.00601336302895323,0.00229746070133011,0.00652719665271966,0.00568603213844252,0.00403635076124158,0.00577774702463327,0.00828826840304602,0.00974285714285714,0.00844959807816686,0,0,0,2.02265372168282e-05,0,0.00683861301369863,0.00620412844036697,0.00372978612415232
NNAT,0.0149220489977728,0.00229746070133011,0,0,0,0,0,0,0,0,0,0,0.00487459546925566,0,0,0.00115825688073394,0.00216484089723526
NNMT,0.010467706013363,0.00713422007255139,0.0215899581589958,0.0168108776266996,0.17446004956922,0.201044838084694,0.0739543096788434,0.0437428571428571,0.0586205303520281,0.017208480565371,0,0.0131189710610932,0.0384506472491909,0.0284552845528455,0.0599208047945205,0.0360206422018349,0.0162493479394888
NNT,0.0260579064587973,0.00834340991535671,0.045020920502092,0.00197775030902348,0.0636374365632008,0.0650083033490174,0.0554133097892065,0.0560285714285714,0.0501201145708214,0.0179151943462897,0,0.0227652733118971,0.0125606796116505,0.00406504065040651,0.0256742294520548,0.00184633027522936,0.0240740740740741
NOD2,0.0461024498886414,0,0.0291213389121339,0.0106304079110012,0.0165466776820489,0.0218308884583449,0.0270499944818453,0.0271714285714286,0.015564076503742,0.0737455830388693,0,0.0227652733118971,0.0145833333333333,0.00406504065040651,0.0192529965753425,0.0240940366972477,0.0324204486176317
NODAL,0,0.00350665054413543,0.00820083682008368,0.0069221260815822,0,0,0,0,0,0.00590106007067138,0.0475609756097561,0.00604501607717042,0.0133697411003236,0,0.00576840753424658,0.00230504587155963,0.00425143453312467
NOG,0.010467706013363,0.00229746070133011,0.0199163179916318,0.019283065512979,0.0187890947716275,0.0306877940769444,0.0303608873192804,0.0271714285714286,0.0221241799870646,0.0143816254416961,0,0.0311254019292605,0.0121561488673139,0.00406504065040651,0.00876498287671233,0.0213417431192661,0.0261606677099635
NONO,0.177505567928731,0.07726723095526,0.363849372384937,0.0934487021013597,0.2241472913962,0.249896208137282,0.217536695728948,0.3066,0.204328744340756,0.0836395759717315,0.0475609756097561,0.0787138263665595,0.147269417475728,0.0284552845528455,0.123705051369863,0.0488646788990826,0.180046948356808
NOP10,0.104008908685969,0.0422007255139057,0.0717991631799163,0.0353522867737948,0.24975805499823,0.209624965402712,0.13299856527977,0.180314285714286,0.183447288182574,0.0751590106007067,0.120731707317073,0.032411575562701,0.0340008090614887,0.0284552845528455,0.0680543664383562,0.0201949541284404,0.0918883672404799
NOS1,0.00378619153674833,0.00592503022974607,0.00150627615062761,0.0106304079110012,0,0,0,0,0,0.00166077738515901,0,0,0,0.0365853658536585,0,0.00115825688073394,0.000599895670318203
NOS2,0,0,0.00150627615062761,0,0,0,0,0,0,0.000954063604240284,0,0,0.000829288025889966,0.00406504065040651,0.000417380136986299,0,0
NOS3,0.0238307349665924,0.213905683192261,0.0224267782426778,0.0378244746600742,0.0320075534049333,0.0306877940769444,0.0290365301843064,0.0388857142857143,0.0232329298715698,0.0271024734982332,0,0.0234083601286174,0.0675768608414239,0.158536585365854,0.0267444349315069,0.0227178899082569,0.02981220657277
NOSIP,0.0126948775055679,0.0216444981862152,0.0492050209205021,0.0662546353522868,0.0311813997403517,0.0363617492388597,0.0354375896700143,0.0394571428571429,0.0182435553912963,0.0271024734982332,0,0.0343408360128617,0.0222694174757282,0,0.0203232020547945,0.0250114678899083,0.0360719874804382
NOTCH1,0.0282850779510022,0.112333736396614,0.0567364016736402,0.0341161928306551,0,0.00619291447550512,0.00861935768678953,0,0,0.0313427561837456,0,0.0156913183279743,0.0793082524271845,0.0528455284552846,0.0597067636986301,0.0275344036697248,0.0428534167970788
NOTCH4,0.0149220489977728,0.246553808948005,0.0157322175732218,0.0205191594561187,0.011353711790393,0.0160185441461389,0.0152411433616599,0.0137428571428571,0.0133465767347316,0.0256890459363958,0,0.00861736334405144,0.0732402912621359,0.0365853658536585,0.00940710616438356,0.0165252293577982,0.00633802816901408
NOX1,0,0.0204353083434099,0.0165690376569038,0.0131025957972806,0.00804909713206656,0.0140810960420703,0.0104955302946695,0.0086,0.00881918137300194,0.0108480565371025,0.0231707317073171,0.000257234726688101,0.000424757281553398,0.0203252032520325,0.00662457191780822,0.0146903669724771,0.00529473135106938
NOX4,0.00601336302895323,0,0.00401673640167364,0.0168108776266996,0,0.00342513146969278,0.00552919103851671,0.00602857142857142,0.00115032800517417,0.0179151943462897,0,0,0.00204288025889967,0,0.00555436643835617,0.00712155963302752,0.0131194574856547
NPAS2,0.00824053452115813,0.00713422007255139,0.0584100418410042,0,0.0217396435737047,0.0382991973429283,0.0474671669793621,0.0586,0.0385706366072254,0,0,0,0.0251011326860841,0.0528455284552846,0.00962114726027397,0.00551605504587156,0.00738132498695879
